timestamp,x,y,z,r,roll,pitch,yaw
1784291923.3072,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.3714,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.4354,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.4916,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.5551,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.6158,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.6746,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.7315,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.8094,275.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.8810,275.0002,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.9272,275.0769,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291923.9911,275.5745,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.0471,276.3774,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.1067,277.7564,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.1803,279.7437,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.2358,281.4161,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.3029,283.4543,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.3747,285.6123,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.4190,286.9311,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.4756,288.6096,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.5430,290.4080,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.5910,292.0865,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.6507,293.8848,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.7032,295.4435,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.7712,297.4816,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.8425,299.6397,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.8878,300.9585,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291924.9554,302.9966,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.0073,304.5552,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.0561,305.9939,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.1279,308.1520,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.1735,309.4708,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.2393,311.5090,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.2960,313.1874,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.3545,314.9858,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.4296,317.0240,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.4594,318.1030,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.5077,319.5417,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.5568,320.9804,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.6109,322.6589,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.6675,324.3374,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.7289,326.0158,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.7792,327.6943,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784291925.8512,329.8524,0.0000,20.0000,105.0000,0.0,0.0,0.0
