timestamp,x,y,z,r
1784215510.0986,352.0000,0.0000,105.0000,105.0000
1784215510.1696,352.0000,0.0000,105.0000,105.0000
1784215510.2206,352.0000,0.0000,105.0000,105.0000
1784215510.2890,352.0000,0.0000,105.0000,105.0000
1784215510.3448,352.0000,0.0000,105.0000,105.0000
1784215510.4218,352.0000,0.0000,105.0000,105.0000
1784215510.4778,352.0000,0.0000,105.0000,105.0000
1784215510.5300,352.0000,0.0000,105.0000,105.0000
1784215510.6067,352.0000,0.0000,105.0000,105.0000
1784215510.6781,351.9997,0.0000,104.9994,105.0000
1784215510.7426,351.9420,0.0000,104.8549,105.0000
1784215510.7943,351.7699,0.0000,104.4249,105.0000
1784215510.8542,351.4297,0.0000,103.5741,105.0000
1784215510.9062,350.9756,0.0000,102.4390,105.0000
1784215510.9717,350.3241,0.0000,100.8102,105.0000
1784215511.0269,349.7046,0.0000,99.2615,105.0000
1784215511.0702,349.2144,0.0000,98.0361,105.0000
1784215511.1260,348.5907,0.0000,96.4767,105.0000
1784215511.2066,347.6996,0.0000,94.2488,105.0000
1784215511.2741,346.9420,0.0000,92.3551,105.0000
1784215511.3229,346.4073,0.0000,91.0184,105.0000
1784215511.3785,345.7835,0.0000,89.4589,105.0000
1784215511.4419,345.0706,0.0000,87.6766,105.0000
1784215511.4932,344.5805,0.0000,86.4513,105.0000
1784215511.5418,343.9567,0.0000,84.8918,105.0000
1784215511.5987,343.3329,0.0000,83.3322,105.0000
1784215511.6701,342.5309,0.0000,81.3272,105.0000
1784215511.7298,341.8625,0.0000,79.6563,105.0000
1784215511.7701,341.4169,0.0000,78.5424,105.0000
1784215511.8220,340.8377,0.0000,77.0942,105.0000
1784215511.9038,339.9911,0.0000,74.9778,105.0000
1784215511.9418,339.5455,0.0000,73.8638,105.0000
1784215511.9942,338.9217,0.0000,72.3043,105.0000
1784215512.0542,338.2980,0.0000,70.7448,105.0000
1784215512.0979,337.7632,0.0000,69.4081,105.0000
1784215512.1702,336.9612,0.0000,67.4030,105.0000
1784215512.2408,336.2483,0.0000,65.6207,105.0000
1784215512.2981,335.5354,0.0000,63.8384,105.0000
1784215512.3661,334.7779,0.0000,61.9448,105.0000
1784215512.4383,333.9759,0.0000,59.9397,105.0000
1784215512.5091,333.1739,0.0000,57.9346,105.0000
1784215512.5741,332.5500,0.0000,56.3751,105.0000
1784215512.6229,331.9262,0.0000,54.8156,105.0000
1784215512.6952,331.1242,0.0000,52.8105,105.0000
1784215512.7445,330.5450,0.0000,51.3624,105.0000
1784215512.7941,330.0103,0.0000,50.0257,105.0000
1784215512.8743,329.1191,0.0000,47.7978,105.0000
1784215512.9504,328.2726,0.0000,45.6814,105.0000
1784215513.0339,327.3422,0.0000,43.3554,105.0000
1784215513.0868,326.8409,0.0000,42.1021,105.0000
1784215513.1418,326.4263,0.0000,41.0657,105.0000
1784215513.2220,326.0984,0.0000,40.2460,105.0000
1784215513.2782,326.0187,0.0000,40.0468,105.0000
1784215513.3390,326.0000,0.0000,40.0001,105.0000
1784215513.3906,326.0000,0.0000,40.0000,105.0000
1784215513.4451,326.0000,0.0000,40.0000,105.0000
1784215513.5065,326.0000,0.0000,40.0000,105.0000
1784215513.5555,326.0000,0.0000,40.0000,105.0000
1784215513.6100,326.0000,0.0000,40.0000,105.0000
1784215513.6662,326.0000,0.0000,40.0000,105.0000
1784215513.7220,326.0000,0.0000,40.0000,105.0000
1784215513.7734,326.0000,0.0000,40.0000,105.0000
1784215513.8258,326.0000,0.0000,40.0000,105.0000
1784215513.8941,326.0000,0.0000,40.0000,105.0000
1784215513.9461,326.0000,0.0000,40.0000,105.0000
1784215514.0056,326.0000,0.0000,40.0000,105.0000
1784215514.0627,326.0000,0.0000,40.0000,105.0000
1784215514.1309,326.0000,0.0000,40.0000,105.0000
1784215514.1907,326.0000,0.0000,40.0000,105.0000
1784215514.2421,326.0000,0.0000,40.0000,105.0000
1784215514.2943,326.0000,0.0000,40.0000,105.0000
1784215514.3682,326.0000,0.0000,40.0000,105.0000
1784215514.4132,326.0000,0.0000,40.0000,105.0000
1784215514.4734,326.0000,0.0000,40.0000,105.0000
1784215514.5420,326.0000,0.0000,40.0000,105.0000
1784215514.5983,326.0000,0.0000,40.0000,105.0000
1784215514.6700,326.0000,0.0000,40.0000,105.0000
1784215514.7414,326.0000,0.0000,40.0000,105.0000
1784215514.7983,326.0000,0.0000,40.0000,105.0000
1784215514.8622,326.0000,0.0000,40.0000,105.0000
1784215514.9218,326.0000,0.0000,40.0000,105.0000
1784215514.9898,326.0000,0.0000,40.0000,105.0000
1784215515.0460,326.0000,0.0000,40.0000,105.0000
1784215515.1060,326.0000,0.0000,40.0000,105.0000
1784215515.1739,326.0000,0.0000,40.0000,105.0000
1784215515.2349,326.0000,0.0000,40.0000,105.0000
1784215515.3121,326.0500,0.0000,40.0000,105.0000
1784215515.3613,326.4502,0.0000,40.0000,105.0000
1784215515.4221,327.2328,0.0000,40.0000,105.0000
1784215515.4856,328.6551,0.0000,40.0000,105.0000
1784215515.5378,330.0505,0.0000,40.0000,105.0000
1784215515.5865,331.4591,0.0000,40.0000,105.0000
1784215515.6419,333.1381,0.0000,40.0000,105.0000
1784215515.7259,335.6567,0.0000,40.0000,105.0000
1784215515.7743,337.0959,0.0000,40.0000,105.0000
1784215515.8260,338.6551,0.0000,40.0000,105.0000
1784215515.9027,340.6940,0.0000,40.0000,105.0000
1784215515.9464,342.2531,0.0000,40.0000,105.0000
1784215516.0111,344.1721,0.0000,40.0000,105.0000
1784215516.0581,345.6114,0.0000,40.0000,105.0000
1784215516.1220,347.2905,0.0000,40.0000,105.0000
1784215516.1896,349.5692,0.0000,40.0000,105.0000
1784215516.2453,351.3683,0.0000,40.0000,105.0000
1784215516.3018,352.9275,0.0000,40.0000,105.0000
1784215516.3583,354.6065,0.0000,40.0000,105.0000
1784215516.4260,356.6454,0.0000,40.0000,105.0000
1784215516.4857,358.4445,0.0000,40.0000,105.0000
1784215516.5382,360.0036,0.0000,40.0000,105.0000
1784215516.5846,361.4428,0.0000,40.0000,105.0000
1784215516.6422,363.1219,0.0000,40.0000,105.0000
1784215516.7221,365.5206,0.0000,40.0000,105.0000
1784215516.7583,366.6001,0.0000,40.0000,105.0000
1784215516.8067,368.0393,0.0000,40.0000,105.0000
1784215516.8683,369.7184,0.0000,40.0000,105.0000
1784215516.9259,371.6374,0.0000,40.0000,105.0000
1784215516.9818,373.3164,0.0000,40.0000,105.0000
1784215517.0381,374.9955,0.0000,40.0000,105.0000
1784215517.0975,376.7946,0.0000,40.0000,105.0000
1784215517.1459,378.2338,0.0000,40.0000,105.0000
1784215517.2075,380.0328,0.0000,40.0000,105.0000
1784215517.2731,382.0718,0.0000,40.0000,105.0000
1784215517.3360,383.7509,0.0000,40.0000,105.0000
1784215517.3897,385.5499,0.0000,40.0000,105.0000
1784215517.4458,387.2290,0.0000,40.0000,105.0000
1784215517.5131,389.2679,0.0000,40.0000,105.0000
1784215517.5703,390.9470,0.0000,40.0000,105.0000
1784215517.6305,392.7460,0.0000,40.0000,105.0000
1784215517.6896,394.5231,0.0000,40.0000,105.0000
1784215517.7533,396.1004,0.0000,40.0000,105.0000
1784215517.7941,396.8649,0.0000,40.0000,105.0000
1784215517.8583,397.6387,0.0000,40.0000,105.0000
1784215517.9299,397.9507,0.0000,40.0000,105.0000
1784215517.9901,397.9999,0.0000,40.0000,105.0000
1784215518.0513,398.0000,0.0000,40.0000,105.0000
1784215518.1066,398.0000,0.0000,40.0000,105.0000
1784215518.1745,398.0000,0.0000,40.0000,105.0000
1784215518.2459,398.0000,0.0000,40.0000,105.0000
1784215518.2859,398.0000,0.0000,40.0000,105.0000
1784215518.3374,398.0000,0.0000,40.0000,105.0000
1784215518.3935,398.0000,0.0000,40.0000,105.0000
1784215518.4454,398.0000,0.0000,40.0000,105.0000
1784215518.5205,398.0000,0.0000,40.0000,105.0000
1784215518.5704,398.0000,0.0000,40.0000,105.0000
1784215518.6218,398.0000,0.0000,40.0000,105.0000
1784215518.6938,398.0000,0.0000,40.0000,105.0000
1784215518.7542,398.0000,0.0000,40.0000,105.0000
1784215518.8103,398.0000,0.0000,40.0000,105.0000
1784215518.8775,398.0000,0.0000,40.0000,105.0000
1784215518.9380,398.0000,0.0000,40.0000,105.0000
1784215519.0180,398.0000,0.0000,40.0000,105.0000
1784215519.0739,398.0000,0.0000,40.0000,105.0000
1784215519.1362,398.0000,0.0000,40.0000,105.0000
1784215519.1857,398.0000,0.0000,40.0000,105.0000
1784215519.2584,398.0000,0.0000,40.0000,105.0000
1784215519.3090,398.0000,0.0000,40.0000,105.0000
1784215519.3662,398.0000,0.0000,40.0000,105.0000
1784215519.4220,398.0000,0.0000,40.0000,105.0000
1784215519.4857,398.0000,0.0000,40.0000,105.0000
1784215519.5456,398.0000,0.0000,40.0000,105.0000
1784215519.6063,398.0000,0.0000,40.0000,105.0000
1784215519.6703,398.0000,0.0000,40.0000,105.0000
1784215519.7450,398.0000,0.0000,40.0000,105.0000
1784215519.7946,398.0000,0.0000,40.0000,105.0000
1784215519.8543,398.0000,0.0000,40.0000,105.0000
1784215519.9092,398.0000,0.0000,40.0000,105.0000
1784215519.9624,397.9825,0.0000,40.0248,105.0000
1784215520.0250,397.7838,0.0000,40.3056,105.0000
1784215520.0575,397.5594,0.0000,40.6226,105.0000
1784215520.1064,397.1127,0.0000,41.2538,105.0000
1784215520.1820,396.0422,0.0000,42.7665,105.0000
1784215520.2415,395.0520,0.0000,44.1657,105.0000
1784215520.3008,394.1518,0.0000,45.4377,105.0000
1784215520.3574,393.0427,0.0000,47.0049,105.0000
1784215520.4261,391.8643,0.0000,48.6700,105.0000
1784215520.4781,390.9632,0.0000,49.9433,105.0000
1784215520.5219,390.2007,0.0000,51.0208,105.0000
1784215520.5782,389.2303,0.0000,52.3920,105.0000
1784215520.6373,388.1905,0.0000,53.8613,105.0000
1784215520.7220,386.7348,0.0000,55.9182,105.0000
1784215520.7857,385.7644,0.0000,57.2894,105.0000
1784215520.8371,384.7246,0.0000,58.7587,105.0000
1784215520.8857,383.8928,0.0000,59.9340,105.0000
1784215520.9417,382.9224,0.0000,61.3053,105.0000
1784215521.0056,381.8133,0.0000,62.8725,105.0000
1784215521.0715,380.8429,0.0000,64.2438,105.0000
1784215521.1132,379.9417,0.0000,65.5171,105.0000
1784215521.1733,378.9020,0.0000,66.9863,105.0000
1784215521.2457,377.6543,0.0000,68.7494,105.0000
1784215521.3073,376.6838,0.0000,70.1207,105.0000
1784215521.3584,375.7134,0.0000,71.4919,105.0000
1784215521.4135,374.7430,0.0000,72.8632,105.0000
1784215521.4664,373.8418,0.0000,74.1365,105.0000
1784215521.5301,372.7327,0.0000,75.7037,105.0000
1784215521.6018,371.4850,0.0000,77.4668,105.0000
1784215521.6574,370.5146,0.0000,78.8380,105.0000
