timestamp,x,y,z,r
1784218872.6746,320.0000,0.0000,20.0000,105.0000
1784218872.7318,320.0000,0.0000,20.0000,105.0000
1784218872.7824,320.0000,0.0000,20.0000,105.0000
1784218872.8422,320.0000,0.0000,20.0000,105.0000
1784218872.8827,320.0000,0.0000,20.0000,105.0000
1784218872.9343,320.0000,0.0000,20.0000,105.0000
1784218872.9840,320.0000,0.0000,20.0000,105.0000
1784218873.0464,320.0000,0.0000,20.0000,105.0000
1784218873.0830,320.0000,0.0000,20.0000,105.0000
1784218873.1390,320.0000,0.0000,20.0000,105.0000
1784218873.2005,320.0000,0.0000,20.0000,105.0000
1784218873.2499,320.0078,0.0000,20.0000,105.0000
1784218873.3168,320.3380,0.0000,20.0000,105.0000
1784218873.3661,320.8132,0.0000,20.0000,105.0000
1784218873.4205,321.7902,0.0000,20.0000,105.0000
1784218873.4791,323.1737,0.0000,20.0000,105.0000
1784218873.5346,324.7445,0.0000,20.0000,105.0000
1784218873.5995,326.6570,0.0000,20.0000,105.0000
1784218873.6507,328.2159,0.0000,20.0000,105.0000
1784218873.7070,329.8946,0.0000,20.0000,105.0000
1784218873.7703,331.8133,0.0000,20.0000,105.0000
1784218873.8343,333.7318,0.0000,20.0000,105.0000
1784218873.9030,335.5305,0.0000,20.0000,105.0000
1784218873.9510,337.2093,0.0000,20.0000,105.0000
1784218874.0072,338.8881,0.0000,20.0000,105.0000
1784218874.0610,340.5668,0.0000,20.0000,105.0000
1784218874.1151,342.1257,0.0000,20.0000,105.0000
1784218874.1825,344.1642,0.0000,20.0000,105.0000
1784218874.2181,345.4832,0.0000,20.0000,105.0000
1784218874.2704,346.8023,0.0000,20.0000,105.0000
1784218874.3271,348.6010,0.0000,20.0000,105.0000
1784218874.3797,350.0399,0.0000,20.0000,105.0000
1784218874.4384,351.8386,0.0000,20.0000,105.0000
1784218874.5019,353.5173,0.0000,20.0000,105.0000
1784218874.5667,355.6758,0.0000,20.0000,105.0000
1784218874.6272,357.5944,0.0000,20.0000,105.0000
1784218874.6850,359.5129,0.0000,20.0000,105.0000
1784218874.7354,360.7120,0.0000,20.0000,105.0000
1784218874.7833,362.2709,0.0000,20.0000,105.0000
1784218874.8711,364.7891,0.0000,20.0000,105.0000
1784218874.9064,365.8683,0.0000,20.0000,105.0000
1784218874.9705,367.5470,0.0000,20.0000,105.0000
1784218875.0378,369.8253,0.0000,20.0000,105.0000
1784218875.1066,371.8639,0.0000,20.0000,105.0000
1784218875.1505,373.4228,0.0000,20.0000,105.0000
1784218875.2022,374.7418,0.0000,20.0000,105.0000
1784218875.2511,376.3007,0.0000,20.0000,105.0000
1784218875.2942,377.4998,0.0000,20.0000,105.0000
1784218875.3594,379.4183,0.0000,20.0000,105.0000
1784218875.4061,380.8573,0.0000,20.0000,105.0000
1784218875.4544,382.2962,0.0000,20.0000,105.0000
1784218875.5166,384.3347,0.0000,20.0000,105.0000
1784218875.5595,385.4139,0.0000,20.0000,105.0000
1784218875.6269,387.5724,0.0000,20.0000,105.0000
1784218875.6842,389.2512,0.0000,20.0000,105.0000
1784218875.7486,390.9299,0.0000,20.0000,105.0000
1784218875.8140,393.0883,0.0000,20.0000,105.0000
1784218875.8493,394.2874,0.0000,20.0000,105.0000
1784218875.9063,395.8445,0.0000,20.0000,105.0000
1784218875.9517,397.2928,0.0000,20.0000,105.0000
1784218876.0063,398.3588,0.0000,20.0000,105.0000
1784218876.0506,399.2440,0.0000,20.0000,105.0000
1784218876.1173,399.7830,0.0000,20.0000,105.0000
1784218876.1707,399.9516,0.0000,20.0000,105.0000
1784218876.2172,399.9997,0.0000,20.0000,105.0000
1784218876.2708,400.0000,0.0000,20.0000,105.0000
1784218876.3187,400.0000,0.0000,20.0000,105.0000
1784218876.3745,400.0000,0.0000,20.0000,105.0000
1784218876.4184,400.0000,0.0000,20.0000,105.0000
1784218876.4745,400.0000,0.0000,20.0000,105.0000
1784218876.5466,400.0000,0.0000,20.0000,105.0000
1784218876.6026,400.0000,0.0000,20.0000,105.0000
1784218876.6506,400.0000,0.0000,20.0000,105.0000
1784218876.7144,400.0000,0.0000,20.0000,105.0000
1784218876.7711,400.0000,0.0000,20.0000,105.0000
1784218876.8184,400.0000,0.0000,20.0000,105.0000
1784218876.8789,400.0000,0.0000,20.0000,105.0000
1784218876.9386,400.0000,0.0000,20.0000,105.0000
1784218876.9785,400.0000,0.0000,20.0000,105.0000
1784218877.0346,400.0000,0.0000,20.0000,105.0000
1784218877.1071,400.0000,0.0000,20.0000,105.0000
1784218877.1517,400.0000,0.0000,20.0000,105.0000
1784218877.2188,400.0000,0.0000,20.0000,105.0000
1784218877.2707,400.0000,0.0000,20.0000,105.0000
1784218877.3169,400.0000,0.0000,20.0000,105.0000
1784218877.3706,400.0000,0.0000,20.0000,105.0000
1784218877.4185,400.0000,0.0000,20.0000,105.0000
1784218877.4794,400.0000,0.0000,20.0000,105.0000
1784218877.5184,400.0000,0.0000,20.0000,105.0000
1784218877.5939,400.0000,0.0000,20.0000,105.0000
1784218877.6466,400.0000,0.0000,20.0000,105.0000
1784218877.7065,400.0000,0.0000,20.0000,105.0000
1784218877.7616,400.0000,0.0000,20.0000,105.0000
1784218877.8285,400.0000,0.0000,20.0000,105.0000
1784218877.8704,400.0000,0.0000,20.0000,105.0000
1784218877.9176,400.0000,0.0000,20.0000,105.0000
1784218877.9748,400.0000,0.0000,20.0000,105.0000
1784218878.0186,400.0000,0.0000,20.0000,105.0000
1784218878.0992,400.0000,0.0000,20.0000,105.0000
1784218878.1518,399.9998,0.0000,20.0000,105.0000
1784218878.2070,399.9374,0.0000,20.0000,105.0000
1784218878.2618,399.5499,0.0000,20.0000,105.0000
1784218878.3281,398.8353,0.0000,20.0000,105.0000
1784218878.3708,397.7442,0.0000,20.0000,105.0000
1784218878.4194,396.2864,0.0000,20.0000,105.0000
1784218878.4840,394.4221,0.0000,20.0000,105.0000
1784218878.5381,392.9832,0.0000,20.0000,105.0000
1784218878.5852,391.4243,0.0000,20.0000,105.0000
1784218878.6467,389.7456,0.0000,20.0000,105.0000
1784218878.7066,387.9469,0.0000,20.0000,105.0000
1784218878.7749,385.9084,0.0000,20.0000,105.0000
1784218878.8347,384.1097,0.0000,20.0000,105.0000
