timestamp,x,y,z,r,roll,pitch,yaw
1784291468.1244,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.2045,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.2765,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.3212,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.3905,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.4445,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.5050,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.5733,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.6291,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.6977,320.0002,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.7488,320.0769,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.8160,320.6194,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.8759,321.5358,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.9285,322.7584,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291468.9998,324.7471,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.0444,326.0608,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.1094,327.9804,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.1684,329.7801,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.2288,331.5797,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.2689,332.7795,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.3292,334.5792,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.3932,336.4988,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.4692,338.7784,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.5241,340.4581,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.5815,342.1378,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.6524,344.2974,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.7088,345.9770,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.7810,348.1367,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.8405,349.9363,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.9048,351.8560,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291469.9813,353.8956,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.0542,356.1752,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.1044,357.8549,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.1665,359.4146,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.2202,361.3342,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.2760,363.0139,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.3254,364.4536,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.3895,366.3733,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.4493,368.1729,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.5081,369.8526,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.5402,370.9324,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.5923,372.4922,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.6525,374.2918,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.7107,375.8515,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.7449,377.0513,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.7888,378.3710,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.8371,379.8107,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.9010,381.4904,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.9326,382.6902,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291470.9920,384.4899,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.0406,385.9296,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.0962,387.6093,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.1535,389.2890,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.2132,391.0886,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.2662,392.6483,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.3085,393.9681,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.3575,395.4078,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.4169,397.2075,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.4606,398.5273,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.5172,400.2069,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.5692,401.7666,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.6211,403.3264,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.6720,404.8860,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.7644,407.6456,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.8127,409.0853,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.8686,410.7650,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291471.9246,412.4446,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.0137,415.0842,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.0572,416.3894,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.1237,418.0865,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.2003,419.3799,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.2726,419.8634,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.3365,419.9948,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.3987,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.4655,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.5450,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.6133,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.6804,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.7361,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.7969,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.8649,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.9324,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291472.9894,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.0648,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.1329,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.1972,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.2411,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.2970,420.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.3605,419.9374,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.4244,419.4680,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.4988,418.5443,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.5607,416.8245,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.6200,415.1348,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.6827,413.4593,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.7327,411.7796,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.8002,409.7400,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.8728,407.5804,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.9206,406.1407,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291473.9770,404.4610,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.0402,402.7813,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.0923,400.9816,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.1598,398.9420,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.2159,397.2623,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.2770,395.4626,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.3249,394.0229,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.3976,392.1033,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.4392,390.6635,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.4806,389.3438,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.5246,388.0240,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.5720,386.5843,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.6329,384.7846,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.6844,383.2249,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.7445,381.4253,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.7919,379.9855,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.8483,378.3058,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.9127,376.3862,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291474.9613,375.1864,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.0120,373.3868,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.0523,372.1870,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.1007,370.7473,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.1637,369.0676,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.2157,367.2679,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.2885,365.1083,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.3571,363.0687,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.3966,361.8689,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.4561,360.0693,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.5247,358.0296,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.5691,356.7099,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.6406,354.5503,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.6971,352.8706,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.7526,351.1909,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.8126,349.3913,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.8764,347.4716,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.9449,345.4320,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291475.9966,343.8723,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.0523,342.1926,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.1281,339.9130,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.1647,338.8332,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.2173,337.2735,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.2804,335.3539,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.3444,333.4342,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.4005,331.7545,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.4568,330.0749,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.5002,328.7551,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.5728,326.5955,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.6284,324.9158,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.6840,323.2717,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.7492,321.7482,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.8126,320.6675,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.8686,320.2228,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.9249,320.0345,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291476.9887,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.0440,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.1045,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.1562,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.2166,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.2835,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.3399,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.3930,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.4484,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.4967,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.5681,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.6243,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.6757,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.7422,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.7766,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.8239,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.8849,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291477.9408,320.0167,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.0127,320.4116,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.0846,321.3784,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.1403,322.6560,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.2369,325.3413,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.2881,326.9006,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.3483,328.7003,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.4165,330.7399,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.4723,332.4196,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.5452,334.5792,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.6281,337.0987,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.6679,338.2985,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.7240,339.9782,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.7888,341.8978,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.8322,343.2176,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.8891,344.8973,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291478.9611,347.0569,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.0206,348.8565,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.0728,350.4162,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.1282,352.0959,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.1932,354.0156,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.2524,355.8152,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.3123,357.6149,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.3762,359.5345,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.4324,361.2142,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.4964,362.8939,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.5442,364.5736,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.6040,366.3733,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.6624,367.9330,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.7125,369.6126,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.7641,371.1724,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.8240,372.9720,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.8722,374.4117,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.9445,376.5714,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291479.9912,377.7711,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291480.0449,379.5708,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291480.1044,381.3705,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291480.1616,383.0501,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291480.2211,384.8498,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291480.2764,386.5295,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784291480.3253,387.9692,0.0000,10.0000,105.0000,0.0,0.0,0.0
