timestamp,x,y,z,r,roll,pitch,yaw
1784217385.2576,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.3089,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.3687,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.4277,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.4855,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.5572,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.6336,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.6854,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.7452,320.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.8135,320.0002,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.8689,320.0933,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.9363,320.6652,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217385.9925,321.5349,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.0460,322.7569,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.1087,324.5102,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.1655,326.1774,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.2258,327.9761,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.2815,329.6548,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.3450,331.5734,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.4013,333.2522,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.4652,335.1708,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.5337,337.2093,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.6031,339.3677,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.6490,340.6867,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.6975,342.1257,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.7530,343.8044,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.8137,345.6031,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.8695,347.2819,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217386.9361,349.3204,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.0027,351.3589,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.0450,352.5581,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.1008,354.2368,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.1700,356.3952,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.2127,357.5943,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.2855,359.7527,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.3579,361.9112,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.4178,363.7099,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.4845,365.7484,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.5491,367.6670,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.6015,369.2258,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.6703,371.3842,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.7128,372.5833,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.7854,374.7418,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.8408,376.4205,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.9009,378.2192,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217387.9855,380.7374,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.0207,381.8166,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.0896,383.8551,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.1453,385.5338,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.2027,387.3325,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.2533,388.7715,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.3023,390.3303,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.3613,392.0091,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.4329,394.1675,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.4700,395.3666,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.5326,397.0876,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.5977,398.5146,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.6652,399.5138,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.7178,399.8364,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.7774,399.9869,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.8328,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.8856,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.9409,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217388.9965,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.0696,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.1325,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.1965,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.2492,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.3011,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.3572,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.4168,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.4843,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.5650,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.6177,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.6611,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.7138,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.7855,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.8409,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.9005,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217389.9653,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.0409,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.1209,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.1813,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.2422,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.2846,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.3452,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.4018,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.4775,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.5258,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
1784217390.5854,400.0000,0.0000,10.0000,105.0000,0.0,0.0,0.0
