timestamp,x,y,z,r,roll,pitch,yaw
1784215558.5076,343.8436,0.0000,78.3349,105.0000,0.0,0.0,0.0
1784215558.5568,343.3876,0.0000,76.8440,105.0000,0.0,0.0,0.0
1784215558.6110,342.8965,0.0000,75.2385,105.0000,0.0,0.0,0.0
1784215558.6726,342.3703,0.0000,73.5183,105.0000,0.0,0.0,0.0
1784215558.7396,341.8090,0.0000,71.6834,105.0000,0.0,0.0,0.0
1784215558.7930,341.3179,0.0000,70.0778,105.0000,0.0,0.0,0.0
1784215558.8652,340.6865,0.0000,68.0136,105.0000,0.0,0.0,0.0
1784215558.9105,340.2656,0.0000,66.6374,105.0000,0.0,0.0,0.0
1784215558.9758,339.7744,0.0000,65.0319,105.0000,0.0,0.0,0.0
1784215559.0284,339.2483,0.0000,63.3117,105.0000,0.0,0.0,0.0
1784215559.0968,338.6519,0.0000,61.3621,105.0000,0.0,0.0,0.0
1784215559.1684,338.0205,0.0000,59.2978,105.0000,0.0,0.0,0.0
1784215559.2122,337.6346,0.0000,58.0364,105.0000,0.0,0.0,0.0
1784215559.2718,337.1085,0.0000,56.3161,105.0000,0.0,0.0,0.0
1784215559.3289,336.6174,0.0000,54.7106,105.0000,0.0,0.0,0.0
1784215559.4205,335.8105,0.0000,52.0729,105.0000,0.0,0.0,0.0
1784215559.4650,335.4247,0.0000,50.8115,105.0000,0.0,0.0,0.0
1784215559.5324,334.8283,0.0000,48.8619,105.0000,0.0,0.0,0.0
1784215559.5851,334.3723,0.0000,47.3710,105.0000,0.0,0.0,0.0
1784215559.6440,333.8461,0.0000,45.6508,105.0000,0.0,0.0,0.0
1784215559.6971,333.3901,0.0000,44.1600,105.0000,0.0,0.0,0.0
1784215559.7620,332.8288,0.0000,42.3251,105.0000,0.0,0.0,0.0
1784215559.8110,332.3377,0.0000,40.7195,105.0000,0.0,0.0,0.0
1784215559.8599,331.9519,0.0000,39.4580,105.0000,0.0,0.0,0.0
1784215559.9324,331.3205,0.0000,37.3938,105.0000,0.0,0.0,0.0
1784215559.9890,330.8294,0.0000,35.7882,105.0000,0.0,0.0,0.0
1784215560.0526,330.2681,0.0000,33.9534,105.0000,0.0,0.0,0.0
1784215560.0961,329.8822,0.0000,32.6919,105.0000,0.0,0.0,0.0
