frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
200,6.666666666666667,1784291929.8796666,nan,nan,nan,nan,nan,nan,114,6,0.05263157894736842,236,0,0,0,0,0,0,250,0,1,0
201,6.7,1784291929.9129999,nan,nan,nan,nan,nan,nan,115,7,0.06086956521739131,204,0,0,0,0,0,0,250,0,1,0
202,6.733333333333333,1784291929.9463332,nan,nan,nan,nan,nan,nan,122,7,0.05737704918032787,215,0,0,0,0,0,0,250,0,1,0
203,6.766666666666667,1784291929.9796665,nan,nan,nan,nan,nan,nan,113,6,0.05309734513274336,233,0,0,0,0,0,0,250,0,1,0
204,6.8,1784291930.0129998,nan,nan,nan,nan,nan,nan,118,8,0.06779661016949153,228,0,0,0,0,0,0,250,0,1,0
205,6.833333333333333,1784291930.046333,nan,nan,nan,nan,nan,nan,125,8,0.064,195,0,0,0,0,0,0,250,0,1,0
206,6.866666666666666,1784291930.0796664,nan,nan,nan,nan,nan,nan,110,7,0.06363636363636363,196,0,0,0,0,0,0,250,0,1,0
207,6.9,1784291930.113,nan,nan,nan,nan,nan,nan,116,9,0.07758620689655173,219,0,0,0,0,0,0,250,0,1,0
208,6.933333333333334,1784291930.1463332,nan,nan,nan,nan,nan,nan,114,6,0.05263157894736842,226,0,0,0,0,0,0,250,0,1,0
209,6.966666666666667,1784291930.1796665,nan,nan,nan,nan,nan,nan,119,7,0.058823529411764705,220,0,0,0,0,0,0,250,0,1,0
210,7.0,1784291930.2129998,nan,nan,nan,nan,nan,nan,108,12,0.1111111111111111,225,0,0,0,0,0,0,250,0,1,0
211,7.033333333333333,1784291930.2463331,nan,nan,nan,nan,nan,nan,122,9,0.07377049180327869,223,0,0,0,0,0,0,250,0,1,0
212,7.066666666666666,1784291930.2796664,nan,nan,nan,nan,nan,nan,114,6,0.05263157894736842,211,0,0,0,0,0,0,250,0,1,0
213,7.1,1784291930.3129997,nan,nan,nan,nan,nan,nan,113,8,0.07079646017699115,235,0,0,0,0,0,0,250,0,1,0
214,7.133333333333334,1784291930.3463333,nan,nan,nan,nan,nan,nan,115,8,0.06956521739130435,220,0,0,0,0,0,0,250,0,1,0
215,7.166666666666667,1784291930.3796666,nan,nan,nan,nan,nan,nan,121,8,0.06611570247933884,205,0,0,0,0,0,0,250,0,1,0
216,7.2,1784291930.4129999,nan,nan,nan,nan,nan,nan,112,5,0.044642857142857144,202,0,0,0,0,0,0,250,0,1,0
217,7.233333333333333,1784291930.4463332,nan,nan,nan,nan,nan,nan,117,7,0.05982905982905983,209,0,0,0,0,0,0,250,0,1,0
218,7.266666666666667,1784291930.4796665,nan,nan,nan,nan,nan,nan,119,8,0.06722689075630252,220,0,0,0,0,0,0,250,0,1,0
219,7.3,1784291930.5129998,nan,nan,nan,nan,nan,nan,113,8,0.07079646017699115,212,0,0,0,0,0,0,250,0,1,0
220,7.333333333333333,1784291930.546333,nan,nan,nan,nan,nan,nan,119,6,0.05042016806722689,204,0,0,0,0,0,0,250,0,1,0
221,7.366666666666666,1784291930.5796664,nan,nan,nan,nan,nan,nan,128,11,0.0859375,225,0,0,0,0,0,0,250,0,1,0
222,7.4,1784291930.613,nan,nan,nan,nan,nan,nan,116,6,0.05172413793103448,198,0,0,0,0,0,0,250,0,1,0
223,7.433333333333334,1784291930.6463332,nan,nan,nan,nan,nan,nan,122,7,0.05737704918032787,209,0,0,0,0,0,0,250,0,1,0
224,7.466666666666667,1784291930.6796665,nan,nan,nan,nan,nan,nan,114,9,0.07894736842105263,213,0,0,0,0,0,0,250,0,1,0
225,7.5,1784291930.7129998,nan,nan,nan,nan,nan,nan,112,9,0.08035714285714286,221,0,0,0,0,0,0,250,0,1,0
226,7.533333333333333,1784291930.7463331,nan,nan,nan,nan,nan,nan,115,9,0.0782608695652174,196,0,0,0,0,0,0,250,0,1,0
227,7.566666666666666,1784291930.7796664,nan,nan,nan,nan,nan,nan,121,7,0.05785123966942149,214,0,0,0,0,0,0,250,0,1,0
228,7.6,1784291930.8129997,nan,nan,nan,nan,nan,nan,121,8,0.06611570247933884,209,0,0,0,0,0,0,250,0,1,0
229,7.633333333333334,1784291930.8463333,nan,nan,nan,nan,nan,nan,113,8,0.07079646017699115,222,0,0,0,0,0,0,250,0,1,0
230,7.666666666666667,1784291930.8796666,nan,nan,nan,nan,nan,nan,113,18,0.1592920353982301,224,0,0,0,0,0,0,250,0,1,0
231,7.7,1784291930.9129999,nan,nan,nan,nan,nan,nan,107,9,0.08411214953271028,210,0,0,0,0,0,0,250,0,1,0
232,7.733333333333333,1784291930.9463332,nan,nan,nan,nan,nan,nan,105,11,0.10476190476190476,214,0,0,0,0,0,0,250,0,1,0
233,7.766666666666667,1784291930.9796665,nan,nan,nan,nan,nan,nan,101,7,0.06930693069306931,210,0,0,0,0,0,0,250,0,1,0
234,7.8,1784291931.0129998,nan,nan,nan,nan,nan,nan,94,5,0.05319148936170213,222,0,0,0,0,0,0,250,0,1,0
235,7.833333333333333,1784291931.046333,nan,nan,nan,nan,nan,nan,86,5,0.05813953488372093,212,0,0,0,0,0,0,250,0,1,0
236,7.866666666666666,1784291931.0796664,nan,nan,nan,nan,nan,nan,85,5,0.058823529411764705,224,0,0,0,0,0,0,250,0,1,0
237,7.9,1784291931.113,nan,nan,nan,nan,nan,nan,78,5,0.0641025641025641,239,0,0,0,0,0,0,250,0,1,0
238,7.933333333333334,1784291931.1463332,nan,nan,nan,nan,nan,nan,73,5,0.0684931506849315,225,0,0,0,0,0,0,250,0,1,0
239,7.966666666666667,1784291931.1796665,nan,nan,nan,nan,nan,nan,69,0,0.0,255,0,0,0,0,0,0,250,0,1,0
240,8.0,1784291931.2129998,nan,nan,nan,nan,nan,nan,73,6,0.0821917808219178,267,0,0,0,0,0,0,250,0,1,0
241,8.033333333333333,1784291931.2463331,nan,nan,nan,nan,nan,nan,70,0,0.0,255,0,0,0,0,0,0,250,0,1,0
242,8.066666666666666,1784291931.2796664,nan,nan,nan,nan,nan,nan,63,5,0.07936507936507936,280,0,0,0,0,0,0,250,0,1,0
243,8.1,1784291931.3129997,nan,nan,nan,nan,nan,nan,69,0,0.0,301,0,0,0,0,0,0,250,0,1,0
244,8.133333333333333,1784291931.3463333,nan,nan,nan,nan,nan,nan,50,0,0.0,329,0,0,0,0,0,0,250,0,1,0
245,8.166666666666666,1784291931.3796666,nan,nan,nan,nan,nan,nan,58,0,0.0,329,0,0,0,0,0,0,250,0,1,0
246,8.2,1784291931.4129999,nan,nan,nan,nan,nan,nan,69,0,0.0,347,0,0,0,0,0,0,250,0,1,0
247,8.233333333333333,1784291931.4463332,nan,nan,nan,nan,nan,nan,56,0,0.0,358,0,0,0,0,0,0,250,0,1,0
248,8.266666666666667,1784291931.4796665,nan,nan,nan,nan,nan,nan,51,0,0.0,335,0,0,0,0,0,0,250,0,1,0
249,8.3,1784291931.5129998,nan,nan,nan,nan,nan,nan,45,0,0.0,364,0,0,0,0,0,0,250,0,1,0
250,8.333333333333334,1784291931.546333,nan,nan,nan,nan,nan,nan,59,0,0.0,355,0,0,0,0,0,0,250,0,1,0
251,8.366666666666667,1784291931.5796664,nan,nan,nan,nan,nan,nan,44,0,0.0,378,0,0,0,0,0,0,250,0,1,0
252,8.4,1784291931.613,nan,nan,nan,nan,nan,nan,43,0,0.0,391,0,0,0,0,0,0,250,0,1,0
253,8.433333333333334,1784291931.6463332,nan,nan,nan,nan,nan,nan,39,0,0.0,378,0,0,0,0,0,0,250,0,1,0
254,8.466666666666667,1784291931.6796665,nan,nan,nan,nan,nan,nan,36,5,0.1388888888888889,412,0,0,0,0,0,0,250,0,1,0
255,8.5,1784291931.7129998,nan,nan,nan,nan,nan,nan,41,0,0.0,428,0,0,0,0,0,0,250,0,1,0
256,8.533333333333333,1784291931.7463331,nan,nan,nan,nan,nan,nan,35,0,0.0,431,0,0,0,0,0,0,250,0,1,0
257,8.566666666666666,1784291931.7796664,nan,nan,nan,nan,nan,nan,45,0,0.0,411,0,0,0,0,0,0,250,0,1,0
258,8.6,1784291931.8129997,nan,nan,nan,nan,nan,nan,41,0,0.0,436,0,0,0,0,0,0,250,0,1,0
259,8.633333333333333,1784291931.8463333,nan,nan,nan,nan,nan,nan,35,5,0.14285714285714285,445,0,0,0,0,0,0,250,0,1,0
260,8.666666666666666,1784291931.8796666,nan,nan,nan,nan,nan,nan,31,0,0.0,438,0,0,0,0,0,0,250,0,1,0
261,8.7,1784291931.9129999,nan,nan,nan,nan,nan,nan,30,0,0.0,446,0,0,0,0,0,0,250,0,1,0
262,8.733333333333333,1784291931.9463332,nan,nan,nan,nan,nan,nan,30,0,0.0,422,0,0,0,0,0,0,250,0,1,0
263,8.766666666666667,1784291931.9796665,nan,nan,nan,nan,nan,nan,28,0,nan,428,0,0,0,0,0,0,250,0,1,0
264,8.8,1784291932.0129998,nan,nan,nan,nan,nan,nan,31,0,0.0,444,0,0,0,0,0,0,250,0,1,0
265,8.833333333333334,1784291932.046333,nan,nan,nan,nan,nan,nan,26,0,nan,426,0,0,0,0,0,0,250,0,1,0
266,8.866666666666667,1784291932.0796664,nan,nan,nan,nan,nan,nan,20,0,nan,469,0,0,0,0,0,0,250,0,1,0
267,8.9,1784291932.113,nan,nan,nan,nan,nan,nan,15,0,nan,445,0,0,0,0,0,0,250,0,1,0
268,8.933333333333334,1784291932.1463332,nan,nan,nan,nan,nan,nan,16,0,nan,443,0,0,0,0,0,0,250,0,1,0
269,8.966666666666667,1784291932.1796665,nan,nan,nan,nan,nan,nan,17,0,nan,423,0,0,0,0,0,0,250,0,1,0
270,9.0,1784291932.2129998,nan,nan,nan,nan,nan,nan,19,0,nan,407,0,0,0,0,0,0,250,0,1,0
271,9.033333333333333,1784291932.2463331,nan,nan,nan,nan,nan,nan,17,0,nan,431,0,0,0,0,0,0,250,0,1,0
272,9.066666666666666,1784291932.2796664,nan,nan,nan,nan,nan,nan,19,0,nan,392,0,0,0,0,0,0,250,0,1,0
273,9.1,1784291932.3129997,nan,nan,nan,nan,nan,nan,16,0,nan,395,0,0,0,0,0,0,250,0,1,0
274,9.133333333333333,1784291932.3463333,nan,nan,nan,nan,nan,nan,14,0,nan,400,0,0,0,0,0,0,250,0,1,0
275,9.166666666666666,1784291932.3796666,nan,nan,nan,nan,nan,nan,15,0,nan,407,0,0,0,0,0,0,250,0,1,0
276,9.2,1784291932.4129999,nan,nan,nan,nan,nan,nan,22,0,nan,386,0,0,0,0,0,0,250,0,1,0
277,9.233333333333333,1784291932.4463332,nan,nan,nan,nan,nan,nan,9,0,nan,391,0,0,0,0,0,0,250,0,1,0
278,9.266666666666667,1784291932.4796665,nan,nan,nan,nan,nan,nan,18,0,nan,386,0,0,0,0,0,0,250,0,1,0
279,9.3,1784291932.5129998,nan,nan,nan,nan,nan,nan,7,0,nan,411,0,0,0,0,0,0,250,0,1,0
280,9.333333333333334,1784291932.546333,nan,nan,nan,nan,nan,nan,6,0,nan,437,0,0,0,0,0,0,250,0,1,0
281,9.366666666666667,1784291932.5796664,nan,nan,nan,nan,nan,nan,8,0,nan,395,0,0,0,0,0,0,250,0,1,0
282,9.4,1784291932.613,nan,nan,nan,nan,nan,nan,17,0,nan,386,0,0,0,0,0,0,250,0,1,0
283,9.433333333333334,1784291932.6463332,nan,nan,nan,nan,nan,nan,2,0,nan,402,0,0,0,0,0,0,250,0,1,0
284,9.466666666666667,1784291932.6796665,nan,nan,nan,nan,nan,nan,4,0,nan,423,0,0,0,0,0,0,250,0,1,0
285,9.5,1784291932.7129998,nan,nan,nan,nan,nan,nan,14,0,nan,389,0,0,0,0,0,0,250,0,1,0
286,9.533333333333333,1784291932.7463331,nan,nan,nan,nan,nan,nan,2,0,nan,367,0,0,0,0,0,0,250,0,1,0
287,9.566666666666666,1784291932.7796664,nan,nan,nan,nan,nan,nan,12,0,nan,378,0,0,0,0,0,0,250,0,1,0
288,9.6,1784291932.8129997,nan,nan,nan,nan,nan,nan,8,0,nan,337,0,0,0,0,0,0,250,0,1,0
289,9.633333333333333,1784291932.8463333,nan,nan,nan,nan,nan,nan,5,0,nan,359,0,0,0,0,0,0,250,0,1,0
290,9.666666666666666,1784291932.8796666,nan,nan,nan,nan,nan,nan,6,0,nan,323,0,0,0,0,0,0,250,0,1,0
291,9.7,1784291932.9129999,nan,nan,nan,nan,nan,nan,4,0,nan,344,0,0,0,0,0,0,250,0,1,0
292,9.733333333333333,1784291932.9463332,nan,nan,nan,nan,nan,nan,13,0,nan,326,0,0,0,0,0,0,250,0,1,0
293,9.766666666666667,1784291932.9796665,nan,nan,nan,nan,nan,nan,5,0,nan,355,0,0,0,0,0,0,250,0,1,0
294,9.8,1784291933.0129998,nan,nan,nan,nan,nan,nan,1,0,nan,354,0,0,0,0,0,0,250,0,1,0
295,9.833333333333334,1784291933.046333,nan,nan,nan,nan,nan,nan,3,0,nan,362,0,0,0,0,0,0,250,0,1,0
296,9.866666666666667,1784291933.0796664,nan,nan,nan,nan,nan,nan,8,0,nan,362,0,0,0,0,0,0,250,0,1,0
297,9.9,1784291933.113,nan,nan,nan,nan,nan,nan,6,0,nan,355,0,0,0,0,0,0,250,0,1,0
298,9.933333333333334,1784291933.1463332,nan,nan,nan,nan,nan,nan,3,0,nan,355,0,0,0,0,0,0,250,0,1,0
299,9.966666666666667,1784291933.1796665,nan,nan,nan,nan,nan,nan,7,0,nan,344,0,0,0,0,0,0,250,0,1,0
300,10.0,1784291933.2129998,nan,nan,nan,nan,nan,nan,1,0,nan,374,0,0,0,0,0,0,250,0,1,0
301,10.033333333333333,1784291933.2463331,nan,nan,nan,nan,nan,nan,5,0,nan,350,0,0,0,0,0,0,250,0,1,0
302,10.066666666666666,1784291933.2796664,nan,nan,nan,nan,nan,nan,4,0,nan,352,0,0,0,0,0,0,250,0,1,0
303,10.1,1784291933.3129997,nan,nan,nan,nan,nan,nan,8,0,nan,364,0,0,0,0,0,0,250,0,1,0
304,10.133333333333333,1784291933.3463333,nan,nan,nan,nan,nan,nan,5,0,nan,373,0,0,0,0,0,0,250,0,1,0
305,10.166666666666666,1784291933.3796666,nan,nan,nan,nan,nan,nan,1,0,nan,343,0,0,0,0,0,0,250,0,1,0
306,10.2,1784291933.4129999,nan,nan,nan,nan,nan,nan,6,0,nan,351,0,0,0,0,0,0,250,0,1,0
307,10.233333333333333,1784291933.4463332,nan,nan,nan,nan,nan,nan,0,0,nan,374,0,0,0,0,0,0,250,0,1,0
308,10.266666666666667,1784291933.4796665,nan,nan,nan,nan,nan,nan,6,0,nan,346,0,0,0,0,0,0,250,0,1,0
309,10.3,1784291933.5129998,nan,nan,nan,nan,nan,nan,2,0,nan,338,0,0,0,0,0,0,250,0,1,0
310,10.333333333333334,1784291933.546333,nan,nan,nan,nan,nan,nan,2,0,nan,346,0,0,0,0,0,0,250,0,1,0
311,10.366666666666667,1784291933.5796664,nan,nan,nan,nan,nan,nan,4,0,nan,330,0,0,0,0,0,0,250,0,1,0
312,10.4,1784291933.613,nan,nan,nan,nan,nan,nan,6,0,nan,355,0,0,0,0,0,0,250,0,1,0
313,10.433333333333334,1784291933.6463332,nan,nan,nan,nan,nan,nan,0,0,nan,342,0,0,0,0,0,0,250,0,1,0
314,10.466666666666667,1784291933.6796665,nan,nan,nan,nan,nan,nan,5,0,nan,351,0,0,0,0,0,0,250,0,1,0
315,10.5,1784291933.7129998,nan,nan,nan,nan,nan,nan,1,0,nan,343,0,0,0,0,0,0,250,0,1,0
316,10.533333333333333,1784291933.7463331,nan,nan,nan,nan,nan,nan,7,0,nan,316,0,0,0,0,0,0,250,0,1,0
317,10.566666666666666,1784291933.7796664,nan,nan,nan,nan,nan,nan,5,0,nan,340,0,0,0,0,0,0,250,0,1,0
318,10.6,1784291933.8129997,nan,nan,nan,nan,nan,nan,9,0,nan,315,0,0,0,0,0,0,250,0,1,0
319,10.633333333333333,1784291933.8463333,nan,nan,nan,nan,nan,nan,3,0,nan,323,0,0,0,0,0,0,250,0,1,0
320,10.666666666666666,1784291933.8796666,nan,nan,nan,nan,nan,nan,3,0,nan,307,0,0,0,0,0,0,250,0,1,0
321,10.7,1784291933.9129999,nan,nan,nan,nan,nan,nan,4,0,nan,356,0,0,0,0,0,0,250,0,1,0
322,10.733333333333333,1784291933.9463332,nan,nan,nan,nan,nan,nan,4,0,nan,328,0,0,0,0,0,0,250,0,1,0
323,10.766666666666667,1784291933.9796665,nan,nan,nan,nan,nan,nan,9,0,nan,356,0,0,0,0,0,0,250,0,1,0
324,10.8,1784291934.0129998,nan,nan,nan,nan,nan,nan,2,0,nan,355,0,0,0,0,0,0,250,0,1,0
325,10.833333333333334,1784291934.046333,nan,nan,nan,nan,nan,nan,4,0,nan,338,0,0,0,0,0,0,250,0,1,0
326,10.866666666666667,1784291934.0796664,nan,nan,nan,nan,nan,nan,5,0,nan,350,0,0,0,0,0,0,250,0,1,0
327,10.9,1784291934.113,nan,nan,nan,nan,nan,nan,4,0,nan,320,0,0,0,0,0,0,250,0,1,0
328,10.933333333333334,1784291934.1463332,nan,nan,nan,nan,nan,nan,5,0,nan,349,0,0,0,0,0,0,250,0,1,0
329,10.966666666666667,1784291934.1796665,nan,nan,nan,nan,nan,nan,10,0,nan,328,0,0,0,0,0,0,250,0,1,0
330,11.0,1784291934.2129998,nan,nan,nan,nan,nan,nan,9,0,nan,348,0,0,0,0,0,0,250,0,1,0
331,11.033333333333333,1784291934.2463331,nan,nan,nan,nan,nan,nan,7,0,nan,315,0,0,0,0,0,0,250,0,1,0
332,11.066666666666666,1784291934.2796664,nan,nan,nan,nan,nan,nan,3,0,nan,315,0,0,0,0,0,0,250,0,1,0
333,11.1,1784291934.3129997,nan,nan,nan,nan,nan,nan,7,0,nan,331,0,0,0,0,0,0,250,0,1,0
334,11.133333333333333,1784291934.3463333,nan,nan,nan,nan,nan,nan,3,0,nan,314,0,0,0,0,0,0,250,0,1,0
335,11.166666666666666,1784291934.3796666,nan,nan,nan,nan,nan,nan,2,0,nan,316,0,0,0,0,0,0,250,0,1,0
336,11.2,1784291934.4129999,nan,nan,nan,nan,nan,nan,8,0,nan,320,0,0,0,0,0,0,250,0,1,0
337,11.233333333333333,1784291934.4463332,nan,nan,nan,nan,nan,nan,6,0,nan,314,0,0,0,0,0,0,250,0,1,0
338,11.266666666666667,1784291934.4796665,nan,nan,nan,nan,nan,nan,10,0,nan,318,0,0,0,0,0,0,250,0,1,0
339,11.3,1784291934.5129998,nan,nan,nan,nan,nan,nan,7,0,nan,330,0,0,0,0,0,0,250,0,1,0
340,11.333333333333334,1784291934.546333,nan,nan,nan,nan,nan,nan,7,0,nan,304,0,0,0,0,0,0,250,0,1,0
341,11.366666666666667,1784291934.5796664,nan,nan,nan,nan,nan,nan,12,0,nan,332,0,0,0,0,0,0,250,0,1,0
342,11.4,1784291934.613,nan,nan,nan,nan,nan,nan,9,0,nan,333,0,0,0,0,0,0,250,0,1,0
343,11.433333333333334,1784291934.6463332,nan,nan,nan,nan,nan,nan,10,0,nan,337,0,0,0,0,0,0,250,0,1,0
344,11.466666666666667,1784291934.6796665,nan,nan,nan,nan,nan,nan,9,0,nan,387,0,0,0,0,0,0,250,0,1,0
345,11.5,1784291934.7129998,nan,nan,nan,nan,nan,nan,11,0,nan,352,0,0,0,0,0,0,250,0,1,0
346,11.533333333333333,1784291934.7463331,nan,nan,nan,nan,nan,nan,9,0,nan,368,0,0,0,0,0,0,250,0,1,0
347,11.566666666666666,1784291934.7796664,nan,nan,nan,nan,nan,nan,11,0,nan,363,0,0,0,0,0,0,250,0,1,0
348,11.6,1784291934.8129997,nan,nan,nan,nan,nan,nan,3,0,nan,357,0,0,0,0,0,0,250,0,1,0
349,11.633333333333333,1784291934.8463333,nan,nan,nan,nan,nan,nan,4,0,nan,366,0,0,0,0,0,0,250,0,1,0
350,11.666666666666666,1784291934.8796666,nan,nan,nan,nan,nan,nan,9,0,nan,363,0,0,0,0,0,0,250,0,1,0
351,11.7,1784291934.9129999,nan,nan,nan,nan,nan,nan,12,0,nan,353,0,0,0,0,0,0,250,0,1,0
352,11.733333333333333,1784291934.9463332,nan,nan,nan,nan,nan,nan,15,0,nan,349,0,0,0,0,0,0,250,0,1,0
353,11.766666666666667,1784291934.9796665,nan,nan,nan,nan,nan,nan,17,0,nan,342,0,0,0,0,0,0,250,0,1,0
354,11.8,1784291935.0129998,nan,nan,nan,nan,nan,nan,7,0,nan,358,0,0,0,0,0,0,250,0,1,0
355,11.833333333333334,1784291935.046333,nan,nan,nan,nan,nan,nan,10,0,nan,369,0,0,0,0,0,0,250,0,1,0
356,11.866666666666667,1784291935.0796664,nan,nan,nan,nan,nan,nan,15,0,nan,362,0,0,0,0,0,0,250,0,1,0
357,11.9,1784291935.113,nan,nan,nan,nan,nan,nan,23,0,nan,361,0,0,0,0,0,0,250,0,1,0
358,11.933333333333334,1784291935.1463332,nan,nan,nan,nan,nan,nan,11,0,nan,382,0,0,0,0,0,0,250,0,1,0
359,11.966666666666667,1784291935.1796665,nan,nan,nan,nan,nan,nan,18,0,nan,390,0,0,0,0,0,0,250,0,1,0
360,12.0,1784291935.2129998,nan,nan,nan,nan,nan,nan,14,0,nan,404,0,0,0,0,0,0,250,0,1,0
361,12.033333333333333,1784291935.2463331,nan,nan,nan,nan,nan,nan,20,0,nan,402,0,0,0,0,0,0,250,0,1,0
362,12.066666666666666,1784291935.2796664,nan,nan,nan,nan,nan,nan,20,0,nan,437,0,0,0,0,0,0,250,0,1,0
363,12.1,1784291935.3129997,nan,nan,nan,nan,nan,nan,29,0,nan,414,0,0,0,0,0,0,250,0,1,0
364,12.133333333333333,1784291935.3463333,nan,nan,nan,nan,nan,nan,43,0,0.0,402,0,0,0,0,0,0,250,0,1,0
365,12.166666666666666,1784291935.3796666,nan,nan,nan,nan,nan,nan,26,0,nan,398,0,0,0,0,0,0,250,0,1,0
366,12.2,1784291935.4129999,nan,nan,nan,nan,nan,nan,25,0,nan,371,0,0,0,0,0,0,250,0,1,0
367,12.233333333333333,1784291935.4463332,nan,nan,nan,nan,nan,nan,35,0,0.0,397,0,0,0,0,0,0,250,0,1,0
368,12.266666666666667,1784291935.4796665,nan,nan,nan,nan,nan,nan,38,0,0.0,368,0,0,0,0,0,0,250,0,1,0
369,12.3,1784291935.5129998,nan,nan,nan,nan,nan,nan,32,0,0.0,397,0,0,0,0,0,0,250,0,1,0
370,12.333333333333334,1784291935.546333,nan,nan,nan,nan,nan,nan,31,0,0.0,421,0,0,0,0,0,0,250,0,1,0
371,12.366666666666667,1784291935.5796664,nan,nan,nan,nan,nan,nan,45,0,0.0,360,0,0,0,0,0,0,250,0,1,0
372,12.4,1784291935.613,nan,nan,nan,nan,nan,nan,37,0,0.0,366,0,0,0,0,0,0,250,0,1,0
373,12.433333333333334,1784291935.6463332,nan,nan,nan,nan,nan,nan,35,0,0.0,406,0,0,0,0,0,0,250,0,1,0
374,12.466666666666667,1784291935.6796665,nan,nan,nan,nan,nan,nan,42,0,0.0,360,0,0,0,0,0,0,250,0,1,0
375,12.5,1784291935.7129998,nan,nan,nan,nan,nan,nan,49,0,0.0,345,0,0,0,0,0,0,250,0,1,0
376,12.533333333333333,1784291935.7463331,nan,nan,nan,nan,nan,nan,34,0,0.0,363,0,0,0,0,0,0,250,0,1,0
377,12.566666666666666,1784291935.7796664,nan,nan,nan,nan,nan,nan,46,0,0.0,344,0,0,0,0,0,0,250,0,1,0
378,12.6,1784291935.8129997,nan,nan,nan,nan,nan,nan,36,0,0.0,400,0,0,0,0,0,0,250,0,1,0
379,12.633333333333333,1784291935.8463333,nan,nan,nan,nan,nan,nan,35,0,0.0,375,0,0,0,0,0,0,250,0,1,0
380,12.666666666666666,1784291935.8796666,nan,nan,nan,nan,nan,nan,46,0,0.0,344,0,0,0,0,0,0,250,0,1,0
381,12.7,1784291935.9129999,nan,nan,nan,nan,nan,nan,39,0,0.0,342,0,0,0,0,0,0,250,0,1,0
382,12.733333333333333,1784291935.9463332,nan,nan,nan,nan,nan,nan,41,0,0.0,332,0,0,0,0,0,0,250,0,1,0
383,12.766666666666667,1784291935.9796665,nan,nan,nan,nan,nan,nan,48,0,0.0,293,0,0,0,0,0,0,250,0,1,0
384,12.8,1784291936.0129998,nan,nan,nan,nan,nan,nan,51,0,0.0,296,0,0,0,0,0,0,250,0,1,0
385,12.833333333333334,1784291936.046333,nan,nan,nan,nan,nan,nan,63,0,0.0,279,0,0,0,0,0,0,250,0,1,0
386,12.866666666666667,1784291936.0796664,nan,nan,nan,nan,nan,nan,60,5,0.08333333333333333,274,0,0,0,0,0,0,250,0,1,0
387,12.9,1784291936.113,nan,nan,nan,nan,nan,nan,52,6,0.11538461538461539,259,0,0,0,0,0,0,250,0,1,0
388,12.933333333333334,1784291936.1463332,nan,nan,nan,nan,nan,nan,60,0,0.0,240,0,0,0,0,0,0,250,0,1,0
389,12.966666666666667,1784291936.1796665,nan,nan,nan,nan,nan,nan,58,6,0.10344827586206896,255,0,0,0,0,0,0,250,0,1,0
390,13.0,1784291936.2129998,nan,nan,nan,nan,nan,nan,61,6,0.09836065573770492,258,0,0,0,0,0,0,250,0,1,0
391,13.033333333333333,1784291936.2463331,nan,nan,nan,nan,nan,nan,64,0,0.0,252,0,0,0,0,0,0,250,0,1,0
392,13.066666666666666,1784291936.2796664,nan,nan,nan,nan,nan,nan,69,0,0.0,231,0,0,0,0,0,0,250,0,1,0
393,13.1,1784291936.3129997,nan,nan,nan,nan,nan,nan,70,6,0.08571428571428572,221,0,0,0,0,0,0,250,0,1,0
394,13.133333333333333,1784291936.3463333,nan,nan,nan,nan,nan,nan,88,0,0.0,214,0,0,0,0,0,0,250,0,1,0
395,13.166666666666666,1784291936.3796666,nan,nan,nan,nan,nan,nan,93,6,0.06451612903225806,224,0,0,0,0,0,0,250,0,1,0
396,13.2,1784291936.4129999,nan,nan,nan,nan,nan,nan,97,6,0.061855670103092786,207,0,0,0,0,0,0,250,0,1,0
397,13.233333333333333,1784291936.4463332,nan,nan,nan,nan,nan,nan,102,6,0.058823529411764705,192,0,0,0,0,0,0,250,0,1,0
398,13.266666666666667,1784291936.4796665,nan,nan,nan,nan,nan,nan,106,8,0.07547169811320754,203,0,0,0,0,0,0,250,0,1,0
399,13.3,1784291936.5129998,nan,nan,nan,nan,nan,nan,102,7,0.06862745098039216,242,0,0,0,0,0,0,250,0,1,0
400,13.333333333333334,1784291936.546333,nan,nan,nan,nan,nan,nan,109,9,0.08256880733944955,221,0,0,0,0,0,0,250,0,1,0
401,13.366666666666667,1784291936.5796664,nan,nan,nan,nan,nan,nan,118,8,0.06779661016949153,223,0,0,0,0,0,0,250,0,1,0
402,13.4,1784291936.613,nan,nan,nan,nan,nan,nan,115,8,0.06956521739130435,199,0,0,0,0,0,0,250,0,1,0
403,13.433333333333334,1784291936.6463332,nan,nan,nan,nan,nan,nan,108,5,0.046296296296296294,223,0,0,0,0,0,0,250,0,1,0
404,13.466666666666667,1784291936.6796665,nan,nan,nan,nan,nan,nan,114,7,0.06140350877192982,228,0,0,0,0,0,0,250,0,1,0
405,13.5,1784291936.7129998,nan,nan,nan,nan,nan,nan,111,5,0.04504504504504504,223,0,0,0,0,0,0,250,0,1,0
406,13.533333333333333,1784291936.7463331,nan,nan,nan,nan,nan,nan,116,6,0.05172413793103448,205,0,0,0,0,0,0,250,0,1,0
407,13.566666666666666,1784291936.7796664,nan,nan,nan,nan,nan,nan,111,6,0.05405405405405406,201,0,0,0,0,0,0,250,0,1,0
