frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
41,1.3666666666666667,1784291469.3986664,nan,nan,nan,nan,nan,nan,38,6,0.15789473684210525,120,0,0,0,0,0,0,146,0,1,0
42,1.4,1784291469.432,nan,nan,nan,nan,nan,nan,38,0,0.0,107,0,0,0,0,0,0,146,0,1,0
43,1.4333333333333333,1784291469.4653332,nan,nan,nan,nan,nan,nan,38,6,0.15789473684210525,105,0,0,0,0,0,0,146,0,1,0
44,1.4666666666666666,1784291469.4986665,nan,nan,nan,nan,nan,nan,31,7,0.22580645161290322,120,0,0,0,0,0,0,146,0,1,0
45,1.5,1784291469.5319998,nan,nan,nan,nan,nan,nan,40,0,0.0,95,0,0,0,0,0,0,146,0,1,0
46,1.5333333333333334,1784291469.5653331,nan,nan,nan,nan,nan,nan,26,0,nan,97,0,0,0,0,0,0,146,0,1,0
47,1.5666666666666667,1784291469.5986664,nan,nan,nan,nan,nan,nan,28,0,nan,107,0,0,0,0,0,0,146,0,1,0
48,1.6,1784291469.6319997,nan,nan,nan,nan,nan,nan,29,0,nan,93,0,0,0,0,0,0,146,0,1,0
49,1.6333333333333333,1784291469.6653333,nan,nan,nan,nan,nan,nan,27,0,nan,97,0,0,0,0,0,0,146,0,1,0
50,1.6666666666666667,1784291469.6986666,nan,nan,nan,nan,nan,nan,25,0,nan,104,0,0,0,0,0,0,146,0,1,0
51,1.7,1784291469.7319999,nan,nan,nan,nan,nan,nan,20,0,nan,98,0,0,0,0,0,0,146,0,1,0
52,1.7333333333333334,1784291469.7653332,nan,nan,nan,nan,nan,nan,23,0,nan,103,0,0,0,0,0,0,146,0,1,0
53,1.7666666666666666,1784291469.7986665,nan,nan,nan,nan,nan,nan,23,0,nan,103,0,0,0,0,0,0,146,0,1,0
54,1.8,1784291469.8319998,nan,nan,nan,nan,nan,nan,24,0,nan,102,0,0,0,0,0,0,146,0,1,0
55,1.8333333333333333,1784291469.865333,nan,nan,nan,nan,nan,nan,23,0,nan,116,0,0,0,0,0,0,146,0,1,0
56,1.8666666666666667,1784291469.8986664,nan,nan,nan,nan,nan,nan,23,0,nan,109,0,0,0,0,0,0,146,0,1,0
57,1.9,1784291469.932,nan,nan,nan,nan,nan,nan,20,0,nan,83,0,0,0,0,0,0,146,0,1,0
58,1.9333333333333333,1784291469.9653332,nan,nan,nan,nan,nan,nan,23,0,nan,98,0,0,0,0,0,0,146,0,1,0
59,1.9666666666666666,1784291469.9986665,nan,nan,nan,nan,nan,nan,18,0,nan,98,0,0,0,0,0,0,146,0,1,0
60,2.0,1784291470.0319998,nan,nan,nan,nan,nan,nan,19,0,nan,94,0,0,0,0,0,0,146,0,1,0
61,2.033333333333333,1784291470.0653331,nan,nan,nan,nan,nan,nan,23,0,nan,103,0,0,0,0,0,0,146,0,1,0
62,2.066666666666667,1784291470.0986664,nan,nan,nan,nan,nan,nan,18,0,nan,108,0,0,0,0,0,0,146,0,1,0
63,2.1,1784291470.1319997,nan,nan,nan,nan,nan,nan,30,0,0.0,87,0,0,0,0,0,0,146,0,1,0
64,2.1333333333333333,1784291470.1653333,nan,nan,nan,nan,nan,nan,25,0,nan,71,0,0,0,0,0,0,146,0,1,0
65,2.1666666666666665,1784291470.1986666,nan,nan,nan,nan,nan,nan,15,0,nan,95,0,0,0,0,0,0,146,0,1,0
66,2.2,1784291470.2319999,nan,nan,nan,nan,nan,nan,16,0,nan,89,0,0,0,0,0,0,146,0,1,0
67,2.2333333333333334,1784291470.2653332,nan,nan,nan,nan,nan,nan,16,0,nan,78,0,0,0,0,0,0,146,0,1,0
68,2.2666666666666666,1784291470.2986665,nan,nan,nan,nan,nan,nan,18,0,nan,81,0,0,0,0,0,0,146,0,1,0
69,2.3,1784291470.3319998,nan,nan,nan,nan,nan,nan,17,0,nan,69,0,0,0,0,0,0,146,0,1,0
70,2.3333333333333335,1784291470.365333,nan,nan,nan,nan,nan,nan,11,0,nan,75,0,0,0,0,0,0,146,0,1,0
71,2.3666666666666667,1784291470.3986664,nan,nan,nan,nan,nan,nan,16,0,nan,82,0,0,0,0,0,0,146,0,1,0
72,2.4,1784291470.432,nan,nan,nan,nan,nan,nan,15,0,nan,75,0,0,0,0,0,0,146,0,1,0
73,2.433333333333333,1784291470.4653332,nan,nan,nan,nan,nan,nan,16,0,nan,61,0,0,0,0,0,0,146,0,1,0
74,2.466666666666667,1784291470.4986665,nan,nan,nan,nan,nan,nan,16,0,nan,86,0,0,0,0,0,0,146,0,1,0
75,2.5,1784291470.5319998,nan,nan,nan,nan,nan,nan,20,0,nan,68,0,0,0,0,0,0,146,0,1,0
76,2.533333333333333,1784291470.5653331,nan,nan,nan,nan,nan,nan,11,0,nan,70,0,0,0,0,0,0,146,0,1,0
77,2.566666666666667,1784291470.5986664,nan,nan,nan,nan,nan,nan,18,0,nan,74,0,0,0,0,0,0,146,0,1,0
78,2.6,1784291470.6319997,nan,nan,nan,nan,nan,nan,10,0,nan,66,0,0,0,0,0,0,146,0,1,0
79,2.6333333333333333,1784291470.6653333,nan,nan,nan,nan,nan,nan,10,0,nan,94,0,0,0,0,0,0,146,0,1,0
80,2.6666666666666665,1784291470.6986666,nan,nan,nan,nan,nan,nan,16,0,nan,69,0,0,0,0,0,0,146,0,1,0
81,2.7,1784291470.7319999,nan,nan,nan,nan,nan,nan,9,0,nan,92,0,0,0,0,0,0,146,0,1,0
82,2.7333333333333334,1784291470.7653332,nan,nan,nan,nan,nan,nan,19,0,nan,72,0,0,0,0,0,0,146,0,1,0
83,2.7666666666666666,1784291470.7986665,nan,nan,nan,nan,nan,nan,10,0,nan,91,0,0,0,0,0,0,146,0,1,0
84,2.8,1784291470.8319998,nan,nan,nan,nan,nan,nan,19,0,nan,69,0,0,0,0,0,0,146,0,1,0
85,2.8333333333333335,1784291470.865333,nan,nan,nan,nan,nan,nan,4,0,nan,99,0,0,0,0,0,0,146,0,1,0
86,2.8666666666666667,1784291470.8986664,nan,nan,nan,nan,nan,nan,5,0,nan,90,0,0,0,0,0,0,146,0,1,0
87,2.9,1784291470.932,nan,nan,nan,nan,nan,nan,19,0,nan,79,0,0,0,0,0,0,146,0,1,0
88,2.933333333333333,1784291470.9653332,nan,nan,nan,nan,nan,nan,3,0,nan,94,0,0,0,0,0,0,146,0,1,0
89,2.966666666666667,1784291470.9986665,nan,nan,nan,nan,nan,nan,3,0,nan,91,0,0,0,0,0,0,146,0,1,0
90,3.0,1784291471.0319998,nan,nan,nan,nan,nan,nan,7,0,nan,82,0,0,0,0,0,0,146,0,1,0
91,3.033333333333333,1784291471.0653331,nan,nan,nan,nan,nan,nan,7,0,nan,69,0,0,0,0,0,0,146,0,1,0
92,3.066666666666667,1784291471.0986664,nan,nan,nan,nan,nan,nan,7,0,nan,88,0,0,0,0,0,0,146,0,1,0
93,3.1,1784291471.1319997,nan,nan,nan,nan,nan,nan,5,0,nan,100,0,0,0,0,0,0,146,0,1,0
94,3.1333333333333333,1784291471.1653333,nan,nan,nan,nan,nan,nan,9,0,nan,101,0,0,0,0,0,0,146,0,1,0
95,3.1666666666666665,1784291471.1986666,nan,nan,nan,nan,nan,nan,8,0,nan,90,0,0,0,0,0,0,146,0,1,0
96,3.2,1784291471.2319999,nan,nan,nan,nan,nan,nan,2,0,nan,64,0,0,0,0,0,0,146,0,1,0
97,3.2333333333333334,1784291471.2653332,nan,nan,nan,nan,nan,nan,12,0,nan,76,0,0,0,0,0,0,146,0,1,0
98,3.2666666666666666,1784291471.2986665,nan,nan,nan,nan,nan,nan,7,0,nan,102,0,0,0,0,0,0,146,0,1,0
99,3.3,1784291471.3319998,nan,nan,nan,nan,nan,nan,2,0,nan,104,0,0,0,0,0,0,146,0,1,0
100,3.3333333333333335,1784291471.365333,nan,nan,nan,nan,nan,nan,6,0,nan,105,0,0,0,0,0,0,146,0,1,0
101,3.3666666666666667,1784291471.3986664,nan,nan,nan,nan,nan,nan,3,0,nan,73,0,0,0,0,0,0,146,0,1,0
102,3.4,1784291471.432,nan,nan,nan,nan,nan,nan,5,0,nan,79,0,0,0,0,0,0,146,0,1,0
103,3.433333333333333,1784291471.4653332,nan,nan,nan,nan,nan,nan,6,0,nan,78,0,0,0,0,0,0,146,0,1,0
104,3.466666666666667,1784291471.4986665,nan,nan,nan,nan,nan,nan,6,0,nan,75,0,0,0,0,0,0,146,0,1,0
105,3.5,1784291471.5319998,nan,nan,nan,nan,nan,nan,7,0,nan,88,0,0,0,0,0,0,146,0,1,0
106,3.533333333333333,1784291471.5653331,nan,nan,nan,nan,nan,nan,2,0,nan,88,0,0,0,0,0,0,146,0,1,0
107,3.566666666666667,1784291471.5986664,nan,nan,nan,nan,nan,nan,9,0,nan,81,0,0,0,0,0,0,146,0,1,0
108,3.6,1784291471.6319997,nan,nan,nan,nan,nan,nan,8,0,nan,81,0,0,0,0,0,0,146,0,1,0
109,3.6333333333333333,1784291471.6653333,nan,nan,nan,nan,nan,nan,9,0,nan,79,0,0,0,0,0,0,146,0,1,0
110,3.6666666666666665,1784291471.6986666,nan,nan,nan,nan,nan,nan,6,0,nan,77,0,0,0,0,0,0,146,0,1,0
111,3.7,1784291471.7319999,nan,nan,nan,nan,nan,nan,9,0,nan,83,0,0,0,0,0,0,146,0,1,0
112,3.7333333333333334,1784291471.7653332,nan,nan,nan,nan,nan,nan,8,0,nan,76,0,0,0,0,0,0,146,0,1,0
113,3.7666666666666666,1784291471.7986665,nan,nan,nan,nan,nan,nan,8,0,nan,86,0,0,0,0,0,0,146,0,1,0
114,3.8,1784291471.8319998,nan,nan,nan,nan,nan,nan,11,0,nan,79,0,0,0,0,0,0,146,0,1,0
115,3.8333333333333335,1784291471.865333,nan,nan,nan,nan,nan,nan,7,0,nan,73,0,0,0,0,0,0,146,0,1,0
116,3.8666666666666667,1784291471.8986664,nan,nan,nan,nan,nan,nan,2,0,nan,110,0,0,0,0,0,0,146,0,1,0
117,3.9,1784291471.932,nan,nan,nan,nan,nan,nan,10,0,nan,94,0,0,0,0,0,0,146,0,1,0
118,3.933333333333333,1784291471.9653332,nan,nan,nan,nan,nan,nan,10,0,nan,81,0,0,0,0,0,0,146,0,1,0
119,3.966666666666667,1784291471.9986665,nan,nan,nan,nan,nan,nan,9,0,nan,81,0,0,0,0,0,0,146,0,1,0
120,4.0,1784291472.0319998,nan,nan,nan,nan,nan,nan,13,0,nan,87,0,0,0,0,0,0,146,0,1,0
121,4.033333333333333,1784291472.0653331,nan,nan,nan,nan,nan,nan,10,0,nan,76,0,0,0,0,0,0,146,0,1,0
122,4.066666666666666,1784291472.0986664,nan,nan,nan,nan,nan,nan,12,0,nan,60,0,0,0,0,0,0,146,0,1,0
123,4.1,1784291472.1319997,nan,nan,nan,nan,nan,nan,13,0,nan,81,0,0,0,0,0,0,146,0,1,0
124,4.133333333333334,1784291472.1653333,nan,nan,nan,nan,nan,nan,7,0,nan,94,0,0,0,0,0,0,146,0,1,0
125,4.166666666666667,1784291472.1986666,nan,nan,nan,nan,nan,nan,4,0,nan,99,0,0,0,0,0,0,146,0,1,0
126,4.2,1784291472.2319999,nan,nan,nan,nan,nan,nan,8,0,nan,69,0,0,0,0,0,0,146,0,1,0
127,4.233333333333333,1784291472.2653332,nan,nan,nan,nan,nan,nan,4,0,nan,87,0,0,0,0,0,0,146,0,1,0
128,4.266666666666667,1784291472.2986665,nan,nan,nan,nan,nan,nan,4,0,nan,109,0,0,0,0,0,0,146,0,1,0
129,4.3,1784291472.3319998,nan,nan,nan,nan,nan,nan,9,0,nan,96,0,0,0,0,0,0,146,0,1,0
130,4.333333333333333,1784291472.365333,nan,nan,nan,nan,nan,nan,10,0,nan,85,0,0,0,0,0,0,146,0,1,0
131,4.366666666666666,1784291472.3986664,nan,nan,nan,nan,nan,nan,7,0,nan,86,0,0,0,0,0,0,146,0,1,0
132,4.4,1784291472.432,nan,nan,nan,nan,nan,nan,11,0,nan,80,0,0,0,0,0,0,146,0,1,0
133,4.433333333333334,1784291472.4653332,nan,nan,nan,nan,nan,nan,7,0,nan,82,0,0,0,0,0,0,146,0,1,0
134,4.466666666666667,1784291472.4986665,nan,nan,nan,nan,nan,nan,7,0,nan,105,0,0,0,0,0,0,146,0,1,0
135,4.5,1784291472.5319998,nan,nan,nan,nan,nan,nan,4,0,nan,98,0,0,0,0,0,0,146,0,1,0
136,4.533333333333333,1784291472.5653331,nan,nan,nan,nan,nan,nan,11,0,nan,97,0,0,0,0,0,0,146,0,1,0
137,4.566666666666666,1784291472.5986664,nan,nan,nan,nan,nan,nan,8,0,nan,96,0,0,0,0,0,0,146,0,1,0
138,4.6,1784291472.6319997,nan,nan,nan,nan,nan,nan,13,0,nan,75,0,0,0,0,0,0,146,0,1,0
139,4.633333333333334,1784291472.6653333,nan,nan,nan,nan,nan,nan,9,0,nan,99,0,0,0,0,0,0,146,0,1,0
140,4.666666666666667,1784291472.6986666,nan,nan,nan,nan,nan,nan,5,0,nan,101,0,0,0,0,0,0,146,0,1,0
141,4.7,1784291472.7319999,nan,nan,nan,nan,nan,nan,7,0,nan,81,0,0,0,0,0,0,146,0,1,0
142,4.733333333333333,1784291472.7653332,nan,nan,nan,nan,nan,nan,15,0,nan,80,0,0,0,0,0,0,146,0,1,0
143,4.766666666666667,1784291472.7986665,nan,nan,nan,nan,nan,nan,8,0,nan,82,0,0,0,0,0,0,146,0,1,0
144,4.8,1784291472.8319998,nan,nan,nan,nan,nan,nan,10,0,nan,76,0,0,0,0,0,0,146,0,1,0
145,4.833333333333333,1784291472.865333,nan,nan,nan,nan,nan,nan,12,0,nan,76,0,0,0,0,0,0,146,0,1,0
146,4.866666666666666,1784291472.8986664,nan,nan,nan,nan,nan,nan,7,0,nan,76,0,0,0,0,0,0,146,0,1,0
147,4.9,1784291472.932,nan,nan,nan,nan,nan,nan,11,0,nan,78,0,0,0,0,0,0,146,0,1,0
148,4.933333333333334,1784291472.9653332,nan,nan,nan,nan,nan,nan,10,0,nan,68,0,0,0,0,0,0,146,0,1,0
149,4.966666666666667,1784291472.9986665,nan,nan,nan,nan,nan,nan,9,0,nan,80,0,0,0,0,0,0,146,0,1,0
150,5.0,1784291473.0319998,nan,nan,nan,nan,nan,nan,8,0,nan,83,0,0,0,0,0,0,146,0,1,0
151,5.033333333333333,1784291473.0653331,nan,nan,nan,nan,nan,nan,10,0,nan,94,0,0,0,0,0,0,146,0,1,0
152,5.066666666666666,1784291473.0986664,nan,nan,nan,nan,nan,nan,12,0,nan,83,0,0,0,0,0,0,146,0,1,0
153,5.1,1784291473.1319997,nan,nan,nan,nan,nan,nan,9,0,nan,72,0,0,0,0,0,0,146,0,1,0
154,5.133333333333334,1784291473.1653333,nan,nan,nan,nan,nan,nan,11,0,nan,66,0,0,0,0,0,0,146,0,1,0
155,5.166666666666667,1784291473.1986666,nan,nan,nan,nan,nan,nan,12,0,nan,89,0,0,0,0,0,0,146,0,1,0
156,5.2,1784291473.2319999,nan,nan,nan,nan,nan,nan,6,0,nan,89,0,0,0,0,0,0,146,0,1,0
157,5.233333333333333,1784291473.2653332,nan,nan,nan,nan,nan,nan,6,0,nan,90,0,0,0,0,0,0,146,0,1,0
158,5.266666666666667,1784291473.2986665,nan,nan,nan,nan,nan,nan,12,0,nan,105,0,0,0,0,0,0,146,0,1,0
159,5.3,1784291473.3319998,nan,nan,nan,nan,nan,nan,4,0,nan,80,0,0,0,0,0,0,146,0,1,0
160,5.333333333333333,1784291473.365333,nan,nan,nan,nan,nan,nan,12,0,nan,91,0,0,0,0,0,0,146,0,1,0
161,5.366666666666666,1784291473.3986664,nan,nan,nan,nan,nan,nan,13,0,nan,85,0,0,0,0,0,0,146,0,1,0
162,5.4,1784291473.432,nan,nan,nan,nan,nan,nan,8,0,nan,113,0,0,0,0,0,0,146,0,1,0
163,5.433333333333334,1784291473.4653332,nan,nan,nan,nan,nan,nan,7,0,nan,100,0,0,0,0,0,0,146,0,1,0
164,5.466666666666667,1784291473.4986665,nan,nan,nan,nan,nan,nan,13,0,nan,86,0,0,0,0,0,0,146,0,1,0
165,5.5,1784291473.5319998,nan,nan,nan,nan,nan,nan,9,0,nan,69,0,0,0,0,0,0,146,0,1,0
166,5.533333333333333,1784291473.5653331,nan,nan,nan,nan,nan,nan,8,0,nan,98,0,0,0,0,0,0,146,0,1,0
167,5.566666666666666,1784291473.5986664,nan,nan,nan,nan,nan,nan,7,0,nan,106,0,0,0,0,0,0,146,0,1,0
168,5.6,1784291473.6319997,nan,nan,nan,nan,nan,nan,9,0,nan,109,0,0,0,0,0,0,146,0,1,0
169,5.633333333333334,1784291473.6653333,nan,nan,nan,nan,nan,nan,9,0,nan,93,0,0,0,0,0,0,146,0,1,0
170,5.666666666666667,1784291473.6986666,nan,nan,nan,nan,nan,nan,11,0,nan,77,0,0,0,0,0,0,146,0,1,0
171,5.7,1784291473.7319999,nan,nan,nan,nan,nan,nan,8,0,nan,108,0,0,0,0,0,0,146,0,1,0
172,5.733333333333333,1784291473.7653332,nan,nan,nan,nan,nan,nan,10,0,nan,95,0,0,0,0,0,0,146,0,1,0
173,5.766666666666667,1784291473.7986665,nan,nan,nan,nan,nan,nan,11,0,nan,92,0,0,0,0,0,0,146,0,1,0
174,5.8,1784291473.8319998,nan,nan,nan,nan,nan,nan,6,0,nan,96,0,0,0,0,0,0,146,0,1,0
175,5.833333333333333,1784291473.865333,nan,nan,nan,nan,nan,nan,8,0,nan,93,0,0,0,0,0,0,146,0,1,0
176,5.866666666666666,1784291473.8986664,nan,nan,nan,nan,nan,nan,4,0,nan,108,0,0,0,0,0,0,146,0,1,0
177,5.9,1784291473.932,nan,nan,nan,nan,nan,nan,7,0,nan,97,0,0,0,0,0,0,146,0,1,0
178,5.933333333333334,1784291473.9653332,nan,nan,nan,nan,nan,nan,3,0,nan,98,0,0,0,0,0,0,146,0,1,0
179,5.966666666666667,1784291473.9986665,nan,nan,nan,nan,nan,nan,11,0,nan,88,0,0,0,0,0,0,146,0,1,0
180,6.0,1784291474.0319998,nan,nan,nan,nan,nan,nan,7,0,nan,106,0,0,0,0,0,0,146,0,1,0
181,6.033333333333333,1784291474.0653331,nan,nan,nan,nan,nan,nan,2,0,nan,106,0,0,0,0,0,0,146,0,1,0
182,6.066666666666666,1784291474.0986664,nan,nan,nan,nan,nan,nan,5,0,nan,102,0,0,0,0,0,0,146,0,1,0
183,6.1,1784291474.1319997,nan,nan,nan,nan,nan,nan,8,0,nan,113,0,0,0,0,0,0,146,0,1,0
184,6.133333333333334,1784291474.1653333,nan,nan,nan,nan,nan,nan,7,0,nan,117,0,0,0,0,0,0,146,0,1,0
185,6.166666666666667,1784291474.1986666,nan,nan,nan,nan,nan,nan,6,0,nan,102,0,0,0,0,0,0,146,0,1,0
186,6.2,1784291474.2319999,nan,nan,nan,nan,nan,nan,5,0,nan,93,0,0,0,0,0,0,146,0,1,0
187,6.233333333333333,1784291474.2653332,nan,nan,nan,nan,nan,nan,8,0,nan,116,0,0,0,0,0,0,146,0,1,0
188,6.266666666666667,1784291474.2986665,nan,nan,nan,nan,nan,nan,9,0,nan,101,0,0,0,0,0,0,146,0,1,0
189,6.3,1784291474.3319998,nan,nan,nan,nan,nan,nan,6,0,nan,79,0,0,0,0,0,0,146,0,1,0
190,6.333333333333333,1784291474.365333,nan,nan,nan,nan,nan,nan,5,0,nan,99,0,0,0,0,0,0,146,0,1,0
191,6.366666666666666,1784291474.3986664,nan,nan,nan,nan,nan,nan,4,0,nan,106,0,0,0,0,0,0,146,0,1,0
192,6.4,1784291474.432,nan,nan,nan,nan,nan,nan,2,0,nan,123,0,0,0,0,0,0,146,0,1,0
193,6.433333333333334,1784291474.4653332,nan,nan,nan,nan,nan,nan,3,0,nan,88,0,0,0,0,0,0,146,0,1,0
194,6.466666666666667,1784291474.4986665,nan,nan,nan,nan,nan,nan,10,0,nan,89,0,0,0,0,0,0,146,0,1,0
195,6.5,1784291474.5319998,nan,nan,nan,nan,nan,nan,4,0,nan,85,0,0,0,0,0,0,146,0,1,0
196,6.533333333333333,1784291474.5653331,nan,nan,nan,nan,nan,nan,4,0,nan,104,0,0,0,0,0,0,146,0,1,0
197,6.566666666666666,1784291474.5986664,nan,nan,nan,nan,nan,nan,3,0,nan,94,0,0,0,0,0,0,146,0,1,0
198,6.6,1784291474.6319997,nan,nan,nan,nan,nan,nan,10,0,nan,95,0,0,0,0,0,0,146,0,1,0
199,6.633333333333334,1784291474.6653333,nan,nan,nan,nan,nan,nan,13,0,nan,82,0,0,0,0,0,0,146,0,1,0
200,6.666666666666667,1784291474.6986666,nan,nan,nan,nan,nan,nan,8,0,nan,92,0,0,0,0,0,0,146,0,1,0
201,6.7,1784291474.7319999,nan,nan,nan,nan,nan,nan,15,0,nan,74,0,0,0,0,0,0,146,0,1,0
202,6.733333333333333,1784291474.7653332,nan,nan,nan,nan,nan,nan,4,0,nan,87,0,0,0,0,0,0,146,0,1,0
203,6.766666666666667,1784291474.7986665,nan,nan,nan,nan,nan,nan,13,0,nan,94,0,0,0,0,0,0,146,0,1,0
204,6.8,1784291474.8319998,nan,nan,nan,nan,nan,nan,23,0,nan,93,0,0,0,0,0,0,146,0,1,0
