timestamp,X,Y,Z,R
0.012231,249.989548,0.275894,99.980148,-1.980224
0.036458,249.989548,0.275894,99.980148,-1.980224
0.04301,249.989548,0.275894,99.980148,-1.980224
0.049783,249.989548,0.275894,99.980148,-1.980224
0.076369,249.989548,0.275894,99.980148,-1.980224
0.08232,249.989548,0.275894,99.980148,-1.980224
0.092364,249.989548,0.275894,99.980148,-1.980224
0.102773,249.989548,0.275894,99.980148,-1.980224
0.106526,249.989548,0.275894,99.980148,-1.980224
0.13233,249.989548,0.275843,99.980156,-1.979857
0.144965,249.989595,0.27476,99.980225,-1.97208
0.156612,249.989658,0.273218,99.980347,-1.961013
0.164597,249.989785,0.268951,99.980652,-1.930392
0.173554,249.989988,0.264471,99.98098,-1.898233
0.183123,249.990177,0.258726,99.981384,-1.856998
0.191916,249.990413,0.251964,99.981873,-1.808465
0.198352,249.99071,0.244436,99.982422,-1.754431
0.212125,249.991179,0.232253,99.983284,-1.66699
0.218664,249.991507,0.223902,99.983887,-1.607052
0.240501,249.992318,0.203801,99.985344,-1.462775
0.244874,249.992568,0.196144,99.985886,-1.407818
0.256627,249.992849,0.188566,99.986435,-1.353428
0.26835,249.993269,0.177114,99.987259,-1.271233
0.272734,249.993595,0.169045,99.987839,-1.213316
0.284552,249.993937,0.160206,99.988464,-1.149873
0.30283,249.994882,0.135179,99.990273,-0.970244
0.311871,249.995285,0.124268,99.991058,-0.891927
0.317886,249.995717,0.113035,99.991867,-0.811306
0.327513,249.99635,0.09624,99.993073,-0.690762
0.339808,249.996766,0.085485,99.993858,-0.613565
0.339808,249.997151,0.075331,99.994583,-0.540684
0.356256,249.997519,0.065981,99.995262,-0.473578
0.36297,249.997827,0.057639,99.99585,-0.413704
0.379428,249.99841,0.04179,99.996994,-0.299946
0.391745,249.998701,0.034767,99.997498,-0.249537
0.403812,249.998808,0.030681,99.997803,-0.220213
0.412501,249.999068,0.02494,99.998199,-0.179004
0.422688,249.999236,0.021126,99.998474,-0.151635
0.431058,249.999343,0.01736,99.998749,-0.124598
0.439929,249.999542,0.012031,99.999146,-0.086354
0.459388,249.999817,0.004903,99.999649,-0.035188
0.471611,249.999908,0.002973,99.999794,-0.021341
0.472975,249.999939,0.001629,99.999878,-0.011689
0.488449,249.999969,0.000766,99.999939,-0.0055
0.494655,249.999969,0.000279,99.999962,-0.002004
0.502209,249.999969,6e-05,100.0,-0.000433
0.511227,249.999969,0.0,100.0,0.0
0.51829,249.999969,0.0,100.0,0.0
0.527816,249.999969,0.0,100.0,0.0
0.533742,249.999969,0.0,100.0,0.0
0.542907,249.999969,0.0,100.0,0.0
0.550514,249.999969,0.0,100.0,0.0
0.556991,249.999969,0.0,100.0,0.0
0.566885,249.999969,0.0,100.0,0.0
0.573522,249.999969,0.0,100.0,0.0
0.582263,249.999969,0.0,100.0,0.0
0.590753,249.999969,0.0,100.0,0.0
0.597849,249.999969,0.0,100.0,0.0
0.606879,249.999969,0.0,100.0,0.0
0.615801,249.999969,0.0,100.0,0.0
0.62317,249.999969,0.0,100.0,0.0
0.630821,249.999969,0.0,100.0,0.0
0.640825,249.999969,0.0,100.0,0.0
0.646517,249.999969,0.0,100.0,0.0
0.655933,249.999969,0.0,100.0,0.0
0.656499,249.999969,0.0,100.0,0.0
0.673656,249.999969,0.0,100.0,0.0
0.682258,249.999969,0.0,100.0,0.0
0.690601,249.999969,0.0,100.0,0.0
0.702449,249.999969,0.0,100.0,0.0
0.71201,249.999969,0.0,100.0,0.0
0.718477,249.999969,0.0,100.0,0.0
0.722576,249.999969,0.0,100.0,0.0
0.736454,249.999969,0.0,100.0,0.0
0.742983,249.999969,0.0,100.0,0.0
0.749771,249.999969,0.0,100.0,0.0
0.759148,249.999969,0.0,100.0,0.0
0.766089,249.999969,0.0,100.0,0.0
0.775202,249.999969,0.0,100.0,0.0
0.782434,249.999969,0.0,100.0,0.0
0.789809,249.999969,0.0,100.0,0.0
0.798288,249.999969,0.0,100.0,0.0
0.806839,249.999969,0.0,100.0,0.0
0.816143,249.999969,0.0,100.0,0.0
0.824166,249.999969,0.0,100.0,0.0
0.82924,249.999969,0.0,100.0,0.0
0.840271,249.999969,0.0,100.0,0.0
0.846707,249.999969,0.0,100.0,0.0
0.856031,249.999969,0.0,100.0,0.0
0.862581,249.999969,0.0,100.0,0.0
0.87276,249.999969,0.0,100.0,0.0
0.879277,249.999969,0.0,100.0,0.0
0.889383,249.999969,0.0,100.0,0.0
0.895207,249.999969,0.0,100.0,0.0
0.906442,249.999969,0.0,100.0,0.0
0.914187,249.999969,0.0,100.0,0.0
0.923334,249.999969,0.0,100.0,0.0
0.931062,249.999969,0.0,100.0,0.0
0.93978,249.999969,0.0,100.0,0.0
0.946447,249.999969,0.0,100.0,0.0
0.95586,249.999969,0.0,100.0,0.0
0.9625,249.999969,0.0,100.0,0.0
0.973451,249.999969,0.0,100.0,0.0
0.978734,249.999969,0.0,100.0,0.0
0.990098,249.999969,0.0,100.0,0.0
1.000787,249.999969,0.0,100.0,0.0
1.006262,249.999969,0.0,100.0,0.0
1.021029,249.999969,0.0,100.0,0.0
1.028094,249.999969,0.0,100.0,0.0
1.039881,249.999969,0.0,100.0,0.0
1.039881,249.999969,0.0,100.0,0.0
1.056935,249.999969,0.0,100.0,0.0
1.063697,249.999969,0.0,100.0,0.0
1.076094,249.999969,0.0,100.0,0.0
1.082363,249.999969,0.0,100.0,0.0
1.092075,249.999969,0.0,100.0,0.0
1.099329,249.999969,0.0,100.0,0.0
1.106278,249.999969,0.0,100.0,0.0
1.114501,249.999969,0.0,100.0,0.0
1.123156,249.999969,0.0,100.0,0.0
1.130686,249.999969,0.0,100.0,0.0
1.139933,249.999969,0.0,100.0,0.0
1.148176,249.999969,0.0,100.0,0.0
1.156015,249.999969,0.0,100.0,0.0
1.162784,249.999969,0.0,100.0,0.0
1.171794,249.999969,0.0,100.0,0.0
1.179626,249.999969,0.0,100.0,0.0
1.188512,249.999969,0.0,100.0,0.0
1.199299,249.999969,0.0,100.0,0.0
1.206473,249.999969,0.0,100.0,0.0
1.216383,249.999969,0.0,100.0,0.0
1.223314,249.999969,0.0,100.0,0.0
1.230623,249.999969,0.0,100.0,0.0
1.239293,249.999969,0.0,100.0,0.0
1.251092,249.999969,0.0,100.0,0.0
1.261105,249.999969,0.0,100.0,0.0
1.272999,249.999969,0.0,100.0,0.0
1.278147,249.999969,0.0,100.0,0.0
1.292001,249.999969,0.0,100.0,0.0
1.299255,249.999969,0.0,100.0,0.0
1.307797,249.999969,0.0,100.0,0.0
1.313165,249.999969,0.0,100.0,0.0
1.324349,249.999969,0.0,100.0,0.0
1.32967,249.999969,0.0,100.0,0.0
1.343241,249.999969,0.0,100.0,0.0
1.352515,249.999969,0.0,100.0,0.0
1.356918,249.999969,0.0,100.0,0.0
1.371799,249.999969,0.0,100.0,0.0
1.38431,249.999969,0.0,100.0,0.0
1.390244,249.999969,0.0,100.0,0.0
1.402613,249.999969,0.0,100.0,0.0
1.410932,249.999969,0.0,100.0,0.0
1.418816,249.999969,0.0,100.0,0.0
1.428177,249.999969,0.0,100.0,0.0
1.440109,249.999969,0.0,100.0,0.0
1.440109,249.999969,0.0,100.0,0.0
1.456033,249.999969,0.0,100.0,0.0
1.456967,249.999969,0.0,100.0,0.0
1.473499,249.999969,0.0,100.0,0.0
1.482369,249.999969,0.0,100.0,0.0
1.491869,249.999969,0.0,100.0,0.0
1.50299,249.999969,0.0,100.0,0.0
1.505913,249.999969,0.0,100.0,0.0
1.52077,249.999969,0.0,100.0,0.0
1.527794,249.999969,0.0,100.0,0.0
1.534659,249.999969,0.0,100.0,0.0
1.539491,249.999969,0.0,100.0,0.0
1.550819,249.999969,0.0,100.0,0.0
1.556692,249.999969,0.0,100.0,0.0
1.571895,249.999969,0.0,100.0,0.0
1.57359,249.999969,0.0,100.0,0.0
1.592267,249.999969,0.0,100.0,0.0
1.600293,249.999969,0.0,100.0,0.0
1.606492,249.999969,0.0,100.0,0.0
1.614096,249.999969,0.0,100.0,0.0
1.62389,249.999969,0.0,100.0,0.0
1.629328,249.999969,0.0,100.0,0.0
1.639717,249.999969,0.0,100.0,0.0
1.648244,249.999969,0.0,100.0,0.0
1.656111,249.999969,0.0,100.0,0.0
1.662304,249.999969,0.0,100.0,0.0
1.67586,249.999969,0.0,100.0,0.0
1.678908,249.999969,0.0,100.0,0.0
1.690405,249.999969,0.0,100.0,0.0
1.698816,249.999969,0.0,100.0,0.0
1.706843,249.999969,0.0,100.0,0.0
1.715016,249.999969,0.0,100.0,0.0
1.722592,249.999969,0.0,100.0,0.0
1.730896,249.999969,0.0,100.0,0.0
1.739847,249.999969,0.0,100.0,0.0
1.747997,249.999969,0.0,100.0,0.0
1.756091,249.999969,0.0,100.0,0.0
1.762868,249.999969,0.0,100.0,0.0
1.772801,249.999969,0.0,100.0,0.0
1.778886,249.999969,0.0,100.0,0.0
1.78831,249.999969,0.0,100.0,0.0
1.795654,249.999969,0.0,100.0,0.0
1.80504,249.999969,0.0,100.0,0.0
1.811913,249.999969,0.0,100.0,0.0
1.823835,249.999969,0.0,100.0,0.0
1.840721,249.999969,0.0,100.0,0.0
1.843075,249.999969,0.0,100.0,0.0
1.856522,249.999969,0.0,100.0,0.0
1.86131,249.999969,0.0,100.0,0.0
1.871752,249.999969,0.0,100.0,0.0
1.879307,249.999969,0.0,100.0,0.0
1.887105,249.999969,0.0,100.0,0.0
1.89524,249.999969,0.0,100.0,0.0
1.902362,249.999969,0.0,100.0,0.0
1.911969,249.999969,0.0,100.0,0.0
1.918968,249.999969,0.0,100.0,0.0
1.928226,249.999969,0.0,100.0,0.0
1.934545,249.999969,0.0,100.0,0.0
1.943399,249.999969,0.0,100.0,0.0
1.957455,249.999969,0.0,100.0,0.0
1.964056,249.999969,0.0,100.0,0.0
1.975303,249.999969,0.0,100.0,0.0
1.982218,249.999969,0.0,100.0,0.0
1.990171,249.999969,0.0,100.0,0.0
1.999178,249.999969,0.0,100.0,0.0
2.006911,249.999969,0.0,100.0,0.0
2.014306,249.999969,0.0,100.0,0.0
2.023631,249.999969,0.0,100.0,0.0
2.031927,249.999969,0.0,100.0,0.0
2.043995,249.999969,0.0,100.0,0.0
2.05165,249.999969,0.0,100.0,0.0
2.058892,249.999969,0.0,100.0,0.0
2.072112,249.999969,0.0,100.0,0.0
2.080567,249.999969,0.0,100.0,0.0
2.086616,249.999969,0.0,100.0,0.0
2.095496,249.999969,0.0,100.0,0.0
2.105023,249.999969,0.0,100.0,0.0
2.112638,249.999969,0.0,100.0,0.0
2.124293,249.999969,0.0,100.0,0.0
2.128547,249.999969,0.0,100.0,0.0
2.140588,249.999969,0.0,100.0,0.0
2.147221,249.999969,0.0,100.0,0.0
2.156325,249.999969,0.0,100.0,0.0
2.162135,249.999969,0.0,100.0,0.0
2.172938,249.999969,0.0,100.0,0.0
2.177787,249.999969,0.0,100.0,0.0
2.188464,249.999969,0.0,100.0,0.0
2.189573,249.999969,0.0,100.0,0.0
2.203533,249.999969,0.0,100.0,0.0
2.212205,249.999969,0.0,100.0,0.0
2.224965,249.999969,0.0,100.0,0.0
2.240715,249.999969,0.0,100.0,0.0
2.247221,249.999969,0.0,100.0,0.0
2.260764,249.999969,0.0,100.0,0.0
2.272436,249.999969,0.0,100.0,0.0
2.275081,249.999969,0.0,100.0,0.0
2.292656,249.999969,0.0,100.0,0.0
2.292656,249.999969,0.0,100.0,0.0
2.306748,249.999969,0.0,100.0,0.0
2.31488,249.999969,0.0,100.0,0.0
2.323078,249.999969,0.0,100.0,0.0
2.330734,249.999969,0.0,100.0,0.0
2.340532,249.999969,0.0,100.0,0.0
2.348008,249.999969,0.0,100.0,0.0
2.356508,249.999969,0.0,100.0,0.0
2.36261,249.999969,0.0,100.0,0.0
2.375618,249.999969,0.0,100.0,0.0
2.378758,249.999969,0.0,100.0,0.0
2.392118,249.999969,0.0,100.0,0.0
2.395739,249.999969,0.0,100.0,0.0
2.407241,249.999969,0.0,100.0,0.0
2.414143,249.999969,0.0,100.0,0.0
