timestamp,X,Y,Z,R
0.0131,249.93894,4.864964,99.973518,5.454699
0.022563,249.93894,4.864964,99.973518,5.454699
0.029203,249.93894,4.864964,99.973518,5.454699
0.060679,249.93894,4.864964,99.973518,5.454699
0.076256,249.93894,4.864964,99.973518,5.454699
0.08337,249.93894,4.864964,99.973518,5.454699
0.097142,249.93894,4.864964,99.973518,5.454699
0.105918,249.93894,4.864964,99.973518,5.454699
0.120984,249.93893,4.864686,99.973503,5.454387
0.140901,249.939053,4.855182,99.973572,5.44373
0.147021,249.939159,4.844231,99.973625,5.431453
0.157146,249.939413,4.827153,99.973724,5.412304
0.162961,249.939719,4.802585,99.973854,5.384758
0.176909,249.940362,4.749759,99.974152,5.325529
0.179944,249.940977,4.705143,99.974396,5.275503
0.190701,249.941572,4.654594,99.97467,5.218827
0.200762,249.942303,4.599475,99.97496,5.157026
0.214657,249.943723,4.480971,99.975616,5.024158
0.2242,249.944519,4.419981,99.975937,4.955775
0.231495,249.945318,4.357104,99.976288,4.885274
0.240863,249.946133,4.290544,99.976654,4.810647
0.247835,249.947024,4.218463,99.977036,4.729829
0.260824,249.948604,4.095966,99.977707,4.592481
0.262914,249.949759,4.00203,99.978203,4.487159
0.275416,249.951091,3.896474,99.97879,4.368807
0.29116,249.954115,3.654874,99.980103,4.09792
0.299135,249.955787,3.522508,99.980835,3.949509
0.308586,249.957551,3.384886,99.981567,3.795203
0.313733,249.959253,3.243846,99.982346,3.637068
0.324859,249.96108,3.101139,99.983124,3.477062
0.331589,249.962865,2.957605,99.983902,3.316128
0.340318,249.964658,2.812827,99.98468,3.1538
0.345185,249.966507,2.666467,99.985489,2.989699
0.364952,249.971132,2.297477,99.987488,2.575979
0.376252,249.973923,2.077909,99.988686,2.329795
0.389149,249.975724,1.935333,99.989471,2.169935
0.393606,249.97742,1.798047,99.990204,2.016008
0.403081,249.979076,1.667071,99.990936,1.869154
0.411269,249.980658,1.541863,99.991608,1.728768
0.428029,249.983634,1.305952,99.992889,1.464261
0.43564,249.98502,1.193458,99.9935,1.338129
0.445271,249.986393,1.082936,99.99411,1.214211
0.451191,249.987774,0.973483,99.99469,1.09149
0.459623,249.989101,0.865996,99.995277,0.970972
0.46648,249.990415,0.762223,99.99585,0.854621
0.477255,249.991657,0.663944,99.996384,0.744428
0.483022,249.993364,0.530713,99.997108,0.595047
0.496897,249.994339,0.453944,99.997528,0.508971
0.503131,249.99512,0.388591,99.997887,0.435696
0.521128,249.99637,0.288095,99.998428,0.323018
0.532002,249.997085,0.232165,99.998734,0.260309
0.540364,249.997508,0.200805,99.998909,0.225146
0.546834,249.997866,0.172131,99.999062,0.192996
0.556994,249.998158,0.144744,99.999207,0.16229
0.565069,249.998507,0.118349,99.999359,0.132696
0.574738,249.998808,0.09351,99.999481,0.104846
0.592469,249.999586,0.034333,99.999825,0.038495
0.605272,249.999724,0.021622,99.999878,0.024243
0.611861,249.999847,0.012513,99.999939,0.014029
0.619742,249.999924,0.006406,99.999977,0.007183
0.628818,249.999969,0.002703,99.999985,0.00303
0.63424,249.999969,0.000801,100.0,0.000898
0.657911,249.999969,0.0,100.0,0.0
0.665298,249.999969,0.0,100.0,0.0
0.67629,249.999969,0.0,100.0,0.0
0.685253,249.999969,0.0,100.0,0.0
0.692523,249.999969,0.0,100.0,0.0
0.704752,249.999969,0.0,100.0,0.0
0.712057,249.999969,0.0,100.0,0.0
0.72004,249.999969,0.0,100.0,0.0
0.723824,249.999969,0.0,100.0,0.0
0.735952,249.999969,0.0,100.0,0.0
0.744348,249.999969,0.0,100.0,0.0
0.746703,249.999969,0.0,100.0,0.0
0.760017,249.999969,0.0,100.0,0.0
0.768956,249.999969,0.0,100.0,0.0
0.775151,249.999969,0.0,100.0,0.0
0.783199,249.999969,0.0,100.0,0.0
0.791775,249.999969,0.0,100.0,0.0
0.799243,249.999969,0.0,100.0,0.0
0.809933,249.999969,0.0,100.0,0.0
0.82404,249.999969,0.0,100.0,0.0
0.833324,249.999969,0.0,100.0,0.0
0.840333,249.999969,0.0,100.0,0.0
0.847249,249.999969,0.0,100.0,0.0
0.857646,249.999969,0.0,100.0,0.0
0.863789,249.999969,0.0,100.0,0.0
0.875709,249.999969,0.0,100.0,0.0
0.882291,249.999969,0.0,100.0,0.0
0.892165,249.999969,0.0,100.0,0.0
0.9003,249.999969,0.0,100.0,0.0
0.908363,249.999969,0.0,100.0,0.0
0.912708,249.999969,0.0,100.0,0.0
0.924128,249.999969,0.0,100.0,0.0
0.933614,249.999969,0.0,100.0,0.0
0.94084,249.999969,0.0,100.0,0.0
0.947141,249.999969,0.0,100.0,0.0
0.960876,249.999969,0.0,100.0,0.0
0.963915,249.999969,0.0,100.0,0.0
0.974679,249.999969,0.0,100.0,0.0
0.984838,249.999969,0.0,100.0,0.0
0.990474,249.999969,0.0,100.0,0.0
0.998614,249.999969,0.0,100.0,0.0
1.00895,249.999969,0.0,100.0,0.0
1.015664,249.999969,0.0,100.0,0.0
1.023726,249.999969,0.0,100.0,0.0
1.036709,249.999969,0.0,100.0,0.0
1.04082,249.999969,0.0,100.0,0.0
1.051914,249.999969,0.0,100.0,0.0
1.061269,249.999969,0.0,100.0,0.0
1.072672,249.999969,0.0,100.0,0.0
1.080484,249.999969,0.0,100.0,0.0
1.0896,249.999969,0.0,100.0,0.0
1.091078,249.999969,0.0,100.0,0.0
1.103313,249.999969,0.0,100.0,0.0
1.107242,249.999969,0.0,100.0,0.0
