raw_timestamp,timestamp,time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bax_m_s2,bay_m_s2,baz_m_s2,bgx_deg_s,bgy_deg_s,bgz_deg_s,sigma_x_mm,sigma_y_mm,sigma_z_mm,stationary_update
1784218878.9850466,1784218878.8850467,6.304508924484253,61.142686849808705,-402.06836394537936,-7.220970765088197,0.03105585728904912,-0.2174489378122823,-0.00441989313502553,0.9999981754685104,0.001580192792168587,-0.0010625163744496465,-0.0001520175788993698,0.18109564443236378,-0.1217277504164517,-0.017612336625989503,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,15945.361048255967,2008.4718168704105,467.016080790496,0
1784218879.0021946,1784218878.9021947,6.321656942367554,61.675740232030314,-405.80835077499637,-7.292392914232723,0.03111498786043139,-0.21875154379079959,-0.00391018321905602,0.9999983362507524,0.0014685868750610898,-0.0010702266522486718,-0.00015925837652670197,0.16830753830768824,-0.12261202891684854,-0.018429783747491817,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,16072.886206480334,2027.0893210947102,470.72627972365933,0
1784218879.0188415,1784218878.9188416,6.338303804397583,62.19474591153577,-409.45431608564854,-7.358659195194966,0.031239788501530093,-0.21928480252782465,-0.004051230871203851,0.9999982623081705,0.0015153049327540707,-0.0010752145757247744,-0.00015213552036377666,0.17366026485570563,-0.12318397833060243,-0.01762015866922791,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,16197.181992563132,2045.2715869970355,474.342337407044,0
1784218879.0492513,1784218878.9492514,6.368713617324829,63.148266587142345,-416.1328495847067,-7.497053187081879,0.031471592057621824,-0.2199506189485395,-0.005050698970851595,0.9999979257977777,0.0017516159886695154,-0.0010262597075254543,-0.00016441588574817338,0.2007401593308576,-0.11756753680217014,-0.01904666531172327,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,16425.12040669458,2078.68447142218,480.97338692666324,0
1784218879.0688732,1784218878.9688733,6.388335466384888,63.767061578970996,-420.45527682913735,-7.600954187279994,0.031600444622982664,-0.22062225786858022,-0.005539638349560447,0.9999978110084724,0.0018426352519344158,-0.0009812321340514673,-0.00014091519067261585,0.2111667131318612,-0.112410991685601,-0.016354875344262963,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,16573.230151285552,2100.4695164081813,485.2818890116846,0
1784218879.0858562,1784218878.9858563,6.40531849861145,64.30424056352638,-424.2098816428084,-7.695690451583629,0.03166022371811593,-0.2215372768461401,-0.005616939938675057,0.9999978349675406,0.001844943092552454,-0.0009486567299469006,-0.00016215926047541407,0.21143293577065203,-0.10867360058329331,-0.018782636532139622,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,16701.99930346255,2119.4524804499815,489.02764047823126,0
1784218879.1055937,1784218879.0055938,6.425055980682373,64.92963373463493,-428.5957476097684,-7.804116430256455,0.03171089615029729,-0.2228827308529489,-0.005369869653674988,0.9999978943775348,0.0017993675351777024,-0.000972620772362741,-0.0001659090221171034,0.20621122329068023,-0.1114197570226551,-0.019212317100602453,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,16852.236016739957,2141.644626218493,493.39769137764074,0
1784218879.127926,1784218879.0279262,6.447388410568237,65.63996683584989,-433.59001721690305,-7.921190685558039,0.03190359675041168,-0.22438338686546846,-0.005114816150773789,0.9999978139123643,0.001834763314290699,-0.0009895305844873545,-0.00016322774029284975,0.21026732120121583,-0.1133573600790259,-0.018912564915803197,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17022.99250481322,2166.9265593880186,498.3643563555788,0
1784218879.1447158,1784218879.044716,6.464178085327148,66.17698709315754,-437.3665977416086,-8.004929673215086,0.032066702260011036,-0.22548602143871524,-0.004860241598644808,0.9999977186220496,0.0018831814223165136,-0.0009932517030675652,-0.00017271213401985055,0.21581679647878274,-0.11378080557400322,-0.02000568783714592,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17152.021130271896,2186.0789041297676,502.11709706226594,0
1784218879.1615267,1784218879.0615268,6.4809889793396,66.71744664015665,-441.1665193549728,-8.083645342254629,0.0322320252911621,-0.22659244750526286,-0.004504598722309249,0.9999976511347952,0.0019136679462230719,-0.001004714971879682,-0.00016170253325419135,0.21930927345274706,-0.11509620220371528,-0.018750064166513033,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17281.704591338923,2205.366154096253,505.8887167340267,0
