raw_timestamp,timestamp,time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bax_m_s2,bay_m_s2,baz_m_s2,bgx_deg_s,bgy_deg_s,bgz_deg_s,sigma_x_mm,sigma_y_mm,sigma_z_mm,stationary_update
1784217465.6608138,1784217465.560814,80.39167380332947,162827.26759864838,-540379.0242317162,-13546.176337908635,5.826852577787597,-20.20520042501658,-0.5057349768585739,0.9997098898391108,0.022129953252287615,-0.007024174102509922,-0.006407987601603096,2.541401819747624,-0.7884523795108571,-0.7519936933210811,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8659417.135200847,6898792.384634151,249098.42195044717,0
1784217465.6775084,1784217465.5775084,80.40836834907532,162924.56201464057,-540716.4031299407,-13554.621325238397,5.82898010833297,-20.21265860040861,-0.5059711765552751,0.9997100197548818,0.022116667739915163,-0.007035128613393374,-0.006421555510092965,2.5398982958137766,-0.7896829005282098,-0.7535656823017306,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8664275.08305633,6903196.196129711,249264.26878099266,0
1784217465.6984222,1784217465.5984223,80.42928218841553,163046.49757391345,-541139.2277014563,-13565.206206452747,5.831773069439221,-20.222248126887717,-0.5062658443153416,0.999711851860453,0.02203100265106823,-0.007063662007640293,-0.006399441458000289,2.5300838990305246,-0.7930723103698017,-0.7510368065683938,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8670363.16545888,6908715.354782658,249472.14203603816,0
1784217465.732863,1784217465.632863,80.46372294425964,163247.424510183,-541835.959648257,-13582.650596726735,5.836201767056745,-20.237488004000742,-0.5067427175723581,0.999711727291027,0.022024695852413224,-0.00707588242057765,-0.006427050440928372,2.529392511010832,-0.7944072342609918,-0.7542261211361903,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8680393.895299688,6917809.115999766,249814.70520105353,0
1784217465.75389,1784217465.6538901,80.48475003242493,163370.1714020094,-542261.5912163373,-13593.309887802401,5.83891852174199,-20.2466308368536,-0.5071200666496316,0.9997107442715595,0.022072165934754518,-0.007069651754509902,-0.0064239631866614315,2.5348264101530917,-0.7936654382488452,-0.7538942616620116,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8686522.772970723,6923365.998524615,250024.07176632067,0
1784217465.7690368,1784217465.6690369,80.49989676475525,163458.6267474857,-542568.3116864625,-13600.99400010877,5.840873996829171,-20.25325566489211,-0.5075030400102281,0.9997097966332762,0.02210972762627859,-0.007084765339955496,-0.006425617466334174,2.53914517623774,-0.7953643789824419,-0.7541521538656507,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8690939.799257975,6927371.008750694,250174.9845751648,0
1784217465.791931,1784217465.691931,80.52279090881348,163592.38330262163,-543032.1093266056,-13612.619657448058,5.843909220727516,-20.263449302407714,-0.5080979197565455,0.9997095139995602,0.02211776549171673,-0.007087838822571158,-0.006438525393445931,2.540079211151261,-0.7956776388624827,-0.7556453017333424,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8697618.453940691,6933426.879290725,250403.19828350723,0
1784217465.8067605,1784217465.7067606,80.5376205444336,163679.06107570397,-543332.6586033728,-13620.156704796216,5.845895613688781,-20.27015306869719,-0.5083865767247879,0.999709724132335,0.02211175225070715,-0.007071694291380548,-0.006444301940733398,2.539381751557117,-0.7938179404905871,-0.7562611893737395,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8701946.802039033,6937351.842233192,250551.12823188805,0
1784217465.823873,1784217465.7238731,80.55473303794861,163779.1180377466,-543679.5984150312,-13628.856764193124,5.848129217331818,-20.277977611860493,-0.5084213349070367,0.9997093223300031,0.022133189442536016,-0.007079982472454395,-0.006423910006898648,2.5418293632532527,-0.7948030780935442,-0.7539629808634057,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8706943.165796679,6941882.719931352,250721.91186726614,0
1784217465.8441145,1784217465.7441146,80.57497453689575,163897.51958609783,-544090.1502645423,-13639.146319543714,5.850762120745424,-20.287382748376697,-0.5082578524851045,0.9997108405121543,0.02205818507174618,-0.007101023048024009,-0.006422406518933102,2.5332473734892598,-0.7972739364436048,-0.7537846125962039,-0.0003710324942191867,-0.03488083331047598,0.001338982605491923,-0.1214811143072391,0.18787708033696532,0.10707061160194474,8712855.456831582,6947244.4039257765,250924.03532653092,0
