rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:30:06.80,16.35,-54.41,-862.78,122.50,-612.50,-236.25,1,100.0,
01/01/2000,01:30:06.82,16.71,-56.12,-892.80,201.25,-717.50,-297.50,1,100.0,
01/01/2000,01:30:06.83,17.20,-56.97,-905.12,218.75,-621.25,-280.0,1,100.0,
01/01/2000,01:30:06.84,17.57,-57.58,-915.61,210.0,-726.25,-341.25,1,100.0,
01/01/2000,01:30:06.85,17.81,-58.07,-924.88,157.50,-735.0,-411.25,1,100.0,
01/01/2000,01:30:06.86,17.93,-58.80,-936.96,70.0,-656.25,-341.25,1,100.0,
01/01/2000,01:30:06.87,18.18,-59.29,-943.91,245.0,-647.50,-315.0,1,100.0,
01/01/2000,01:30:06.88,18.30,-59.66,-949.89,183.75,-700.0,-315.0,1,88.889,
01/01/2000,01:30:06.89,18.42,-60.27,-957.46,122.50,-673.75,-376.25,1,90.0,
01/01/2000,01:30:06.90,18.54,-60.63,-961.60,78.75,-656.25,-472.50,1,90.909,
01/01/2000,01:30:06.91,18.79,-60.76,-965.63,105.0,-656.25,-367.50,1,91.667,
01/01/2000,01:30:06.92,18.79,-61.24,-969.05,157.50,-630.0,-341.25,1,92.308,
01/01/2000,01:30:06.93,18.79,-61.49,-972.10,192.50,-682.50,-358.75,1,92.857,
01/01/2000,01:30:06.94,18.54,-61.85,-975.63,262.50,-612.50,-393.75,1,93.333,
01/01/2000,01:30:06.95,18.54,-61.98,-977.71,175.0,-743.75,-306.25,1,93.750,
01/01/2000,01:30:06.96,18.67,-61.98,-979.54,175.0,-665.0,-297.50,1,94.118,
01/01/2000,01:30:06.97,18.67,-62.22,-981.98,113.75,-656.25,-297.50,1,94.444,
01/01/2000,01:30:06.98,18.67,-62.34,-983.32,113.75,-726.25,-288.75,1,94.737,
01/01/2000,01:30:06.99,18.79,-62.46,-984.42,52.50,-638.75,-315.0,1,95.0,
01/01/2000,01:30:07.00,18.91,-62.46,-985.52,122.50,-708.75,-280.0,1,95.238,
01/01/2000,01:30:07.02,19.03,-62.46,-986.98,140.0,-603.75,-402.50,1,95.455,
01/01/2000,01:30:07.03,19.03,-62.34,-987.71,105.0,-682.50,-341.25,1,95.652,
01/01/2000,01:30:07.04,18.91,-62.46,-988.44,166.25,-691.25,-271.25,1,95.833,
01/01/2000,01:30:07.05,18.79,-62.59,-988.93,175.0,-778.75,-350.0,1,96.0,
01/01/2000,01:30:07.06,18.79,-62.46,-989.66,201.25,-726.25,-393.75,1,96.154,
01/01/2000,01:30:07.07,18.91,-62.46,-990.15,271.25,-656.25,-367.50,1,96.296,
01/01/2000,01:30:07.08,18.91,-62.34,-990.64,122.50,-700.0,-367.50,1,96.429,
01/01/2000,01:30:07.09,18.91,-62.59,-991.13,131.25,-700.0,-393.75,1,96.552,
01/01/2000,01:30:07.10,18.91,-62.46,-991.37,271.25,-743.75,-218.75,1,96.667,
01/01/2000,01:30:07.11,18.91,-62.46,-991.74,210.0,-787.50,-323.75,1,96.774,
01/01/2000,01:30:07.12,18.91,-62.34,-991.86,113.75,-647.50,-350.0,1,96.875,
01/01/2000,01:30:07.13,18.91,-62.34,-991.86,175.0,-700.0,-306.25,1,96.970,
01/01/2000,01:30:07.14,18.79,-62.22,-991.98,210.0,-682.50,-463.75,1,97.059,
01/01/2000,01:30:07.15,18.79,-62.46,-991.98,245.0,-735.0,-332.50,1,94.444,
01/01/2000,01:30:07.16,18.79,-62.46,-992.10,113.75,-787.50,-262.50,1,94.595,
01/01/2000,01:30:07.17,18.91,-62.59,-992.35,113.75,-796.25,-271.25,1,94.737,
01/01/2000,01:30:07.18,18.79,-62.46,-992.23,271.25,-638.75,-402.50,1,94.872,
01/01/2000,01:30:07.19,18.79,-62.59,-992.23,61.25,-665.0,-332.50,1,95.0,
01/01/2000,01:30:07.20,18.79,-62.46,-992.35,78.75,-761.25,-306.25,1,95.122,
01/01/2000,01:30:07.21,18.79,-62.46,-992.35,131.25,-717.50,-350.0,1,95.238,
01/01/2000,01:30:07.23,19.03,-62.46,-992.35,70.0,-717.50,-332.50,1,95.349,
01/01/2000,01:30:07.24,18.91,-62.46,-992.35,166.25,-656.25,-315.0,1,95.455,
01/01/2000,01:30:07.25,18.79,-62.46,-992.35,157.50,-726.25,-341.25,1,95.556,
01/01/2000,01:30:07.26,18.79,-62.46,-992.23,175.0,-761.25,-367.50,1,95.652,
01/01/2000,01:30:07.27,18.79,-62.46,-992.47,157.50,-752.50,-315.0,1,95.745,
01/01/2000,01:30:07.28,18.79,-62.59,-992.59,78.75,-665.0,-323.75,1,95.833,
01/01/2000,01:30:07.29,18.79,-62.46,-992.71,105.0,-691.25,-280.0,1,95.918,
01/01/2000,01:30:07.30,18.79,-62.46,-992.59,96.25,-726.25,-297.50,1,96.0,
01/01/2000,01:30:07.31,18.79,-62.34,-992.59,227.50,-752.50,-367.50,1,96.078,
01/01/2000,01:30:07.33,18.79,-62.46,-992.59,218.75,-831.25,-227.50,1,94.340,
01/01/2000,01:30:07.34,18.67,-62.46,-992.71,218.75,-691.25,-376.25,1,94.444,
01/01/2000,01:30:07.35,18.67,-62.34,-992.71,122.50,-621.25,-367.50,1,94.545,
01/01/2000,01:30:07.36,18.67,-62.34,-992.71,96.25,-708.75,-227.50,1,94.643,
01/01/2000,01:30:07.37,18.67,-62.46,-992.84,26.25,-761.25,-297.50,1,94.737,
01/01/2000,01:30:07.38,18.79,-62.71,-992.84,183.75,-673.75,-332.50,1,94.828,
01/01/2000,01:30:07.39,18.79,-62.71,-992.84,210.0,-700.0,-315.0,1,94.915,
01/01/2000,01:30:07.40,18.54,-62.59,-992.59,52.50,-708.75,-376.25,1,95.0,
01/01/2000,01:30:07.41,18.54,-62.71,-992.47,105.0,-770.0,-297.50,1,95.082,
01/01/2000,01:30:07.42,18.79,-62.46,-992.59,157.50,-726.25,-297.50,1,95.161,
01/01/2000,01:30:07.43,18.91,-62.46,-992.71,175.0,-656.25,-376.25,1,95.238,
01/01/2000,01:30:07.44,18.79,-62.46,-992.59,227.50,-647.50,-271.25,1,95.313,
