rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:38:22.20,12.69,-61.98,-862.54,70.0,-752.50,-315.0,1,0.0,
01/01/2000,01:38:22.21,12.69,-64.29,-891.82,227.50,-656.25,-367.50,1,100.0,
01/01/2000,01:38:22.23,12.93,-65.15,-904.26,201.25,-577.50,-367.50,1,100.0,
01/01/2000,01:38:22.24,13.54,-65.76,-915.0,192.50,-770.0,-358.75,1,100.0,
01/01/2000,01:38:22.25,13.79,-66.49,-928.91,210.0,-778.75,-297.50,1,100.0,
01/01/2000,01:38:22.26,13.54,-67.34,-936.47,105.0,-752.50,-332.50,1,100.0,
01/01/2000,01:38:22.27,13.42,-68.08,-943.30,175.0,-665.0,-332.50,1,100.0,
01/01/2000,01:38:22.28,13.66,-68.32,-949.53,122.50,-656.25,-306.25,1,100.0,
01/01/2000,01:38:22.29,14.15,-68.81,-957.21,262.50,-665.0,-288.75,1,100.0,
01/01/2000,01:38:22.30,14.27,-69.17,-961.36,87.50,-726.25,-297.50,1,100.0,
01/01/2000,01:38:22.31,14.03,-69.54,-965.02,192.50,-717.50,-367.50,1,100.0,
01/01/2000,01:38:22.32,13.91,-69.78,-968.44,227.50,-761.25,-393.75,1,100.0,
01/01/2000,01:38:22.33,14.03,-70.03,-973.07,175.0,-665.0,-306.25,1,100.0,
01/01/2000,01:38:22.34,14.40,-70.15,-975.51,105.0,-656.25,-288.75,1,100.0,
01/01/2000,01:38:22.35,14.40,-70.39,-977.59,-17.50,-577.50,-271.25,1,100.0,
01/01/2000,01:38:22.36,14.27,-70.39,-979.17,8.75,-778.75,-245.0,1,100.0,
01/01/2000,01:38:22.37,14.03,-70.76,-981.61,140.0,-708.75,-428.75,1,100.0,
01/01/2000,01:38:22.38,14.27,-71.00,-983.08,78.75,-647.50,-297.50,1,100.0,
01/01/2000,01:38:22.39,14.40,-71.13,-984.54,262.50,-691.25,-297.50,1,100.0,
01/01/2000,01:38:22.40,14.40,-71.13,-985.52,70.0,-787.50,-262.50,1,100.0,
01/01/2000,01:38:22.41,14.15,-71.00,-986.25,52.50,-700.0,-341.25,1,100.0,
01/01/2000,01:38:22.42,14.15,-71.13,-986.98,227.50,-665.0,-306.25,1,100.0,
01/01/2000,01:38:22.43,14.27,-71.25,-987.71,78.75,-717.50,-385.0,1,100.0,
01/01/2000,01:38:22.44,14.40,-71.25,-988.69,122.50,-840.0,-280.0,1,100.0,
01/01/2000,01:38:22.45,14.40,-71.25,-989.30,113.75,-743.75,-385.0,1,100.0,
01/01/2000,01:38:22.46,14.52,-71.25,-989.42,96.25,-682.50,-393.75,1,100.0,
01/01/2000,01:38:22.47,14.40,-71.25,-989.54,192.50,-603.75,-306.25,1,100.0,
01/01/2000,01:38:22.48,14.40,-71.00,-990.15,61.25,-682.50,-498.75,1,96.552,
01/01/2000,01:38:22.49,14.52,-71.25,-990.64,78.75,-717.50,-350.0,1,96.667,
01/01/2000,01:38:22.50,14.64,-71.13,-991.01,218.75,-708.75,-245.0,1,96.774,
01/01/2000,01:38:22.51,14.27,-71.25,-991.13,175.0,-630.0,-341.25,1,96.875,
01/01/2000,01:38:22.52,14.40,-71.37,-991.13,140.0,-603.75,-332.50,1,96.970,
01/01/2000,01:38:22.53,14.52,-71.25,-991.25,87.50,-778.75,-367.50,1,97.059,
01/01/2000,01:38:22.55,14.64,-71.25,-991.49,280.0,-787.50,-288.75,1,97.143,
01/01/2000,01:38:22.56,14.40,-71.25,-991.62,26.25,-743.75,-323.75,1,97.222,
01/01/2000,01:38:22.57,14.27,-71.49,-991.62,183.75,-682.50,-437.50,1,97.297,
01/01/2000,01:38:22.58,14.27,-71.37,-991.74,236.25,-717.50,-350.0,1,97.368,
01/01/2000,01:38:22.59,14.40,-71.49,-992.10,245.0,-708.75,-253.75,1,97.436,
01/01/2000,01:38:22.60,14.52,-71.49,-992.23,131.25,-761.25,-411.25,1,97.500,
01/01/2000,01:38:22.61,14.64,-71.49,-992.10,157.50,-708.75,-236.25,1,97.561,
01/01/2000,01:38:22.62,14.15,-71.49,-991.98,166.25,-761.25,-402.50,1,97.619,
01/01/2000,01:38:22.63,14.15,-71.37,-992.35,8.75,-647.50,-393.75,1,97.674,
01/01/2000,01:38:22.64,14.52,-71.25,-992.35,245.0,-770.0,-498.75,1,95.556,
01/01/2000,01:38:22.65,14.64,-71.25,-992.35,175.0,-612.50,-288.75,1,95.652,
