rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,00:43:26.68,19.15,-47.09,-845.22,271.25,-665.0,-315.0,1,0.0,
01/01/2000,00:43:26.70,20.01,-49.17,-878.77,183.75,-796.25,-367.50,1,100.0,
01/01/2000,00:43:26.71,20.25,-50.02,-892.55,105.0,-621.25,-358.75,1,100.0,
01/01/2000,00:43:26.72,20.62,-51.00,-910.36,140.0,-638.75,-420.0,1,100.0,
01/01/2000,00:43:26.73,20.98,-51.73,-920.37,43.75,-656.25,-306.25,1,100.0,
01/01/2000,00:43:26.74,21.23,-52.22,-929.27,183.75,-630.0,-288.75,1,100.0,
01/01/2000,00:43:26.75,21.23,-52.58,-936.96,87.50,-621.25,-253.75,1,100.0,
01/01/2000,00:43:26.76,21.72,-53.19,-946.96,227.50,-691.25,-463.75,1,100.0,
01/01/2000,00:43:26.77,21.72,-53.56,-952.58,157.50,-638.75,-315.0,1,100.0,
01/01/2000,00:43:26.78,21.72,-53.92,-957.58,236.25,-603.75,-376.25,1,100.0,
01/01/2000,00:43:26.79,21.72,-54.17,-961.73,131.25,-770.0,-402.50,1,100.0,
01/01/2000,00:43:26.80,21.84,-54.41,-967.22,96.25,-708.75,-323.75,1,100.0,
01/01/2000,00:43:26.81,22.08,-54.53,-970.39,148.75,-612.50,-332.50,1,100.0,
01/01/2000,00:43:26.82,22.20,-54.53,-973.32,280.0,-700.0,-253.75,1,100.0,
01/01/2000,00:43:26.83,22.08,-54.78,-975.76,253.75,-665.0,-262.50,1,100.0,
01/01/2000,00:43:26.84,22.08,-55.14,-978.93,122.50,-708.75,-315.0,1,94.118,
01/01/2000,00:43:26.85,21.96,-55.27,-980.39,201.25,-647.50,-280.0,1,100.0,
01/01/2000,00:43:26.86,22.20,-55.51,-981.98,245.0,-700.0,-332.50,1,94.737,
01/01/2000,00:43:26.87,22.20,-55.39,-983.32,183.75,-665.0,-218.75,1,95.0,
01/01/2000,00:43:26.88,22.20,-55.63,-985.03,8.75,-813.75,-411.25,1,95.238,
01/01/2000,00:43:26.89,21.96,-55.63,-986.13,131.25,-691.25,-323.75,1,95.455,
01/01/2000,00:43:26.90,22.08,-55.63,-987.22,157.50,-778.75,-323.75,1,95.652,
01/01/2000,00:43:26.91,22.20,-55.63,-987.96,245.0,-787.50,-393.75,1,95.833,
01/01/2000,00:43:26.92,22.33,-55.63,-988.69,148.75,-656.25,-350.0,1,96.0,
01/01/2000,00:43:26.93,22.33,-55.63,-988.93,131.25,-700.0,-341.25,1,96.154,
01/01/2000,00:43:26.94,22.20,-55.88,-989.42,183.75,-682.50,-341.25,1,96.296,
01/01/2000,00:43:26.95,22.20,-55.75,-989.91,113.75,-612.50,-385.0,1,96.429,
01/01/2000,00:43:26.97,22.20,-55.88,-990.64,175.0,-700.0,-262.50,1,96.552,
01/01/2000,00:43:26.98,21.96,-55.63,-991.01,148.75,-612.50,-218.75,1,96.667,
01/01/2000,00:43:26.99,22.08,-55.75,-991.13,183.75,-638.75,-245.0,1,96.774,
01/01/2000,00:43:27.00,22.20,-55.88,-991.25,70.0,-682.50,-402.50,1,96.875,
01/01/2000,00:43:27.01,22.20,-55.88,-991.49,201.25,-665.0,-280.0,1,96.970,
01/01/2000,00:43:27.02,22.20,-56.12,-991.62,166.25,-770.0,-420.0,1,97.059,
01/01/2000,00:43:27.03,22.08,-56.00,-992.10,192.50,-700.0,-323.75,1,97.143,
01/01/2000,00:43:27.04,22.20,-55.63,-992.23,175.0,-822.50,-323.75,1,97.222,
01/01/2000,00:43:27.05,21.96,-55.63,-992.10,78.75,-656.25,-253.75,1,97.297,
01/01/2000,00:43:27.06,22.20,-55.63,-992.23,175.0,-743.75,-350.0,1,97.368,
01/01/2000,00:43:27.07,22.20,-55.75,-992.35,271.25,-691.25,-350.0,1,97.436,
01/01/2000,00:43:27.08,22.20,-55.88,-992.59,157.50,-726.25,-420.0,1,97.500,
01/01/2000,00:43:27.09,22.20,-55.75,-992.71,148.75,-708.75,-350.0,1,97.561,
01/01/2000,00:43:27.10,22.08,-55.51,-992.84,78.75,-708.75,-288.75,1,95.349,
01/01/2000,00:43:27.12,21.96,-55.51,-992.96,113.75,-752.50,-341.25,1,95.455,
01/01/2000,00:43:27.13,21.96,-55.63,-993.08,61.25,-656.25,-350.0,1,95.556,
01/01/2000,00:43:27.14,22.08,-55.88,-992.96,61.25,-700.0,-341.25,1,95.652,
01/01/2000,00:43:27.15,22.33,-56.00,-992.96,192.50,-743.75,-297.50,1,95.745,
01/01/2000,00:43:27.16,22.20,-56.00,-992.84,148.75,-735.0,-297.50,1,95.833,
01/01/2000,00:43:27.17,21.96,-55.63,-992.96,52.50,-612.50,-315.0,1,95.918,
01/01/2000,00:43:27.18,22.33,-55.88,-992.96,148.75,-647.50,-350.0,1,96.0,
01/01/2000,00:43:27.19,22.45,-55.51,-993.08,140.0,-656.25,-253.75,1,96.078,
01/01/2000,00:43:27.20,22.57,-56.00,-992.84,78.75,-822.50,-376.25,1,94.340,
