rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:21:08.13,17.32,-51.97,-854.24,253.75,-665.0,-472.50,1,0.0,
01/01/2000,01:21:08.14,17.81,-53.80,-886.21,271.25,-647.50,-332.50,1,100.0,
01/01/2000,01:21:08.15,18.06,-55.02,-905.00,166.25,-743.75,-358.75,1,100.0,
01/01/2000,01:21:08.16,18.42,-55.75,-915.61,166.25,-752.50,-271.25,1,100.0,
01/01/2000,01:21:08.17,18.54,-56.24,-925.00,183.75,-673.75,-376.25,1,100.0,
01/01/2000,01:21:08.18,18.67,-56.85,-933.18,201.25,-682.50,-306.25,1,100.0,
01/01/2000,01:21:08.20,19.03,-57.34,-944.04,87.50,-656.25,-367.50,1,100.0,
01/01/2000,01:21:08.21,19.15,-57.58,-950.14,70.0,-603.75,-411.25,1,100.0,
01/01/2000,01:21:08.22,19.28,-57.83,-955.38,262.50,-647.50,-341.25,1,100.0,
01/01/2000,01:21:08.23,19.28,-57.95,-960.02,113.75,-735.0,-385.0,1,100.0,
01/01/2000,01:21:08.24,19.40,-58.44,-965.75,122.50,-682.50,-210.0,1,100.0,
01/01/2000,01:21:08.25,19.52,-58.68,-969.17,218.75,-761.25,-288.75,1,100.0,
01/01/2000,01:21:08.26,19.76,-58.80,-972.10,183.75,-743.75,-385.0,1,100.0,
01/01/2000,01:21:08.27,19.89,-59.05,-974.54,175.0,-691.25,-315.0,1,100.0,
01/01/2000,01:21:08.28,19.76,-59.29,-977.83,201.25,-726.25,-393.75,1,100.0,
01/01/2000,01:21:08.29,19.64,-59.54,-979.66,157.50,-813.75,-332.50,1,100.0,
01/01/2000,01:21:08.30,19.89,-59.54,-981.49,227.50,-682.50,-262.50,1,100.0,
01/01/2000,01:21:08.31,20.01,-59.66,-983.08,201.25,-717.50,-385.0,1,100.0,
01/01/2000,01:21:08.32,20.01,-60.02,-984.78,262.50,-630.0,-332.50,1,100.0,
01/01/2000,01:21:08.33,20.01,-60.02,-985.76,183.75,-691.25,-411.25,1,100.0,
01/01/2000,01:21:08.34,20.01,-59.90,-986.98,131.25,-691.25,-297.50,1,100.0,
01/01/2000,01:21:08.35,20.13,-59.78,-987.96,297.50,-752.50,-323.75,1,100.0,
01/01/2000,01:21:08.36,20.25,-60.02,-988.69,157.50,-542.50,-306.25,1,100.0,
01/01/2000,01:21:08.37,20.13,-60.15,-989.18,131.25,-726.25,-411.25,1,100.0,
01/01/2000,01:21:08.38,20.01,-60.27,-989.66,315.0,-726.25,-341.25,1,100.0,
01/01/2000,01:21:08.39,20.13,-60.39,-990.27,105.0,-778.75,-367.50,1,100.0,
01/01/2000,01:21:08.40,20.13,-60.39,-990.64,157.50,-638.75,-341.25,1,100.0,
01/01/2000,01:21:08.42,20.01,-60.27,-991.13,26.25,-673.75,-280.0,1,96.552,
01/01/2000,01:21:08.43,20.01,-60.27,-991.37,315.0,-752.50,-341.25,1,96.667,
01/01/2000,01:21:08.44,20.01,-60.39,-991.62,280.0,-743.75,-341.25,1,96.774,
01/01/2000,01:21:08.45,20.01,-60.39,-991.86,218.75,-700.0,-227.50,1,96.875,
01/01/2000,01:21:08.46,20.01,-60.39,-992.10,148.75,-848.75,-323.75,1,96.970,
01/01/2000,01:21:08.47,20.01,-60.27,-992.10,157.50,-673.75,-262.50,1,97.059,
01/01/2000,01:21:08.48,19.89,-60.27,-992.35,192.50,-656.25,-262.50,1,97.143,
01/01/2000,01:21:08.49,19.89,-60.39,-992.47,183.75,-840.0,-350.0,1,97.222,
01/01/2000,01:21:08.50,20.13,-60.27,-992.59,192.50,-770.0,-332.50,1,97.297,
01/01/2000,01:21:08.51,20.13,-60.39,-992.47,122.50,-700.0,-262.50,1,97.368,
01/01/2000,01:21:08.52,20.01,-60.27,-992.35,140.0,-638.75,-288.75,1,97.436,
01/01/2000,01:21:08.53,20.01,-60.51,-992.47,70.0,-866.25,-420.0,1,97.500,
