time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bax_m_s2,bay_m_s2,baz_m_s2,bgx_deg_s,bgy_deg_s,bgz_deg_s,sigma_x_mm,sigma_y_mm,sigma_z_mm,stationary_update
0.10591740506252965,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.11650914556878261,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.12710088607503559,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.13769262658128856,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.1482843670875415,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.15887610759379447,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.16946784810004745,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.18005958860630042,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.1906513291125534,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.20124306961880634,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.2118348101250593,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.22242655063131228,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.23301829113756523,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.2436100316438182,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.25420177215007117,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.2647935126563241,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.2753852531625771,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.28597699366883006,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.296568734175083,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.307160474681336,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.31775221518758895,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.32834395569384195,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.3389356962000949,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.34952743670634784,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.36011917721260084,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.3707109177188538,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.3813026582251068,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.3918943987313597,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.4024861392376127,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.4130778797438657,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.4236696202501186,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.43426136075637156,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.44485310126262456,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.4554448417688775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.46603658227513045,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.47662832278138345,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.4872200632876364,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.4978118037938894,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5084035443001423,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5189952848063953,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5295870253126482,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5401787658189012,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5507705063251542,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5613622468314071,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5719539873376601,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.5825457278439131,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.593137468350166,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.603729208856419,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.614320949362672,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.624912689868925,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6355044303751779,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6460961708814309,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6566879113876839,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6672796518939368,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6778713924001898,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6884631329064428,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.6990548734126957,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7096466139189487,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7202383544252017,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7308300949314546,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7414218354377076,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7520135759439606,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7626053164502136,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7731970569564665,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7837887974627195,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.7943805379689725,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8049722784752253,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8155640189814783,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8261557594877313,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8367474999939842,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8473392405002372,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8579309810064902,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8685227215127431,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8791144620189961,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.8897062025252491,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.900297943031502,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.910889683537755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.921481424044008,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9320731645502609,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9426649050565139,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9532566455627669,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9638483860690199,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9744401265752728,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9850318670815258,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
0.9956236075877788,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
1.0062153480940317,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
1.0168070886002847,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
1.0273988291065377,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013109616468505447,0.0032805111967869616,0.058854412755207974,0.16101851851851848,-0.6897222222222223,-0.33750000000000013,1.0,1.0,1.0,1
