Frame,X,Y,Z,Roll,Pitch,Yaw
0,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
1,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
2,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
3,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
4,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
5,0.0000,0.0000,0.0000,0.0000,-0.0003,0.0000
6,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
7,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000
8,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000
9,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
10,0.0000,0.0000,0.0000,0.0000,-0.0017,0.0000
11,0.0000,0.0000,0.0000,0.0000,-0.0009,0.0000
12,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
13,0.0000,0.0000,0.0000,0.0000,-0.0022,0.0000
14,0.0000,0.0000,0.0000,0.0000,-0.0021,0.0000
15,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
16,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
17,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
18,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
19,0.0000,0.0000,0.0000,0.0000,-0.0011,0.0000
20,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
21,0.0000,0.0000,0.0000,0.0000,-0.0010,0.0000
22,0.0000,0.0000,0.0000,0.0000,-0.0011,0.0000
23,0.0000,0.0000,0.0000,0.0000,-0.0010,0.0000
24,0.0000,0.0000,0.0000,0.0000,-0.0027,0.0000
25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,0.0000,0.0000,0.0000,0.0000,-0.0035,0.0000
27,0.0000,0.0000,0.0000,0.0000,-0.0054,0.0000
28,0.0000,0.0000,0.0000,0.0000,-0.0051,0.0000
29,0.0000,0.0000,0.0000,0.0000,-0.0047,0.0000
30,0.0000,0.0000,0.0000,0.0000,-0.0053,0.0000
31,0.0000,0.0000,0.0000,0.0000,-0.0053,0.0000
32,0.0000,0.0000,0.0000,0.0000,-0.0083,0.0000
33,0.0000,0.0000,0.0000,0.0000,-0.0050,0.0000
34,0.0000,0.0000,0.0000,0.0000,-0.0047,0.0000
35,0.0000,0.0000,0.0000,0.0000,-0.0093,0.0000
36,0.0000,0.0000,0.0000,0.0000,-0.0018,0.0000
37,0.0000,0.0000,0.0000,0.0000,-0.0047,0.0000
38,0.0000,0.0000,0.0000,0.0000,-0.0089,0.0000
39,0.0000,0.0000,0.0000,0.0000,-0.0090,0.0000
40,0.0000,0.0000,0.0000,0.0000,-0.0065,0.0000
41,0.0000,0.0000,0.0000,0.0000,-0.0080,0.0000
42,0.0000,0.0000,0.0000,0.0000,-0.0095,0.0000
43,0.0000,0.0000,0.0000,0.0000,-0.0062,0.0000
44,0.0000,0.0000,0.0000,0.0000,-0.0102,0.0000
45,0.0000,0.0000,0.0000,0.0000,-0.0102,0.0000
46,0.0000,0.0000,0.0000,0.0000,-0.0064,0.0000
47,0.0000,0.0000,0.0000,0.0000,-0.0106,0.0000
48,0.0000,0.0000,0.0000,0.0000,-0.0037,0.0000
49,0.0000,0.0000,0.0000,0.0000,-0.0063,0.0000
50,0.0000,0.0000,0.0000,0.0000,-0.0074,0.0000
51,0.0000,0.0000,0.0000,0.0000,-0.0043,0.0000
52,0.0000,0.0000,0.0000,0.0000,-0.0090,0.0000
53,0.0000,0.0000,0.0000,0.0000,-0.0054,0.0000
54,0.0000,0.0000,0.0000,0.0000,-0.0084,0.0000
55,0.0000,0.0000,0.0000,0.0000,-0.0082,0.0000
56,0.0000,0.0000,0.0000,0.0000,-0.0054,0.0000
57,0.0000,0.0000,0.0000,0.0000,-0.0055,0.0000
58,0.0000,0.0000,0.0000,0.0000,-0.0047,0.0000
59,0.0000,0.0000,0.0000,0.0000,-0.0071,0.0000
60,0.0000,0.0000,0.0000,0.0000,-0.0072,0.0000
61,0.0000,0.0000,0.0000,0.0000,-0.0035,0.0000
62,0.0000,0.0000,0.0000,0.0000,-0.0038,0.0000
63,0.0000,0.0000,0.0000,0.0000,-0.0036,0.0000
64,0.0000,0.0000,0.0000,0.0000,-0.0042,0.0000
65,0.0000,0.0000,0.0000,0.0000,-0.0063,0.0000
66,0.0000,0.0000,0.0000,0.0000,-0.0060,0.0000
67,0.0000,0.0000,0.0000,0.0000,-0.0066,0.0000
68,0.0000,0.0000,0.0000,0.0000,-0.0070,0.0000
69,0.0000,0.0000,0.0000,0.0000,-0.0058,0.0000
70,0.0000,0.0000,0.0000,0.0000,-0.0064,0.0000
71,0.0000,0.0000,0.0000,0.0000,-0.0059,0.0000
72,0.0000,0.0000,0.0000,0.0000,-0.0060,0.0000
73,0.0000,0.0000,0.0000,0.0000,-0.0060,0.0000
74,0.0000,0.0000,0.0000,0.0000,-0.0023,0.0000
75,0.0000,0.0000,0.0000,0.0000,-0.0077,0.0000
76,0.0000,0.0000,0.0000,0.0000,-0.0057,0.0000
77,0.0000,0.0000,0.0000,0.0000,-0.0056,0.0000
78,0.0000,0.0000,0.0000,0.0000,-0.0094,0.0000
79,0.0000,0.0000,0.0000,0.0000,-0.0093,0.0000
80,0.0000,0.0000,0.0000,0.0000,-0.0053,0.0000
81,0.0000,0.0000,0.0000,0.0000,-0.0080,0.0000
82,0.0000,0.0000,0.0000,0.0000,-0.0081,0.0000
83,0.0000,0.0000,0.0000,0.0000,-0.0076,0.0000
84,0.0000,0.0000,0.0000,0.0000,-0.0081,0.0000
85,0.0000,0.0000,0.0000,0.0000,-0.0065,0.0000
86,0.0000,0.0000,0.0000,0.0000,-0.0053,0.0000
87,0.0000,0.0000,0.0000,0.0000,-0.0072,0.0000
88,0.0000,0.0000,0.0000,0.0000,-0.0086,0.0000
89,0.0000,0.0000,0.0000,0.0000,-0.0074,0.0000
90,0.0000,0.0000,0.0000,0.0000,-0.0104,0.0000
91,0.0000,0.0000,0.0000,0.0000,-0.0104,0.0000
92,0.0000,0.0000,0.0000,0.0000,-0.0130,0.0000
93,0.0000,0.0000,0.0000,0.0000,-0.0084,0.0000
94,0.0000,0.0000,0.0000,0.0000,-0.0080,0.0000
95,0.0000,0.0000,0.0000,0.0000,-0.0128,0.0000
96,0.0000,0.0000,0.0000,0.0000,-0.0095,0.0000
97,0.0000,0.0000,0.0000,0.0000,-0.0079,0.0000
98,0.0000,0.0000,0.0000,0.0000,-0.0112,0.0000
99,0.0000,0.0000,0.0000,0.0000,-0.0099,0.0000
100,0.0000,0.0000,0.0000,0.0000,-0.0117,0.0000
101,0.0000,0.0000,0.0000,0.0000,-0.0085,0.0000
102,0.0000,0.0000,0.0000,0.0000,-0.0066,0.0000
103,0.0000,0.0000,0.0000,0.0000,-0.0135,0.0000
104,0.0000,0.0000,0.0000,0.0000,-0.0122,0.0000
105,0.0000,0.0000,0.0000,0.0000,-0.0109,0.0000
106,0.0000,0.0000,0.0000,0.0000,-0.0107,0.0000
107,0.0000,0.0000,0.0000,0.0000,-0.0076,0.0000
108,0.0000,0.0000,0.0000,0.0000,-0.0123,0.0000
109,0.0000,0.0000,0.0000,0.0000,-0.0114,0.0000
110,0.0000,0.0000,0.0000,0.0000,-0.0119,0.0000
111,0.0000,0.0000,0.0000,0.0000,-0.0075,0.0000
112,0.0000,0.0000,0.0000,0.0000,-0.0116,0.0000
113,0.0000,0.0000,0.0000,0.0000,-0.0091,0.0000
114,0.0000,0.0000,0.0000,0.0000,-0.0128,0.0000
115,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
116,0.0000,0.0000,0.0000,0.0000,0.0446,0.0000
117,0.0000,0.0000,0.0000,0.0000,0.1505,0.0000
118,0.0000,0.0000,0.0000,0.0000,0.3282,0.0000
119,0.0000,0.0000,0.0000,0.0000,0.6784,0.0000
120,0.0000,0.0000,0.0000,0.0000,1.4686,0.0000
121,0.0000,0.0000,0.0000,0.0000,2.1319,0.0000
122,0.0000,0.0000,0.0000,0.0000,2.4314,0.0000
123,0.0000,0.0000,0.0000,0.0000,2.9992,0.0000
124,0.0000,0.0000,0.0000,0.0000,4.0151,0.0000
125,0.0000,0.0000,0.0000,0.0000,4.6615,0.0000
126,0.0000,0.0000,0.0000,0.0000,5.3159,0.0000
127,0.0000,0.0000,0.0000,0.0000,6.1342,0.0000
128,0.0000,0.0000,0.0000,0.0000,6.8434,0.0000
129,0.0000,0.0000,0.0000,0.0000,7.5402,0.0000
130,0.0000,0.0000,0.0000,0.0000,8.3322,0.0000
131,0.0000,0.0000,0.0000,0.0000,9.0879,0.0000
132,0.0000,0.0000,0.0000,0.0000,9.8152,0.0000
133,0.0000,0.0000,0.0000,0.0000,10.5712,0.0000
134,0.0000,0.0000,0.0000,0.0000,11.3510,0.0000
135,0.0000,0.0000,0.0000,0.0000,12.0964,0.0000
136,0.0000,0.0000,0.0000,0.0000,12.8542,0.0000
137,0.0000,0.0000,0.0000,0.0000,13.6395,0.0000
138,0.0000,0.0000,0.0000,0.0000,14.3953,0.0000
139,0.0000,0.0000,0.0000,0.0000,15.1348,0.0000
140,0.0000,0.0000,0.0000,0.0000,15.8969,0.0000
141,0.0000,0.0000,0.0000,0.0000,16.6330,0.0000
142,0.0000,0.0000,0.0000,0.0000,17.3736,0.0000
143,0.0000,0.0000,0.0000,0.0000,18.1214,0.0000
144,0.0000,0.0000,0.0000,0.0000,18.8576,0.0000
145,0.0000,0.0000,0.0000,0.0000,19.5941,0.0000
146,0.0000,0.0000,0.0000,0.0000,20.3129,0.0000
147,0.0000,0.0000,0.0000,0.0000,20.9251,0.0000
148,0.0000,0.0000,0.0000,0.0000,21.4471,0.0000
149,0.0000,0.0000,0.0000,0.0000,21.9269,0.0000
150,0.0000,0.0000,0.0000,0.0000,22.1587,0.0000
151,0.0000,0.0000,0.0000,0.0000,22.2768,0.0000
152,0.0000,0.0000,0.0000,0.0000,22.4255,0.0000
153,0.0000,0.0000,0.0000,0.0000,22.5445,0.0000
154,0.0000,0.0000,0.0000,0.0000,22.5762,0.0000
155,0.0000,0.0000,0.0000,0.0000,22.5811,0.0000
156,0.0000,0.0000,0.0000,0.0000,22.5474,0.0000
157,0.0000,0.0000,0.0000,0.0000,22.4671,0.0000
158,0.0000,0.0000,0.0000,0.0000,22.3131,0.0000
159,0.0000,0.0000,0.0000,0.0000,21.9952,0.0000
160,0.0000,0.0000,0.0000,0.0000,21.5761,0.0000
161,0.0000,0.0000,0.0000,0.0000,20.4944,0.0000
162,0.0000,0.0000,0.0000,0.0000,20.1534,0.0000
163,0.0000,0.0000,0.0000,0.0000,19.7144,0.0000
164,0.0000,0.0000,0.0000,0.0000,18.7578,0.0000
165,0.0000,0.0000,0.0000,0.0000,18.1020,0.0000
166,0.0000,0.0000,0.0000,0.0000,17.4580,0.0000
167,0.0000,0.0000,0.0000,0.0000,16.6415,0.0000
168,0.0000,0.0000,0.0000,0.0000,15.8708,0.0000
169,0.0000,0.0000,0.0000,0.0000,15.1476,0.0000
170,0.0000,0.0000,0.0000,0.0000,14.3851,0.0000
171,0.0000,0.0000,0.0000,0.0000,13.5858,0.0000
172,0.0000,0.0000,0.0000,0.0000,12.8365,0.0000
173,0.0000,0.0000,0.0000,0.0000,12.0963,0.0000
174,0.0000,0.0000,0.0000,0.0000,11.3299,0.0000
175,0.0000,0.0000,0.0000,0.0000,10.5822,0.0000
176,0.0000,0.0000,0.0000,0.0000,9.8363,0.0000
177,0.0000,0.0000,0.0000,0.0000,9.1024,0.0000
178,0.0000,0.0000,0.0000,0.0000,8.3399,0.0000
179,0.0000,0.0000,0.0000,0.0000,7.5865,0.0000
180,0.0000,0.0000,0.0000,0.0000,6.8460,0.0000
181,0.0000,0.0000,0.0000,0.0000,6.0886,0.0000
182,0.0000,0.0000,0.0000,0.0000,5.3511,0.0000
183,0.0000,0.0000,0.0000,0.0000,4.5974,0.0000
184,0.0000,0.0000,0.0000,0.0000,3.8277,0.0000
185,0.0000,0.0000,0.0000,0.0000,3.0672,0.0000
186,0.0000,0.0000,0.0000,0.0000,2.3123,0.0000
187,0.0000,0.0000,0.0000,0.0000,1.5578,0.0000
188,0.0000,0.0000,0.0000,0.0000,0.6707,0.0000
189,0.0000,0.0000,0.0000,0.0000,-0.1103,0.0000
190,0.0000,0.0000,0.0000,0.0000,-0.5185,0.0000
191,0.0000,0.0000,0.0000,0.0000,-1.2538,0.0000
192,0.0000,0.0000,0.0000,0.0000,-2.1886,0.0000
193,0.0000,0.0000,0.0000,0.0000,-2.8395,0.0000
194,0.0000,0.0000,0.0000,0.0000,-3.5063,0.0000
195,0.0000,0.0000,0.0000,0.0000,-4.3367,0.0000
196,0.0000,0.0000,0.0000,0.0000,-5.1099,0.0000
197,0.0000,0.0000,0.0000,0.0000,-5.8162,0.0000
198,0.0000,0.0000,0.0000,0.0000,-6.5718,0.0000
199,0.0000,0.0000,0.0000,0.0000,-7.3374,0.0000
200,0.0000,0.0000,0.0000,0.0000,-8.0804,0.0000
201,0.0000,0.0000,0.0000,0.0000,-8.8358,0.0000
202,0.0000,0.0000,0.0000,0.0000,-9.5706,0.0000
203,0.0000,0.0000,0.0000,0.0000,-10.3131,0.0000
204,0.0000,0.0000,0.0000,0.0000,-11.0496,0.0000
