rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:10:27.09,18.18,-49.53,-854.24,210.0,-682.50,-183.75,1,0.0,
01/01/2000,01:10:27.11,18.67,-51.85,-886.21,148.75,-595.0,-306.25,1,100.0,
01/01/2000,01:10:27.12,19.03,-52.70,-899.02,105.0,-595.0,-385.0,1,100.0,
01/01/2000,01:10:27.13,19.28,-53.31,-910.49,140.0,-691.25,-297.50,1,100.0,
01/01/2000,01:10:27.14,19.76,-54.17,-925.00,157.50,-761.25,-358.75,1,100.0,
01/01/2000,01:10:27.15,19.89,-54.53,-933.30,271.25,-612.50,-288.75,1,100.0,
01/01/2000,01:10:27.16,19.89,-54.90,-940.62,253.75,-656.25,-341.25,1,100.0,
01/01/2000,01:10:27.17,20.13,-55.63,-950.14,70.0,-691.25,-437.50,1,100.0,
01/01/2000,01:10:27.18,20.37,-56.00,-955.50,183.75,-665.0,-455.0,1,100.0,
01/01/2000,01:10:27.19,20.50,-56.00,-959.90,166.25,-743.75,-385.0,1,100.0,
01/01/2000,01:10:27.20,20.62,-56.24,-963.80,148.75,-612.50,-367.50,1,100.0,
01/01/2000,01:10:27.21,20.62,-56.61,-969.05,175.0,-735.0,-280.0,1,100.0,
01/01/2000,01:10:27.22,20.50,-56.73,-972.10,210.0,-673.75,-385.0,1,100.0,
01/01/2000,01:10:27.23,20.62,-56.85,-975.02,227.50,-647.50,-297.50,1,100.0,
01/01/2000,01:10:27.24,20.74,-56.73,-977.59,122.50,-805.0,-280.0,1,93.750,
01/01/2000,01:10:27.25,20.86,-56.97,-980.51,148.75,-726.25,-227.50,1,100.0,
01/01/2000,01:10:27.26,20.74,-57.34,-981.73,140.0,-700.0,-358.75,1,94.444,
01/01/2000,01:10:27.27,20.62,-57.58,-982.71,210.0,-638.75,-323.75,1,94.737,
01/01/2000,01:10:27.28,20.62,-57.95,-983.93,201.25,-700.0,-472.50,1,95.0,
