rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:14:18.20,17.93,-50.75,-854.12,87.50,-708.75,-420.0,1,0.0,
01/01/2000,01:14:18.22,18.54,-52.46,-885.72,26.25,-595.0,-315.0,1,100.0,
01/01/2000,01:14:18.23,18.79,-53.31,-898.90,297.50,-752.50,-271.25,1,100.0,
01/01/2000,01:14:18.24,19.03,-54.05,-910.49,105.0,-621.25,-350.0,1,100.0,
01/01/2000,01:14:18.25,19.52,-55.02,-925.13,122.50,-656.25,-411.25,1,100.0,
01/01/2000,01:14:18.26,19.76,-55.51,-933.18,35.0,-752.50,-323.75,1,100.0,
01/01/2000,01:14:18.27,19.89,-55.88,-940.38,87.50,-708.75,-323.75,1,100.0,
01/01/2000,01:14:18.28,20.01,-56.49,-949.65,218.75,-708.75,-385.0,1,100.0,
01/01/2000,01:14:18.29,20.13,-56.73,-955.14,183.75,-735.0,-341.25,1,100.0,
01/01/2000,01:14:18.30,20.25,-57.10,-960.02,175.0,-612.50,-358.75,1,100.0,
01/01/2000,01:14:18.31,20.37,-57.22,-964.04,52.50,-638.75,-367.50,1,100.0,
01/01/2000,01:14:18.32,20.37,-57.58,-967.46,131.25,-726.25,-341.25,1,100.0,
01/01/2000,01:14:18.33,20.50,-57.83,-972.10,183.75,-708.75,-253.75,1,100.0,
01/01/2000,01:14:18.34,20.37,-57.95,-974.78,192.50,-708.75,-315.0,1,100.0,
01/01/2000,01:14:18.35,20.50,-58.07,-977.22,218.75,-761.25,-385.0,1,100.0,
01/01/2000,01:14:18.36,20.74,-58.19,-980.15,210.0,-682.50,-323.75,1,100.0,
01/01/2000,01:14:18.37,20.74,-58.07,-981.98,183.75,-630.0,-367.50,1,100.0,
01/01/2000,01:14:18.38,20.74,-58.32,-983.32,140.0,-735.0,-245.0,1,100.0,
01/01/2000,01:14:18.39,20.74,-58.56,-984.30,157.50,-752.50,-385.0,1,100.0,
01/01/2000,01:14:18.40,20.74,-58.80,-985.64,157.50,-708.75,-385.0,1,100.0,
01/01/2000,01:14:18.41,20.74,-58.56,-986.37,192.50,-770.0,-376.25,1,95.455,
01/01/2000,01:14:18.42,20.98,-58.56,-987.47,210.0,-603.75,-297.50,1,100.0,
01/01/2000,01:14:18.43,20.98,-58.56,-988.44,183.75,-717.50,-358.75,1,95.833,
01/01/2000,01:14:18.44,20.98,-58.68,-989.42,210.0,-595.0,-358.75,1,96.0,
01/01/2000,01:14:18.45,20.98,-58.68,-989.91,166.25,-770.0,-446.25,1,96.154,
01/01/2000,01:14:18.46,21.23,-58.80,-990.15,201.25,-708.75,-358.75,1,96.296,
01/01/2000,01:14:18.47,21.35,-58.68,-990.52,227.50,-752.50,-262.50,1,96.429,
01/01/2000,01:14:18.49,21.23,-58.80,-990.88,52.50,-700.0,-323.75,1,96.552,
01/01/2000,01:14:18.50,21.11,-58.68,-991.37,218.75,-743.75,-245.0,1,96.667,
01/01/2000,01:14:18.51,20.98,-58.80,-991.74,192.50,-595.0,-341.25,1,96.774,
01/01/2000,01:14:18.52,21.11,-58.80,-992.23,236.25,-691.25,-288.75,1,96.875,
01/01/2000,01:14:18.53,21.23,-58.80,-992.23,157.50,-682.50,-297.50,1,96.970,
01/01/2000,01:14:18.54,21.35,-58.68,-992.10,113.75,-770.0,-288.75,1,97.059,
01/01/2000,01:14:18.55,21.11,-58.93,-992.10,70.0,-708.75,-323.75,1,97.143,
01/01/2000,01:14:18.56,21.11,-59.29,-992.59,166.25,-551.25,-446.25,1,97.222,
01/01/2000,01:14:18.57,21.23,-59.05,-992.96,210.0,-638.75,-358.75,1,97.297,
01/01/2000,01:14:18.58,21.23,-59.05,-992.96,271.25,-533.75,-385.0,1,97.368,
01/01/2000,01:14:18.59,21.23,-59.05,-992.84,192.50,-603.75,-227.50,1,97.436,
01/01/2000,01:14:18.60,20.98,-59.17,-992.71,192.50,-656.25,-332.50,1,97.500,
01/01/2000,01:14:18.61,21.11,-59.17,-992.84,157.50,-700.0,-385.0,1,97.561,
01/01/2000,01:14:18.62,21.23,-59.05,-992.96,166.25,-717.50,-288.75,1,95.349,
01/01/2000,01:14:18.63,21.11,-58.80,-993.08,192.50,-717.50,-245.0,1,95.455,
01/01/2000,01:14:18.64,20.98,-58.80,-992.84,227.50,-778.75,-288.75,1,95.556,
01/01/2000,01:14:18.65,20.98,-58.80,-992.84,218.75,-612.50,-411.25,1,95.652,
01/01/2000,01:14:18.66,21.23,-58.80,-993.08,227.50,-647.50,-297.50,1,95.745,
01/01/2000,01:14:18.67,21.11,-58.68,-993.08,148.75,-743.75,-437.50,1,95.833,
