rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,00:40:57.00,21.96,-55.51,-992.23,113.75,-708.75,-358.75,1,94.467,
01/01/2000,00:40:57.01,22.08,-55.63,-992.10,8.75,-647.50,-393.75,1,94.469,
01/01/2000,00:40:57.02,21.96,-55.63,-992.10,218.75,-700.0,-288.75,1,94.470,
01/01/2000,00:40:57.03,21.96,-55.39,-992.10,227.50,-726.25,-280.0,1,94.472,
01/01/2000,00:40:57.04,22.20,-55.39,-992.10,227.50,-595.0,-428.75,1,94.473,
01/01/2000,00:40:57.05,22.08,-55.27,-991.86,105.0,-761.25,-148.75,1,94.474,
01/01/2000,00:40:57.06,22.20,-55.27,-991.86,166.25,-638.75,-393.75,1,94.476,
01/01/2000,00:40:57.07,22.33,-55.39,-991.86,131.25,-673.75,-253.75,1,94.477,
01/01/2000,00:40:57.08,22.45,-55.39,-991.86,183.75,-682.50,-358.75,1,94.479,
01/01/2000,00:40:57.09,22.20,-55.27,-991.86,131.25,-700.0,-280.0,1,94.480,
01/01/2000,00:40:57.10,22.20,-55.14,-991.86,183.75,-700.0,-463.75,1,94.482,
01/01/2000,00:40:57.11,22.20,-55.02,-991.98,148.75,-612.50,-393.75,1,94.483,
01/01/2000,00:40:57.12,22.20,-55.02,-991.98,157.50,-708.75,-376.25,1,94.484,
01/01/2000,00:40:57.13,22.08,-54.90,-992.10,157.50,-770.0,-446.25,1,94.486,
01/01/2000,00:40:57.14,21.96,-55.14,-991.98,131.25,-743.75,-411.25,1,94.487,
01/01/2000,00:40:57.15,21.96,-55.14,-991.86,262.50,-691.25,-332.50,1,94.489,
01/01/2000,00:40:57.16,22.20,-55.14,-991.98,61.25,-647.50,-358.75,1,94.490,
01/01/2000,00:40:57.17,22.20,-55.14,-992.10,218.75,-665.0,-288.75,1,94.491,
01/01/2000,00:40:57.18,22.33,-55.02,-992.10,105.0,-665.0,-402.50,1,94.469,
01/01/2000,00:40:57.19,22.20,-55.14,-991.98,297.50,-682.50,-297.50,1,94.470,
01/01/2000,00:40:57.20,22.20,-55.02,-991.86,183.75,-735.0,-297.50,1,94.471,
01/01/2000,00:40:57.21,22.08,-55.14,-991.98,218.75,-630.0,-498.75,1,94.473,
01/01/2000,00:40:57.23,22.20,-55.27,-992.10,78.75,-717.50,-297.50,1,94.474,
01/01/2000,00:40:57.23,22.20,-55.14,-992.10,131.25,-796.25,-297.50,1,94.476,
01/01/2000,00:40:57.25,22.08,-54.90,-992.10,35.0,-656.25,-262.50,1,94.477,
01/01/2000,00:40:57.26,21.96,-55.14,-992.10,192.50,-708.75,-341.25,1,94.479,
