timestamp,X,Y,Z,R
0.012733,288.247308,0.059935,99.981544,-0.422047
0.029786,288.247308,0.059935,99.981544,-0.422047
0.0394,288.247308,0.059935,99.981544,-0.422047
0.051783,288.247308,0.059935,99.981544,-0.422047
0.076183,288.247308,0.059935,99.981544,-0.422047
0.088501,288.247308,0.059935,99.981544,-0.422047
0.099967,288.247308,0.059935,99.981544,-0.422047
0.112264,288.247308,0.059935,99.981544,-0.422047
0.132247,288.247034,0.059935,99.981537,-0.422043
0.151533,288.237482,0.05992,99.981552,-0.421938
0.15865,288.226526,0.059902,99.981552,-0.421817
0.165758,288.209375,0.059876,99.981567,-0.421628
0.176356,288.184747,0.059837,99.981567,-0.421356
0.182448,288.151208,0.059784,99.981598,-0.420986
0.190753,288.108331,0.059717,99.981621,-0.420513
0.198318,288.057428,0.059637,99.981628,-0.419951
0.207983,287.99975,0.059547,99.981659,-0.419315
0.223968,287.869653,0.059343,99.98172,-0.417879
0.229113,287.799951,0.059234,99.98175,-0.41711
0.239403,287.72796,0.059121,99.981796,-0.416316
0.245117,287.65304,0.059004,99.981842,-0.415489
0.256003,287.57348,0.058879,99.981873,-0.414611
0.263648,287.487482,0.058744,99.981903,-0.413662
0.271571,287.393183,0.058597,99.981964,-0.412621
0.28828,287.172235,0.05825,99.982056,-0.410183
0.300049,286.974451,0.05794,99.982162,-0.408001
0.307868,286.829676,0.057713,99.982239,-0.406403
0.320661,286.597742,0.05735,99.98233,-0.403844
0.328555,286.435907,0.057096,99.98243,-0.402059
0.335688,286.270472,0.056837,99.982498,-0.400233
0.339088,286.102656,0.056574,99.982574,-0.398381
0.355621,285.848047,0.056175,99.982697,-0.395571
0.363922,285.675715,0.055905,99.982788,-0.39367
0.377591,285.321955,0.055351,99.982956,-0.389766
0.389028,285.046351,0.054919,99.983093,-0.386725
0.400018,284.857508,0.054623,99.983185,-0.384642
0.405829,284.665309,0.054322,99.983276,-0.382521
0.414361,284.470362,0.054016,99.983368,-0.380369
0.422281,284.273249,0.053707,99.983459,-0.378194
0.432351,284.07461,0.053396,99.983551,-0.376002
0.438716,283.875056,0.053084,99.983658,-0.3738
0.455798,283.475398,0.052457,99.983856,-0.36939
0.464149,283.27563,0.052144,99.983948,-0.367185
0.471386,283.07574,0.051831,99.984039,-0.36498
0.478364,282.875941,0.051518,99.984131,-0.362775
0.488809,282.576198,0.051048,99.984283,-0.359468
0.498071,282.376369,0.050735,99.984375,-0.357263
0.506239,282.176509,0.050422,99.984467,-0.355058
0.521894,281.776882,0.049796,99.984665,-0.350648
0.530525,281.577083,0.049482,99.984772,-0.348443
0.540185,281.377254,0.049169,99.984863,-0.346238
0.546438,281.177425,0.048856,99.984955,-0.344033
0.556039,280.977626,0.048543,99.985046,-0.341828
0.561313,280.777736,0.04823,99.985138,-0.339623
0.57188,280.577938,0.047917,99.985245,-0.337418
0.57892,280.378109,0.047604,99.985352,-0.335212
0.588042,280.17828,0.04729,99.985443,-0.333007
0.594572,279.978451,0.046977,99.985535,-0.330802
0.611157,279.578793,0.046351,99.985718,-0.326392
0.62064,279.378963,0.046038,99.985825,-0.324187
0.62528,279.179104,0.045725,99.985931,-0.321982
0.635945,278.979305,0.045412,99.986023,-0.319777
0.639716,278.779507,0.045099,99.986115,-0.317572
0.650077,278.579617,0.044785,99.986206,-0.315367
0.656924,278.279904,0.044316,99.986359,-0.31206
0.672651,278.080075,0.044003,99.98645,-0.309855
0.690831,277.580502,0.04322,99.986694,-0.304342
0.70409,277.280758,0.04275,99.986847,-0.301034
0.711064,276.981015,0.04228,99.986984,-0.297727
0.727854,276.681302,0.041811,99.987129,-0.294419
0.735513,276.481473,0.041497,99.987213,-0.292214
0.741495,276.281644,0.041184,99.98732,-0.290009
0.74978,276.081784,0.040871,99.987411,-0.287804
0.764068,275.782071,0.040401,99.987549,-0.284497
0.77874,275.382413,0.039775,99.987762,-0.280087
0.788353,275.182584,0.039462,99.987854,-0.277882
0.794836,274.982724,0.039149,99.987946,-0.275677
0.803849,274.782926,0.038836,99.988037,-0.273472
0.809109,274.583066,0.038523,99.988129,-0.271267
0.820048,274.383237,0.03821,99.988235,-0.269062
0.824531,274.183439,0.037896,99.988327,-0.266856
0.834997,273.983609,0.037583,99.988434,-0.264651
0.844851,273.583982,0.036957,99.988617,-0.260241
0.859799,273.384183,0.036644,99.988708,-0.258036
0.866887,273.184293,0.036331,99.988815,-0.255831
0.874497,272.984495,0.036018,99.988907,-0.253626
0.881836,272.784635,0.035704,99.989014,-0.251421
0.890908,272.584867,0.035391,99.989105,-0.249216
0.89809,272.384977,0.035078,99.989197,-0.247011
0.905371,272.185178,0.034765,99.989288,-0.244806
0.922377,271.78552,0.034139,99.989487,-0.240396
0.929757,271.585691,0.033826,99.989594,-0.238191
0.944046,271.385862,0.033512,99.989693,-0.235986
0.954892,271.086119,0.033043,99.989822,-0.232678
0.964023,270.786375,0.032573,99.98996,-0.229371
0.972442,270.586546,0.03226,99.990067,-0.227166
0.978745,270.386717,0.031947,99.990173,-0.224961
0.99592,269.987059,0.03132,99.990356,-0.220551
1.002221,269.787199,0.031007,99.990448,-0.218346
1.005987,269.587431,0.030694,99.99054,-0.216141
1.020724,269.387633,0.030381,99.990646,-0.213936
1.02771,269.087858,0.029911,99.990784,-0.210628
1.039489,268.888029,0.029598,99.990875,-0.208423
1.055456,268.488402,0.028972,99.991089,-0.204013
1.062126,268.288512,0.028659,99.99118,-0.201808
1.07071,268.088713,0.028346,99.991272,-0.199603
1.078138,267.888884,0.028033,99.991364,-0.197398
1.088445,267.689024,0.027719,99.991455,-0.195193
1.095229,267.389311,0.02725,99.991608,-0.191885
1.107273,267.189482,0.026937,99.991699,-0.18968
1.12288,266.789824,0.02631,99.991898,-0.18527
1.130608,266.589995,0.025997,99.992004,-0.183065
1.139003,266.390166,0.025684,99.992096,-0.18086
1.145135,266.190337,0.025371,99.992188,-0.178655
1.159964,265.890593,0.024901,99.99234,-0.175348
1.167865,265.690764,0.024588,99.992432,-0.173143
1.175051,265.490935,0.024275,99.992523,-0.170938
1.189956,265.091308,0.023649,99.992722,-0.166528
1.200763,264.891478,0.023335,99.992813,-0.164322
1.205992,264.591735,0.022866,99.99295,-0.161015
1.22008,264.391906,0.022553,99.993057,-0.15881
1.226859,264.192107,0.02224,99.993149,-0.156605
1.233746,263.992248,0.021926,99.993256,-0.1544
1.242186,263.792419,0.021613,99.993347,-0.152195
1.259359,263.292815,0.02083,99.993591,-0.146682
1.271849,263.092986,0.020517,99.993683,-0.144477
1.279764,262.893188,0.020204,99.993774,-0.142272
1.287309,262.693328,0.019891,99.993866,-0.140067
1.294271,262.49356,0.019578,99.993973,-0.137862
1.308084,262.193786,0.019108,99.99411,-0.134555
1.322653,261.794128,0.018482,99.994308,-0.130144
1.329851,261.594299,0.018169,99.994415,-0.127939
1.338839,261.394439,0.017856,99.994507,-0.125734
1.346124,261.194641,0.017542,99.994598,-0.123529
1.356015,260.994811,0.017229,99.99469,-0.121324
1.36191,260.795013,0.016916,99.994781,-0.119119
1.371847,260.595153,0.016603,99.994888,-0.116914
1.388366,260.195526,0.015977,99.995087,-0.112504
1.394485,259.995666,0.015664,99.995171,-0.110299
1.403718,259.795837,0.01535,99.99527,-0.108094
1.409424,259.596038,0.015037,99.995361,-0.105889
1.420274,259.396209,0.014724,99.995476,-0.103684
1.428026,259.19638,0.014411,99.99556,-0.101479
1.43515,258.996551,0.014098,99.995667,-0.099274
1.452436,258.596893,0.013472,99.99585,-0.094864
1.455477,258.397094,0.013159,99.995934,-0.092659
1.467113,258.197235,0.012845,99.996048,-0.090454
1.475392,257.997375,0.012532,99.99614,-0.088249
1.482111,257.797577,0.012219,99.996246,-0.086044
1.491759,257.597748,0.011906,99.996338,-0.083839
1.49804,257.397918,0.011593,99.996437,-0.081634
1.505646,257.19812,0.01128,99.996521,-0.079429
1.521939,256.798462,0.010653,99.996719,-0.075019
1.530571,256.598633,0.01034,99.996826,-0.072814
1.538912,256.398804,0.010027,99.996918,-0.070609
1.546105,256.198974,0.009714,99.997009,-0.068404
1.555637,255.999145,0.009401,99.997101,-0.066199
1.560698,255.799301,0.009088,99.997192,-0.063994
1.571899,255.599502,0.008775,99.997299,-0.061788
1.580241,255.399673,0.008461,99.997391,-0.059583
1.591848,255.0,0.007835,99.997589,-0.055173
1.60223,254.800125,0.007522,99.997681,-0.052968
1.610863,254.600311,0.007209,99.997765,-0.050763
1.621825,254.400528,0.006896,99.997879,-0.048558
1.629147,254.100784,0.006426,99.998024,-0.045251
1.638895,253.900986,0.006113,99.998108,-0.043046
1.647345,253.701111,0.0058,99.998215,-0.040841
1.656071,253.501312,0.005487,99.998322,-0.038636
1.671921,253.104156,0.004864,99.998505,-0.034253
1.679663,252.909347,0.004559,99.998596,-0.032104
1.687409,252.718872,0.004261,99.998688,-0.030002
1.689085,252.533905,0.003971,99.998779,-0.027961
1.704129,252.355835,0.003692,99.998871,-0.025996
1.711107,252.104416,0.003298,99.998993,-0.023221
1.722709,251.94809,0.003053,99.999054,-0.021497
1.744458,251.58873,0.00249,99.999237,-0.017531
1.745413,251.454147,0.002279,99.999298,-0.016046
1.759258,251.322784,0.002073,99.999359,-0.014597
1.768723,251.194,0.001871,99.99942,-0.013176
1.775226,251.068176,0.001674,99.999481,-0.011787
1.781884,250.946274,0.001483,99.999542,-0.010442
1.791458,250.830231,0.001301,99.999603,-0.009161
1.808028,250.622299,0.000975,99.999695,-0.006867
