rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,00:59:39.52,19.28,-48.56,-854.49,201.25,-700.0,-297.50,1,100.0,
01/01/2000,00:59:39.54,19.76,-50.26,-886.09,148.75,-770.0,-315.0,1,100.0,
01/01/2000,00:59:39.55,20.01,-51.24,-899.14,148.75,-560.0,-201.25,1,100.0,
01/01/2000,00:59:39.56,20.25,-51.85,-910.61,0.0,-638.75,-385.0,1,100.0,
01/01/2000,00:59:39.57,20.62,-52.46,-920.61,17.50,-595.0,-358.75,1,100.0,
01/01/2000,00:59:39.58,20.86,-53.19,-933.42,227.50,-805.0,-358.75,1,100.0,
01/01/2000,00:59:39.59,20.98,-53.68,-940.86,166.25,-787.50,-306.25,1,100.0,
01/01/2000,00:59:39.60,21.11,-54.17,-947.21,131.25,-726.25,-262.50,1,88.889,
01/01/2000,00:59:39.61,21.23,-54.41,-955.38,148.75,-778.75,-411.25,1,90.0,
01/01/2000,00:59:39.62,21.59,-54.66,-960.02,227.50,-673.75,-341.25,1,90.909,
01/01/2000,00:59:39.63,21.72,-54.78,-964.04,227.50,-717.50,-350.0,1,91.667,
01/01/2000,00:59:39.64,21.72,-55.02,-967.70,192.50,-673.75,-323.75,1,92.308,
01/01/2000,00:59:39.65,21.72,-55.27,-970.88,105.0,-682.50,-420.0,1,92.857,
01/01/2000,00:59:39.66,21.84,-55.27,-974.78,183.75,-708.75,-332.50,1,93.333,
01/01/2000,00:59:39.67,21.96,-55.27,-976.98,148.75,-770.0,-271.25,1,93.750,
01/01/2000,00:59:39.68,22.08,-55.39,-979.17,201.25,-647.50,-288.75,1,94.118,
01/01/2000,00:59:39.69,22.20,-55.63,-981.86,358.75,-743.75,-332.50,1,94.444,
01/01/2000,00:59:39.70,22.33,-55.63,-983.20,227.50,-691.25,-332.50,1,94.737,
01/01/2000,00:59:39.71,22.45,-55.75,-984.42,157.50,-691.25,-323.75,1,95.0,
01/01/2000,00:59:39.73,22.33,-55.88,-985.52,87.50,-726.25,-376.25,1,95.238,
01/01/2000,00:59:39.74,22.57,-56.00,-986.74,148.75,-665.0,-245.0,1,95.455,
01/01/2000,00:59:39.75,22.45,-56.12,-987.47,148.75,-656.25,-358.75,1,95.652,
01/01/2000,00:59:39.76,22.45,-56.24,-988.08,105.0,-761.25,-367.50,1,95.833,
01/01/2000,00:59:39.77,22.45,-56.36,-988.69,43.75,-735.0,-428.75,1,96.0,
01/01/2000,00:59:39.78,22.45,-56.24,-989.54,52.50,-735.0,-411.25,1,96.154,
01/01/2000,00:59:39.79,22.45,-56.36,-990.03,105.0,-700.0,-341.25,1,96.296,
01/01/2000,00:59:39.80,22.45,-56.36,-990.40,78.75,-638.75,-323.75,1,96.429,
01/01/2000,00:59:39.81,22.08,-56.49,-991.01,210.0,-700.0,-376.25,1,96.552,
01/01/2000,00:59:39.82,22.20,-56.36,-991.37,131.25,-778.75,-271.25,1,96.667,
01/01/2000,00:59:39.83,22.33,-56.61,-991.74,140.0,-630.0,-376.25,1,96.774,
01/01/2000,00:59:39.84,22.33,-56.49,-991.98,122.50,-708.75,-315.0,1,96.875,
01/01/2000,00:59:39.85,22.20,-56.61,-992.10,227.50,-665.0,-323.75,1,96.970,
