rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:42:19.44,11.71,-65.64,-862.17,113.75,-612.50,-376.25,1,0.0,
01/01/2000,01:42:19.46,12.20,-68.08,-892.06,183.75,-752.50,-332.50,1,100.0,
01/01/2000,01:42:19.47,12.08,-69.05,-904.26,210.0,-656.25,-280.0,1,100.0,
01/01/2000,01:42:19.48,12.44,-69.66,-915.0,157.50,-691.25,-306.25,1,100.0,
01/01/2000,01:42:19.49,12.69,-70.27,-928.91,148.75,-673.75,-376.25,1,100.0,
01/01/2000,01:42:19.50,12.93,-71.00,-936.72,140.0,-673.75,-315.0,1,100.0,
01/01/2000,01:42:19.51,13.18,-71.61,-943.43,192.50,-647.50,-227.50,1,100.0,
01/01/2000,01:42:19.52,13.05,-72.59,-951.84,140.0,-673.75,-376.25,1,100.0,
01/01/2000,01:42:19.53,12.93,-72.96,-956.72,87.50,-630.0,-385.0,1,100.0,
01/01/2000,01:42:19.54,13.05,-73.08,-961.24,43.75,-700.0,-341.25,1,100.0,
01/01/2000,01:42:19.55,13.18,-73.20,-965.14,131.25,-778.75,-288.75,1,100.0,
01/01/2000,01:42:19.56,13.18,-73.32,-968.56,87.50,-673.75,-393.75,1,100.0,
01/01/2000,01:42:19.57,12.93,-73.93,-972.58,227.50,-691.25,-315.0,1,100.0,
01/01/2000,01:42:19.58,13.18,-74.18,-974.90,131.25,-752.50,-463.75,1,100.0,
01/01/2000,01:42:19.59,13.30,-74.42,-977.10,140.0,-612.50,-393.75,1,100.0,
01/01/2000,01:42:19.60,13.30,-74.54,-980.03,183.75,-682.50,-297.50,1,100.0,
01/01/2000,01:42:19.61,13.30,-74.66,-981.49,148.75,-682.50,-385.0,1,100.0,
01/01/2000,01:42:19.62,13.18,-74.79,-982.59,105.0,-647.50,-455.0,1,100.0,
01/01/2000,01:42:19.63,13.05,-74.91,-983.56,140.0,-708.75,-297.50,1,100.0,
01/01/2000,01:42:19.64,13.30,-74.66,-984.78,218.75,-682.50,-358.75,1,100.0,
01/01/2000,01:42:19.65,13.54,-74.91,-986.37,113.75,-612.50,-315.0,1,100.0,
01/01/2000,01:42:19.66,13.42,-75.15,-987.22,105.0,-752.50,-385.0,1,95.652,
01/01/2000,01:42:19.67,13.42,-75.27,-987.59,157.50,-700.0,-385.0,1,95.833,
01/01/2000,01:42:19.68,13.30,-75.15,-988.57,306.25,-673.75,-393.75,1,96.0,
01/01/2000,01:42:19.69,13.42,-75.15,-989.18,148.75,-595.0,-385.0,1,96.154,
01/01/2000,01:42:19.70,13.42,-75.15,-989.66,201.25,-691.25,-402.50,1,96.296,
