rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:19:31.62,17.45,-51.48,-854.98,140.0,-656.25,-148.75,1,0.0,
01/01/2000,01:19:31.63,18.06,-53.68,-886.57,148.75,-735.0,-245.0,1,100.0,
01/01/2000,01:19:31.64,18.30,-54.53,-905.48,280.0,-752.50,-271.25,1,100.0,
01/01/2000,01:19:31.65,18.67,-55.63,-915.98,61.25,-638.75,-166.25,1,100.0,
01/01/2000,01:19:31.66,18.91,-56.12,-925.49,323.75,-656.25,-218.75,1,100.0,
01/01/2000,01:19:31.67,19.15,-56.36,-933.91,105.0,-700.0,-350.0,1,100.0,
01/01/2000,01:19:31.68,19.40,-56.85,-941.35,297.50,-691.25,-236.25,1,100.0,
01/01/2000,01:19:31.70,19.52,-57.22,-950.87,61.25,-630.0,-166.25,1,100.0,
01/01/2000,01:19:31.71,19.52,-57.71,-955.87,175.0,-595.0,-105.0,1,100.0,
01/01/2000,01:19:31.72,19.64,-58.07,-960.14,183.75,-673.75,-227.50,1,100.0,
01/01/2000,01:19:31.73,19.89,-58.32,-966.00,131.25,-752.50,-341.25,1,100.0,
01/01/2000,01:19:31.74,20.13,-58.56,-969.41,148.75,-691.25,-341.25,1,100.0,
01/01/2000,01:19:31.75,20.01,-58.56,-972.71,8.75,-656.25,-236.25,1,100.0,
01/01/2000,01:19:31.76,20.25,-58.56,-975.27,26.25,-665.0,-332.50,1,100.0,
01/01/2000,01:19:31.77,20.37,-58.93,-978.32,245.0,-700.0,-280.0,1,100.0,
01/01/2000,01:19:31.78,20.25,-59.05,-980.03,236.25,-752.50,-297.50,1,100.0,
01/01/2000,01:19:31.79,20.25,-59.29,-981.73,218.75,-682.50,-236.25,1,100.0,
01/01/2000,01:19:31.80,20.25,-59.17,-983.20,96.25,-787.50,-236.25,1,100.0,
01/01/2000,01:19:31.81,20.25,-59.29,-985.27,218.75,-595.0,-280.0,1,100.0,
01/01/2000,01:19:31.82,20.25,-59.41,-986.49,227.50,-665.0,-166.25,1,100.0,
01/01/2000,01:19:31.83,20.25,-59.41,-987.22,245.0,-656.25,-227.50,1,100.0,
01/01/2000,01:19:31.84,20.50,-59.54,-987.71,140.0,-691.25,-315.0,1,100.0,
01/01/2000,01:19:31.85,20.50,-59.66,-988.69,192.50,-700.0,-271.25,1,100.0,
01/01/2000,01:19:31.86,20.62,-59.66,-989.42,122.50,-708.75,-271.25,1,100.0,
01/01/2000,01:19:31.87,20.74,-59.78,-990.15,157.50,-612.50,-192.50,1,100.0,
01/01/2000,01:19:31.88,20.74,-59.54,-990.52,87.50,-665.0,-332.50,1,100.0,
01/01/2000,01:19:31.89,20.62,-59.54,-991.01,192.50,-770.0,-288.75,1,100.0,
01/01/2000,01:19:31.90,20.74,-59.66,-991.49,96.25,-708.75,-148.75,1,96.552,
01/01/2000,01:19:31.91,20.74,-59.78,-991.86,140.0,-682.50,-280.0,1,96.667,
