rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:05:25.08,18.79,-49.04,-854.37,166.25,-691.25,-332.50,1,100.0,
01/01/2000,01:05:25.10,19.52,-51.12,-885.72,175.0,-682.50,-385.0,1,100.0,
01/01/2000,01:05:25.11,20.01,-51.73,-898.90,218.75,-621.25,-481.25,1,100.0,
01/01/2000,01:05:25.12,20.25,-52.34,-910.61,157.50,-638.75,-253.75,1,100.0,
01/01/2000,01:05:25.13,20.37,-52.83,-920.49,183.75,-805.0,-166.25,1,100.0,
01/01/2000,01:05:25.14,20.50,-53.92,-933.30,297.50,-778.75,-367.50,1,100.0,
01/01/2000,01:05:25.15,20.86,-54.53,-940.50,70.0,-691.25,-297.50,1,100.0,
01/01/2000,01:05:25.16,21.23,-55.14,-946.96,183.75,-673.75,-481.25,1,88.889,
01/01/2000,01:05:25.17,21.47,-55.51,-955.26,262.50,-682.50,-236.25,1,100.0,
01/01/2000,01:05:25.18,21.35,-55.51,-959.90,122.50,-700.0,-341.25,1,90.909,
01/01/2000,01:05:25.19,21.11,-55.51,-963.80,113.75,-726.25,-288.75,1,91.667,
01/01/2000,01:05:25.20,21.11,-55.63,-967.46,166.25,-726.25,-271.25,1,92.308,
01/01/2000,01:05:25.21,21.23,-55.88,-972.10,8.75,-656.25,-376.25,1,92.857,
01/01/2000,01:05:25.22,21.59,-56.24,-974.78,166.25,-656.25,-367.50,1,93.333,
01/01/2000,01:05:25.23,21.59,-56.49,-976.98,148.75,-603.75,-472.50,1,93.750,
01/01/2000,01:05:25.24,21.47,-56.61,-978.81,96.25,-551.25,-350.0,1,94.118,
01/01/2000,01:05:25.25,21.47,-56.61,-981.37,218.75,-717.50,-420.0,1,94.444,
01/01/2000,01:05:25.26,21.47,-56.49,-982.95,192.50,-621.25,-358.75,1,94.737,
01/01/2000,01:05:25.27,21.72,-56.61,-984.54,113.75,-813.75,-262.50,1,95.0,
01/01/2000,01:05:25.28,21.72,-56.97,-985.52,-26.25,-638.75,-358.75,1,95.238,
01/01/2000,01:05:25.30,21.72,-57.22,-986.61,175.0,-656.25,-437.50,1,95.455,
01/01/2000,01:05:25.31,21.72,-57.22,-987.71,96.25,-761.25,-315.0,1,95.652,
01/01/2000,01:05:25.32,21.72,-57.34,-988.57,227.50,-840.0,-393.75,1,95.833,
01/01/2000,01:05:25.33,21.72,-57.10,-989.42,297.50,-621.25,-350.0,1,96.0,
01/01/2000,01:05:25.34,21.72,-56.85,-989.91,131.25,-647.50,-253.75,1,96.154,
01/01/2000,01:05:25.35,21.72,-56.97,-990.15,157.50,-656.25,-288.75,1,96.296,
01/01/2000,01:05:25.36,21.84,-57.34,-990.40,183.75,-638.75,-358.75,1,96.429,
