rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:32:38.80,14.88,-57.10,-863.15,122.50,-735.0,-350.0,1,0.0,
01/01/2000,01:32:38.81,15.37,-58.68,-886.09,122.50,-708.75,-323.75,1,100.0,
01/01/2000,01:32:38.82,15.74,-59.90,-905.12,26.25,-700.0,-297.50,1,100.0,
01/01/2000,01:32:38.83,15.86,-60.63,-915.98,218.75,-586.25,-376.25,1,100.0,
01/01/2000,01:32:38.84,15.98,-61.24,-925.49,17.50,-682.50,-367.50,1,100.0,
01/01/2000,01:32:38.85,16.10,-61.85,-937.45,26.25,-691.25,-271.25,1,100.0,
01/01/2000,01:32:38.86,16.35,-62.59,-944.28,218.75,-700.0,-341.25,1,100.0,
01/01/2000,01:32:38.88,16.47,-63.07,-950.38,157.50,-673.75,-315.0,1,100.0,
01/01/2000,01:32:38.89,16.47,-63.68,-955.50,61.25,-726.25,-367.50,1,100.0,
01/01/2000,01:32:38.90,16.35,-64.17,-962.09,96.25,-717.50,-455.0,1,100.0,
01/01/2000,01:32:38.91,16.71,-64.42,-965.87,218.75,-665.0,-428.75,1,100.0,
01/01/2000,01:32:38.92,16.84,-64.54,-969.66,175.0,-630.0,-341.25,1,100.0,
01/01/2000,01:32:38.93,16.84,-64.42,-972.95,61.25,-682.50,-227.50,1,100.0,
01/01/2000,01:32:38.94,16.71,-65.15,-976.49,96.25,-700.0,-420.0,1,100.0,
01/01/2000,01:32:38.95,16.71,-65.27,-978.44,-35.0,-691.25,-323.75,1,100.0,
01/01/2000,01:32:38.96,16.84,-65.39,-980.39,87.50,-647.50,-402.50,1,100.0,
01/01/2000,01:32:38.97,17.08,-65.39,-982.10,210.0,-735.0,-341.25,1,100.0,
01/01/2000,01:32:38.98,16.96,-65.39,-984.54,8.75,-822.50,-288.75,1,100.0,
01/01/2000,01:32:38.99,16.84,-65.51,-985.64,157.50,-761.25,-402.50,1,100.0,
01/01/2000,01:32:39.00,16.71,-65.64,-986.74,192.50,-612.50,-306.25,1,100.0,
01/01/2000,01:32:39.01,16.84,-65.64,-988.20,183.75,-665.0,-385.0,1,100.0,
01/01/2000,01:32:39.02,17.08,-65.64,-988.81,183.75,-726.25,-315.0,1,100.0,
01/01/2000,01:32:39.03,17.08,-65.39,-989.18,52.50,-595.0,-332.50,1,100.0,
01/01/2000,01:32:39.04,17.08,-65.64,-989.42,17.50,-796.25,-236.25,1,100.0,
01/01/2000,01:32:39.05,17.08,-65.76,-990.40,218.75,-813.75,-428.75,1,100.0,
01/01/2000,01:32:39.06,17.08,-65.64,-991.01,227.50,-708.75,-402.50,1,100.0,
01/01/2000,01:32:39.07,17.08,-65.64,-991.37,148.75,-735.0,-271.25,1,100.0,
01/01/2000,01:32:39.08,17.08,-65.88,-991.62,122.50,-700.0,-385.0,1,96.552,
01/01/2000,01:32:39.09,17.20,-66.00,-991.62,157.50,-656.25,-367.50,1,96.667,
01/01/2000,01:32:39.10,17.08,-66.00,-992.10,218.75,-630.0,-332.50,1,96.774,
01/01/2000,01:32:39.11,17.20,-66.00,-992.59,70.0,-778.75,-358.75,1,96.875,
01/01/2000,01:32:39.12,17.08,-66.12,-992.84,140.0,-735.0,-367.50,1,96.970,
01/01/2000,01:32:39.13,17.08,-65.88,-992.84,70.0,-717.50,-411.25,1,97.059,
01/01/2000,01:32:39.14,16.96,-65.88,-992.84,210.0,-673.75,-341.25,1,97.143,
01/01/2000,01:32:39.16,17.08,-66.00,-992.84,140.0,-726.25,-341.25,1,97.222,
01/01/2000,01:32:39.17,17.08,-66.12,-993.20,175.0,-708.75,-358.75,1,97.297,
01/01/2000,01:32:39.18,16.96,-66.25,-993.57,113.75,-656.25,-402.50,1,97.368,
01/01/2000,01:32:39.19,17.08,-66.12,-993.45,43.75,-647.50,-367.50,1,97.436,
01/01/2000,01:32:39.20,17.08,-66.00,-993.45,253.75,-700.0,-411.25,1,97.500,
01/01/2000,01:32:39.21,17.20,-65.88,-993.57,201.25,-813.75,-323.75,1,97.561,
01/01/2000,01:32:39.22,17.32,-65.88,-993.69,201.25,-691.25,-402.50,1,97.619,
01/01/2000,01:32:39.23,17.32,-66.12,-993.69,157.50,-691.25,-297.50,1,97.674,
01/01/2000,01:32:39.24,17.20,-66.12,-993.57,175.0,-691.25,-358.75,1,97.727,
01/01/2000,01:32:39.25,17.20,-66.12,-993.57,113.75,-665.0,-358.75,1,97.778,
01/01/2000,01:32:39.26,17.32,-66.00,-993.57,148.75,-577.50,-376.25,1,97.826,
01/01/2000,01:32:39.27,17.32,-66.00,-993.69,96.25,-647.50,-227.50,1,97.872,
01/01/2000,01:32:39.28,17.32,-66.00,-993.57,52.50,-630.0,-385.0,1,97.917,
01/01/2000,01:32:39.29,17.32,-66.12,-993.45,87.50,-743.75,-297.50,1,96.0,
01/01/2000,01:32:39.30,17.20,-66.12,-993.57,280.0,-752.50,-367.50,1,96.078,
01/01/2000,01:32:39.31,17.20,-66.00,-993.32,245.0,-673.75,-358.75,1,96.154,
01/01/2000,01:32:39.33,17.20,-65.88,-993.45,131.25,-673.75,-376.25,1,96.226,
01/01/2000,01:32:39.34,17.08,-66.12,-993.32,280.0,-673.75,-367.50,1,96.296,
01/01/2000,01:32:39.35,16.84,-66.12,-993.32,280.0,-708.75,-358.75,1,96.364,
01/01/2000,01:32:39.36,16.84,-66.12,-993.32,87.50,-665.0,-367.50,1,96.429,
01/01/2000,01:32:39.37,17.20,-65.88,-993.45,262.50,-673.75,-367.50,1,96.491,
