rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:37:36.86,13.18,-60.27,-853.76,166.25,-673.75,-367.50,1,0.0,
01/01/2000,01:37:36.87,13.66,-62.34,-885.11,315.0,-700.0,-341.25,1,100.0,
01/01/2000,01:37:36.88,13.66,-63.68,-904.14,78.75,-708.75,-332.50,1,100.0,
01/01/2000,01:37:36.89,13.91,-64.66,-915.0,192.50,-717.50,-402.50,1,100.0,
01/01/2000,01:37:36.90,14.15,-65.27,-924.64,87.50,-665.0,-385.0,1,100.0,
01/01/2000,01:37:36.91,14.40,-65.88,-932.93,271.25,-717.50,-341.25,1,100.0,
01/01/2000,01:37:36.92,14.64,-66.37,-940.01,140.0,-752.50,-288.75,1,100.0,
01/01/2000,01:37:36.94,14.40,-66.86,-949.16,201.25,-682.50,-350.0,1,100.0,
01/01/2000,01:37:36.95,14.52,-67.22,-954.53,78.75,-603.75,-420.0,1,100.0,
01/01/2000,01:37:36.96,14.76,-67.59,-959.53,166.25,-568.75,-341.25,1,100.0,
01/01/2000,01:37:36.97,15.13,-68.08,-965.26,245.0,-708.75,-262.50,1,100.0,
01/01/2000,01:37:36.98,15.13,-68.44,-968.07,148.75,-717.50,-367.50,1,100.0,
01/01/2000,01:37:36.99,15.01,-68.69,-970.63,218.75,-665.0,-376.25,1,100.0,
01/01/2000,01:37:37.00,14.88,-69.05,-973.07,52.50,-612.50,-297.50,1,100.0,
01/01/2000,01:37:37.01,14.88,-69.30,-976.85,271.25,-612.50,-420.0,1,100.0,
01/01/2000,01:37:37.02,14.88,-69.05,-979.17,148.75,-796.25,-393.75,1,100.0,
01/01/2000,01:37:37.03,15.13,-68.93,-981.12,166.25,-647.50,-350.0,1,100.0,
01/01/2000,01:37:37.04,15.37,-68.93,-982.47,113.75,-621.25,-323.75,1,100.0,
01/01/2000,01:37:37.05,15.01,-69.54,-983.69,192.50,-682.50,-245.0,1,100.0,
01/01/2000,01:37:37.06,14.76,-70.03,-984.54,210.0,-560.0,-411.25,1,100.0,
01/01/2000,01:37:37.07,14.88,-70.15,-985.52,262.50,-840.0,-533.75,1,100.0,
01/01/2000,01:37:37.08,15.37,-69.91,-986.74,-17.50,-656.25,-280.0,1,100.0,
01/01/2000,01:37:37.09,15.49,-69.54,-988.20,201.25,-691.25,-236.25,1,100.0,
01/01/2000,01:37:37.10,15.13,-69.66,-988.44,78.75,-700.0,-288.75,1,100.0,
01/01/2000,01:37:37.11,14.88,-69.78,-988.69,96.25,-726.25,-358.75,1,100.0,
01/01/2000,01:37:37.12,15.01,-70.03,-989.05,96.25,-673.75,-376.25,1,100.0,
01/01/2000,01:37:37.13,15.49,-70.03,-989.79,96.25,-787.50,-341.25,1,100.0,
01/01/2000,01:37:37.14,15.74,-69.91,-990.15,35.0,-665.0,-315.0,1,96.552,
01/01/2000,01:37:37.15,15.37,-70.03,-990.27,271.25,-691.25,-175.0,1,96.667,
01/01/2000,01:37:37.16,15.13,-70.03,-990.76,131.25,-647.50,-271.25,1,96.774,
01/01/2000,01:37:37.17,15.13,-69.91,-991.13,183.75,-778.75,-385.0,1,96.875,
01/01/2000,01:37:37.18,15.37,-69.54,-991.74,166.25,-735.0,-350.0,1,96.970,
01/01/2000,01:37:37.19,15.49,-69.91,-991.62,122.50,-717.50,-288.75,1,97.059,
01/01/2000,01:37:37.21,15.37,-70.27,-991.37,8.75,-700.0,-455.0,1,97.143,
01/01/2000,01:37:37.22,15.37,-70.39,-991.62,122.50,-805.0,-367.50,1,97.222,
01/01/2000,01:37:37.23,15.49,-70.03,-992.10,96.25,-691.25,-385.0,1,97.297,
01/01/2000,01:37:37.24,15.49,-69.91,-992.23,297.50,-673.75,-297.50,1,97.368,
01/01/2000,01:37:37.25,15.49,-69.78,-992.10,96.25,-708.75,-245.0,1,97.436,
01/01/2000,01:37:37.26,15.13,-70.03,-991.86,148.75,-612.50,-341.25,1,97.500,
01/01/2000,01:37:37.27,15.25,-70.15,-991.86,192.50,-805.0,-350.0,1,97.561,
01/01/2000,01:37:37.28,15.49,-70.27,-992.47,262.50,-787.50,-463.75,1,97.619,
01/01/2000,01:37:37.29,15.62,-70.03,-992.59,113.75,-735.0,-315.0,1,97.674,
01/01/2000,01:37:37.30,15.62,-69.78,-992.59,52.50,-761.25,-358.75,1,97.727,
01/01/2000,01:37:37.31,15.25,-69.78,-992.10,105.0,-656.25,-385.0,1,97.778,
01/01/2000,01:37:37.32,15.13,-69.78,-992.23,262.50,-735.0,-358.75,1,97.826,
01/01/2000,01:37:37.33,15.37,-69.91,-992.59,26.25,-665.0,-367.50,1,97.872,
01/01/2000,01:37:37.34,15.74,-70.03,-992.96,157.50,-708.75,-341.25,1,97.917,
01/01/2000,01:37:37.35,15.86,-70.15,-992.59,175.0,-656.25,-332.50,1,96.0,
01/01/2000,01:37:37.36,15.49,-70.03,-991.98,105.0,-691.25,-376.25,1,96.078,
01/01/2000,01:37:37.37,15.37,-69.91,-992.10,271.25,-813.75,-402.50,1,96.154,
01/01/2000,01:37:37.39,15.86,-69.91,-992.71,175.0,-717.50,-315.0,1,96.226,
01/01/2000,01:37:37.40,15.86,-70.03,-992.84,105.0,-612.50,-280.0,1,96.296,
01/01/2000,01:37:37.41,15.62,-70.15,-992.23,157.50,-735.0,-323.75,1,96.364,
01/01/2000,01:37:37.42,15.49,-70.15,-991.62,253.75,-752.50,-402.50,1,96.429,
01/01/2000,01:37:37.43,15.74,-69.91,-991.74,131.25,-708.75,-227.50,1,96.491,
01/01/2000,01:37:37.44,15.86,-69.91,-992.35,183.75,-831.25,-341.25,1,96.552,
01/01/2000,01:37:37.45,15.86,-70.03,-992.59,26.25,-603.75,-350.0,1,96.610,
01/01/2000,01:37:37.46,15.74,-70.15,-992.47,131.25,-787.50,-323.75,1,96.667,
01/01/2000,01:37:37.47,15.62,-70.03,-992.35,87.50,-630.0,-393.75,1,96.721,
01/01/2000,01:37:37.48,15.74,-70.03,-992.10,210.0,-656.25,-306.25,1,96.774,
01/01/2000,01:37:37.49,15.98,-69.78,-992.23,148.75,-796.25,-385.0,1,95.313,
01/01/2000,01:37:37.50,15.86,-69.78,-992.35,52.50,-726.25,-350.0,1,95.385,
01/01/2000,01:37:37.51,15.74,-70.15,-992.35,175.0,-691.25,-481.25,1,95.455,
01/01/2000,01:37:37.52,15.37,-70.15,-992.47,227.50,-726.25,-402.50,1,95.522,
01/01/2000,01:37:37.53,15.62,-70.03,-992.47,280.0,-621.25,-236.25,1,95.588,
01/01/2000,01:37:37.54,15.86,-69.78,-992.35,210.0,-700.0,-350.0,1,95.652,
01/01/2000,01:37:37.55,15.62,-69.78,-992.10,113.75,-743.75,-288.75,1,95.714,
01/01/2000,01:37:37.57,15.37,-70.03,-992.23,140.0,-735.0,-393.75,1,95.775,
01/01/2000,01:37:37.58,15.37,-69.91,-992.35,253.75,-700.0,-358.75,1,95.833,
01/01/2000,01:37:37.59,15.62,-69.78,-992.47,175.0,-708.75,-323.75,1,95.890,
01/01/2000,01:37:37.60,15.25,-69.78,-992.35,183.75,-717.50,-341.25,1,95.946,
01/01/2000,01:37:37.61,15.25,-69.91,-992.23,105.0,-787.50,-332.50,1,96.0,
01/01/2000,01:37:37.62,15.37,-70.03,-992.10,87.50,-691.25,-253.75,1,96.053,
01/01/2000,01:37:37.63,15.37,-70.03,-992.23,166.25,-682.50,-332.50,1,96.104,
01/01/2000,01:37:37.64,15.37,-70.27,-992.10,183.75,-778.75,-367.50,1,96.154,
