rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,00:55:46.84,19.15,-48.31,-854.37,166.25,-673.75,-341.25,1,0.0,
01/01/2000,00:55:46.86,19.76,-50.02,-879.13,288.75,-638.75,-332.50,1,100.0,
01/01/2000,00:55:46.87,20.25,-51.00,-899.51,210.0,-708.75,-297.50,1,100.0,
01/01/2000,00:55:46.88,20.74,-51.48,-910.85,210.0,-691.25,-350.0,1,100.0,
01/01/2000,00:55:46.89,20.74,-52.22,-920.61,105.0,-700.0,-253.75,1,100.0,
01/01/2000,00:55:46.90,20.98,-52.70,-929.40,105.0,-656.25,-332.50,1,100.0,
01/01/2000,00:55:46.91,20.98,-53.44,-940.74,166.25,-752.50,-315.0,1,100.0,
01/01/2000,00:55:46.92,21.23,-53.80,-947.21,105.0,-743.75,-367.50,1,100.0,
01/01/2000,00:55:46.93,21.47,-54.05,-953.06,271.25,-665.0,-297.50,1,100.0,
01/01/2000,00:55:46.94,21.59,-54.41,-957.94,113.75,-708.75,-306.25,1,100.0,
01/01/2000,00:55:46.95,21.84,-54.90,-964.17,210.0,-787.50,-437.50,1,100.0,
01/01/2000,00:55:46.96,21.96,-54.90,-967.70,192.50,-665.0,-341.25,1,100.0,
01/01/2000,00:55:46.97,22.08,-55.02,-971.00,166.25,-691.25,-262.50,1,100.0,
01/01/2000,00:55:46.98,22.20,-55.14,-975.27,218.75,-735.0,-350.0,1,93.333,
01/01/2000,00:55:46.99,22.20,-55.27,-977.34,236.25,-682.50,-288.75,1,93.750,
01/01/2000,00:55:47.00,22.20,-55.39,-979.17,341.25,-761.25,-280.0,1,94.118,
01/01/2000,00:55:47.01,22.20,-55.63,-980.88,201.25,-691.25,-341.25,1,94.444,
01/01/2000,00:55:47.02,22.20,-55.63,-982.95,175.0,-708.75,-455.0,1,94.737,
01/01/2000,00:55:47.03,22.33,-55.75,-984.54,113.75,-778.75,-411.25,1,95.0,
01/01/2000,00:55:47.04,22.33,-55.75,-985.64,253.75,-761.25,-358.75,1,95.238,
01/01/2000,00:55:47.05,22.20,-55.63,-986.49,-8.75,-770.0,-367.50,1,95.455,
01/01/2000,00:55:47.06,22.33,-55.63,-987.35,96.25,-761.25,-341.25,1,95.652,
01/01/2000,00:55:47.07,22.57,-55.75,-987.96,192.50,-735.0,-420.0,1,95.833,
01/01/2000,00:55:47.08,22.57,-55.88,-988.44,227.50,-717.50,-385.0,1,96.0,
01/01/2000,00:55:47.09,22.57,-56.00,-989.18,157.50,-673.75,-385.0,1,96.154,
01/01/2000,00:55:47.10,22.45,-56.00,-990.03,227.50,-735.0,-350.0,1,96.296,
01/01/2000,00:55:47.11,22.57,-55.88,-990.40,131.25,-787.50,-402.50,1,96.429,
01/01/2000,00:55:47.13,22.69,-55.63,-991.13,210.0,-761.25,-350.0,1,96.552,
01/01/2000,00:55:47.14,22.69,-55.88,-991.37,227.50,-700.0,-306.25,1,96.667,
01/01/2000,00:55:47.15,22.69,-55.88,-991.49,105.0,-682.50,-341.25,1,96.774,
01/01/2000,00:55:47.16,22.57,-55.88,-991.62,210.0,-717.50,-420.0,1,96.875,
01/01/2000,00:55:47.17,22.69,-55.63,-991.98,183.75,-700.0,-297.50,1,96.970,
01/01/2000,00:55:47.18,22.69,-55.75,-992.23,201.25,-770.0,-280.0,1,97.059,
01/01/2000,00:55:47.19,22.57,-55.88,-992.47,61.25,-612.50,-262.50,1,97.143,
01/01/2000,00:55:47.20,22.45,-56.00,-992.47,148.75,-647.50,-385.0,1,94.595,
01/01/2000,00:55:47.21,22.57,-56.00,-992.47,227.50,-630.0,-315.0,1,97.297,
01/01/2000,00:55:47.22,22.81,-55.88,-992.59,61.25,-691.25,-376.25,1,94.872,
01/01/2000,00:55:47.23,22.81,-56.00,-992.71,201.25,-656.25,-358.75,1,95.0,
01/01/2000,00:55:47.24,22.45,-56.12,-992.71,210.0,-621.25,-323.75,1,95.122,
01/01/2000,00:55:47.25,22.20,-56.24,-992.71,253.75,-761.25,-385.0,1,95.238,
01/01/2000,00:55:47.27,22.45,-56.24,-992.84,218.75,-743.75,-341.25,1,95.349,
01/01/2000,00:55:47.28,22.69,-56.24,-992.96,306.25,-656.25,-323.75,1,95.455,
01/01/2000,00:55:47.29,22.69,-56.36,-992.71,35.0,-717.50,-323.75,1,95.556,
