rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:40:46.12,11.96,-63.93,-862.78,210.0,-612.50,-393.75,1,100.0,
01/01/2000,01:40:46.14,12.69,-66.12,-892.43,148.75,-638.75,-358.75,1,100.0,
01/01/2000,01:40:46.15,12.93,-66.86,-904.51,140.0,-586.25,-262.50,1,75.0,
01/01/2000,01:40:46.16,12.93,-67.59,-920.12,166.25,-778.75,-393.75,1,80.0,
01/01/2000,01:40:46.17,12.93,-68.81,-929.03,297.50,-560.0,-218.75,1,83.333,
01/01/2000,01:40:46.18,13.18,-69.30,-936.96,192.50,-726.25,-358.75,1,85.714,
01/01/2000,01:40:46.19,13.42,-69.91,-943.79,192.50,-665.0,-262.50,1,87.500,
01/01/2000,01:40:46.20,13.42,-70.76,-952.21,96.25,-673.75,-341.25,1,88.889,
01/01/2000,01:40:46.21,13.42,-71.25,-956.97,175.0,-673.75,-341.25,1,90.0,
01/01/2000,01:40:46.22,13.66,-71.49,-961.36,157.50,-778.75,-332.50,1,90.909,
01/01/2000,01:40:46.23,13.66,-71.74,-965.26,61.25,-577.50,-306.25,1,91.667,
01/01/2000,01:40:46.24,13.66,-71.86,-970.02,227.50,-743.75,-306.25,1,92.308,
01/01/2000,01:40:46.25,13.54,-72.10,-972.71,96.25,-673.75,-385.0,1,92.857,
01/01/2000,01:40:46.27,13.79,-72.22,-974.90,175.0,-778.75,-358.75,1,93.333,
01/01/2000,01:40:46.28,13.91,-72.47,-977.22,192.50,-726.25,-323.75,1,93.750,
01/01/2000,01:40:46.29,13.91,-72.96,-979.90,148.75,-673.75,-341.25,1,94.118,
01/01/2000,01:40:46.30,13.91,-72.96,-981.49,175.0,-778.75,-341.25,1,94.444,
01/01/2000,01:40:46.31,13.91,-72.83,-982.83,175.0,-577.50,-306.25,1,94.737,
01/01/2000,01:40:46.32,13.79,-72.71,-984.05,105.0,-761.25,-315.0,1,95.0,
01/01/2000,01:40:46.33,13.79,-72.96,-985.64,201.25,-603.75,-332.50,1,95.238,
01/01/2000,01:40:46.34,13.91,-73.20,-986.74,78.75,-665.0,-245.0,1,95.455,
01/01/2000,01:40:46.35,13.91,-73.32,-987.47,166.25,-726.25,-490.0,1,95.652,
01/01/2000,01:40:46.36,14.03,-73.44,-987.96,210.0,-813.75,-306.25,1,95.833,
01/01/2000,01:40:46.37,14.15,-73.32,-988.57,192.50,-656.25,-350.0,1,96.0,
01/01/2000,01:40:46.38,14.15,-73.44,-989.18,210.0,-673.75,-306.25,1,96.154,
01/01/2000,01:40:46.39,14.03,-73.44,-989.54,227.50,-752.50,-376.25,1,96.296,
01/01/2000,01:40:46.40,13.91,-73.69,-990.15,131.25,-665.0,-411.25,1,93.103,
01/01/2000,01:40:46.41,13.91,-73.69,-990.52,148.75,-708.75,-332.50,1,93.333,
01/01/2000,01:40:46.42,13.91,-73.57,-990.76,166.25,-752.50,-332.50,1,93.548,
01/01/2000,01:40:46.43,13.91,-73.81,-990.88,140.0,-796.25,-323.75,1,93.750,
01/01/2000,01:40:46.44,13.91,-73.81,-991.01,131.25,-586.25,-420.0,1,93.939,
01/01/2000,01:40:46.45,13.91,-73.69,-991.13,157.50,-691.25,-341.25,1,94.118,
01/01/2000,01:40:46.46,13.91,-73.93,-991.25,166.25,-752.50,-402.50,1,94.286,
01/01/2000,01:40:46.48,13.91,-73.93,-991.62,140.0,-787.50,-271.25,1,94.444,
01/01/2000,01:40:46.49,13.91,-73.93,-991.74,-35.0,-761.25,-472.50,1,94.595,
01/01/2000,01:40:46.50,13.91,-73.93,-991.86,157.50,-700.0,-271.25,1,94.737,
01/01/2000,01:40:46.51,13.91,-74.05,-992.10,148.75,-787.50,-323.75,1,94.872,
01/01/2000,01:40:46.52,13.66,-74.18,-991.98,411.25,-682.50,-358.75,1,95.0,
01/01/2000,01:40:46.53,13.66,-73.81,-991.98,0.0,-630.0,-402.50,1,95.122,
01/01/2000,01:40:46.54,13.79,-73.81,-991.98,105.0,-691.25,-463.75,1,95.238,
01/01/2000,01:40:46.55,13.66,-73.69,-992.10,262.50,-682.50,-175.0,1,93.182,
01/01/2000,01:40:46.56,13.66,-73.69,-992.10,175.0,-761.25,-376.25,1,93.333,
01/01/2000,01:40:46.57,13.79,-73.93,-992.23,280.0,-717.50,-376.25,1,93.478,
01/01/2000,01:40:46.58,13.79,-73.81,-992.23,297.50,-533.75,-420.0,1,93.617,
01/01/2000,01:40:46.59,13.91,-73.69,-992.23,227.50,-735.0,-350.0,1,93.750,
01/01/2000,01:40:46.60,13.79,-73.69,-991.98,131.25,-717.50,-183.75,1,93.878,
01/01/2000,01:40:46.62,14.03,-73.57,-991.74,-17.50,-743.75,-463.75,1,94.0,
01/01/2000,01:40:46.63,14.03,-73.81,-991.74,288.75,-708.75,-411.25,1,94.118,
01/01/2000,01:40:46.64,13.79,-73.93,-991.86,148.75,-743.75,-306.25,1,94.231,
01/01/2000,01:40:46.65,13.66,-73.69,-991.86,-35.0,-691.25,-288.75,1,92.593,
01/01/2000,01:40:46.66,13.66,-73.57,-991.86,201.25,-708.75,-446.25,1,92.727,
01/01/2000,01:40:46.67,13.79,-73.57,-991.98,122.50,-717.50,-175.0,1,92.857,
01/01/2000,01:40:46.68,13.79,-73.69,-991.98,227.50,-665.0,-350.0,1,92.982,
01/01/2000,01:40:46.69,13.79,-73.93,-991.86,192.50,-691.25,-227.50,1,93.103,
01/01/2000,01:40:46.70,13.91,-73.93,-991.86,157.50,-595.0,-463.75,1,93.220,
01/01/2000,01:40:46.71,13.91,-73.69,-991.86,87.50,-726.25,-358.75,1,93.333,
01/01/2000,01:40:46.72,13.91,-73.57,-991.86,262.50,-586.25,-367.50,1,93.443,
01/01/2000,01:40:46.73,13.91,-73.44,-991.98,148.75,-647.50,-437.50,1,93.548,
01/01/2000,01:40:46.74,13.91,-73.57,-991.98,183.75,-682.50,-358.75,1,93.651,
01/01/2000,01:40:46.75,13.91,-73.69,-992.10,192.50,-691.25,-280.0,1,93.750,
01/01/2000,01:40:46.77,14.03,-73.57,-991.98,96.25,-682.50,-227.50,1,93.846,
01/01/2000,01:40:46.78,14.03,-73.69,-991.86,87.50,-595.0,-358.75,1,93.939,
01/01/2000,01:40:46.79,13.91,-73.44,-991.86,87.50,-735.0,-183.75,1,94.030,
01/01/2000,01:40:46.80,13.79,-73.44,-991.98,166.25,-638.75,-341.25,1,94.118,
01/01/2000,01:40:46.81,13.91,-73.44,-992.10,227.50,-761.25,-297.50,1,94.203,
01/01/2000,01:40:46.82,13.91,-73.32,-991.86,148.75,-656.25,-367.50,1,94.286,
01/01/2000,01:40:46.83,14.03,-73.32,-991.74,271.25,-691.25,-341.25,1,94.366,
01/01/2000,01:40:46.84,13.91,-73.32,-991.74,70.0,-682.50,-350.0,1,94.444,
01/01/2000,01:40:46.85,13.91,-73.32,-991.98,210.0,-726.25,-376.25,1,94.521,
01/01/2000,01:40:46.86,13.91,-73.20,-992.10,148.75,-752.50,-341.25,1,94.595,
01/01/2000,01:40:46.87,13.91,-73.44,-992.10,201.25,-612.50,-411.25,1,94.667,
01/01/2000,01:40:46.88,13.91,-73.32,-991.86,175.0,-700.0,-341.25,1,94.737,
01/01/2000,01:40:46.89,13.91,-73.57,-991.74,157.50,-752.50,-315.0,1,94.805,
01/01/2000,01:40:46.90,13.91,-73.44,-991.86,70.0,-577.50,-306.25,1,93.671,
01/01/2000,01:40:46.91,13.91,-73.44,-991.74,87.50,-726.25,-341.25,1,93.750,
01/01/2000,01:40:46.92,13.79,-73.57,-991.86,192.50,-656.25,-437.50,1,93.827,
01/01/2000,01:40:46.93,13.91,-73.44,-991.86,96.25,-621.25,-262.50,1,93.902,
01/01/2000,01:40:46.94,13.91,-73.69,-991.86,61.25,-665.0,-306.25,1,93.976,
01/01/2000,01:40:46.95,14.15,-73.69,-991.62,52.50,-778.75,-446.25,1,94.048,
01/01/2000,01:40:46.96,13.91,-73.93,-991.49,122.50,-743.75,-428.75,1,94.118,
01/01/2000,01:40:46.98,13.91,-73.81,-991.37,96.25,-630.0,-393.75,1,94.186,
01/01/2000,01:40:46.99,13.91,-73.44,-991.62,70.0,-726.25,-376.25,1,94.253,
01/01/2000,01:40:47.00,14.03,-73.44,-991.62,-8.75,-770.0,-227.50,1,94.318,
01/01/2000,01:40:47.01,14.03,-73.57,-991.62,61.25,-708.75,-341.25,1,94.382,
01/01/2000,01:40:47.02,13.91,-73.69,-991.49,201.25,-708.75,-481.25,1,94.444,
01/01/2000,01:40:47.03,13.91,-73.69,-991.62,113.75,-603.75,-253.75,1,94.505,
01/01/2000,01:40:47.04,14.03,-73.69,-991.86,262.50,-673.75,-341.25,1,93.548,
01/01/2000,01:40:47.05,14.03,-73.32,-991.98,78.75,-743.75,-218.75,1,93.617,
01/01/2000,01:40:47.06,13.91,-73.44,-991.98,201.25,-630.0,-341.25,1,93.684,
01/01/2000,01:40:47.07,13.91,-73.44,-991.98,113.75,-603.75,-358.75,1,93.750,
01/01/2000,01:40:47.08,14.03,-73.32,-991.86,262.50,-673.75,-358.75,1,93.814,
01/01/2000,01:40:47.09,14.27,-73.44,-991.62,70.0,-743.75,-385.0,1,93.878,
01/01/2000,01:40:47.10,14.15,-73.57,-991.62,280.0,-717.50,-385.0,1,93.939,
01/01/2000,01:40:47.12,13.91,-73.44,-991.86,201.25,-717.50,-315.0,1,94.0,
01/01/2000,01:40:47.13,14.03,-73.32,-992.10,157.50,-717.50,-315.0,1,94.059,
01/01/2000,01:40:47.14,14.03,-73.32,-992.10,105.0,-700.0,-262.50,1,94.118,
01/01/2000,01:40:47.15,14.15,-73.57,-991.74,87.50,-638.75,-323.75,1,94.175,
01/01/2000,01:40:47.16,14.15,-73.81,-991.62,175.0,-761.25,-332.50,1,93.333,
01/01/2000,01:40:47.17,14.27,-73.93,-991.62,210.0,-665.0,-393.75,1,93.396,
01/01/2000,01:40:47.18,14.03,-73.69,-991.86,253.75,-796.25,-358.75,1,93.458,
01/01/2000,01:40:47.19,14.03,-73.69,-991.98,280.0,-770.0,-376.25,1,93.519,
01/01/2000,01:40:47.20,14.03,-73.57,-991.86,122.50,-665.0,-306.25,1,93.578,
01/01/2000,01:40:47.21,14.15,-73.69,-991.74,175.0,-638.75,-175.0,1,93.636,
01/01/2000,01:40:47.22,14.27,-73.81,-991.49,192.50,-708.75,-437.50,1,93.694,
01/01/2000,01:40:47.23,14.27,-73.93,-991.49,148.75,-682.50,-393.75,1,93.750,
