rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:24:54.92,16.84,-53.44,-862.91,262.50,-647.50,-350.0,1,0.0,
01/01/2000,01:24:54.93,17.32,-54.66,-885.72,183.75,-691.25,-376.25,1,200.0,
01/01/2000,01:24:54.94,17.81,-55.63,-904.75,131.25,-717.50,-288.75,1,100.0,
01/01/2000,01:24:54.95,18.06,-56.36,-915.61,288.75,-682.50,-341.25,1,100.0,
01/01/2000,01:24:54.96,18.18,-57.10,-925.00,52.50,-673.75,-297.50,1,100.0,
01/01/2000,01:24:54.97,18.30,-57.71,-933.30,166.25,-638.75,-420.0,1,100.0,
01/01/2000,01:24:54.98,18.42,-58.32,-944.16,105.0,-752.50,-288.75,1,100.0,
01/01/2000,01:24:54.99,18.79,-58.56,-950.14,166.25,-708.75,-315.0,1,100.0,
01/01/2000,01:24:55.00,18.79,-59.05,-955.38,166.25,-673.75,-350.0,1,100.0,
01/01/2000,01:24:55.01,18.67,-59.41,-961.97,183.75,-717.50,-288.75,1,100.0,
01/01/2000,01:24:55.02,18.79,-59.66,-965.87,131.25,-726.25,-411.25,1,100.0,
01/01/2000,01:24:55.03,18.91,-59.90,-969.29,192.50,-656.25,-245.0,1,100.0,
01/01/2000,01:24:55.04,19.28,-60.02,-972.10,288.75,-735.0,-306.25,1,100.0,
01/01/2000,01:24:55.06,19.15,-60.27,-975.63,218.75,-866.25,-306.25,1,100.0,
01/01/2000,01:24:55.07,19.15,-60.51,-977.71,253.75,-708.75,-262.50,1,100.0,
01/01/2000,01:24:55.08,19.15,-60.63,-979.90,175.0,-770.0,-376.25,1,100.0,
01/01/2000,01:24:55.09,19.28,-60.63,-981.61,148.75,-630.0,-306.25,1,100.0,
01/01/2000,01:24:55.10,19.52,-60.76,-983.56,140.0,-691.25,-297.50,1,100.0,
01/01/2000,01:24:55.11,19.28,-60.76,-984.54,140.0,-647.50,-385.0,1,100.0,
01/01/2000,01:24:55.12,19.15,-60.76,-985.52,175.0,-708.75,-323.75,1,100.0,
01/01/2000,01:24:55.13,19.28,-61.0,-986.49,175.0,-638.75,-385.0,1,100.0,
01/01/2000,01:24:55.14,19.52,-61.0,-987.71,166.25,-647.50,-402.50,1,100.0,
01/01/2000,01:24:55.15,19.52,-61.0,-988.44,52.50,-778.75,-315.0,1,100.0,
01/01/2000,01:24:55.16,19.52,-61.0,-988.81,70.0,-621.25,-323.75,1,100.0,
01/01/2000,01:24:55.17,19.40,-60.88,-989.18,175.0,-691.25,-358.75,1,100.0,
01/01/2000,01:24:55.18,19.40,-61.0,-989.91,166.25,-656.25,-350.0,1,100.0,
01/01/2000,01:24:55.19,19.40,-61.24,-990.52,297.50,-691.25,-218.75,1,100.0,
01/01/2000,01:24:55.20,19.40,-61.24,-991.01,192.50,-726.25,-297.50,1,100.0,
01/01/2000,01:24:55.21,19.52,-61.24,-991.13,96.25,-717.50,-306.25,1,100.0,
01/01/2000,01:24:55.22,19.28,-61.24,-991.25,280.0,-612.50,-262.50,1,100.0,
01/01/2000,01:24:55.23,19.15,-60.88,-991.49,-17.50,-796.25,-271.25,1,100.0,
01/01/2000,01:24:55.24,19.52,-61.12,-991.74,376.25,-612.50,-367.50,1,100.0,
01/01/2000,01:24:55.25,19.40,-61.0,-991.86,122.50,-673.75,-306.25,1,100.0,
01/01/2000,01:24:55.27,19.40,-61.12,-991.98,113.75,-691.25,-411.25,1,97.143,
01/01/2000,01:24:55.27,19.40,-61.24,-992.23,70.0,-691.25,-210.0,1,97.222,
01/01/2000,01:24:55.29,19.40,-61.0,-992.35,8.75,-726.25,-315.0,1,97.297,
01/01/2000,01:24:55.30,19.40,-61.12,-992.35,175.0,-700.0,-455.0,1,97.368,
01/01/2000,01:24:55.31,19.40,-61.24,-992.35,192.50,-612.50,-367.50,1,97.436,
01/01/2000,01:24:55.32,19.28,-61.24,-992.35,192.50,-595.0,-297.50,1,97.500,
01/01/2000,01:24:55.33,19.40,-61.24,-992.35,271.25,-796.25,-341.25,1,97.561,
01/01/2000,01:24:55.34,19.52,-61.0,-992.35,175.0,-630.0,-297.50,1,97.619,
01/01/2000,01:24:55.35,19.52,-61.12,-992.47,227.50,-665.0,-332.50,1,97.674,
01/01/2000,01:24:55.36,19.64,-61.0,-992.59,96.25,-700.0,-288.75,1,97.727,
01/01/2000,01:24:55.37,19.52,-61.24,-992.47,148.75,-647.50,-315.0,1,97.778,
01/01/2000,01:24:55.38,19.52,-61.12,-992.47,166.25,-743.75,-323.75,1,97.826,
01/01/2000,01:24:55.39,19.52,-61.12,-992.59,192.50,-665.0,-385.0,1,97.872,
01/01/2000,01:24:55.40,19.52,-61.12,-992.84,323.75,-621.25,-341.25,1,97.917,
01/01/2000,01:24:55.41,19.52,-61.0,-992.84,8.75,-743.75,-315.0,1,96.0,
01/01/2000,01:24:55.42,19.28,-61.37,-992.84,262.50,-708.75,-315.0,1,96.078,
01/01/2000,01:24:55.44,19.40,-61.24,-993.20,35.0,-700.0,-358.75,1,96.154,
01/01/2000,01:24:55.45,19.52,-61.24,-993.32,183.75,-682.50,-446.25,1,96.226,
01/01/2000,01:24:55.46,19.40,-61.12,-993.08,253.75,-700.0,-306.25,1,96.296,
01/01/2000,01:24:55.47,19.28,-61.24,-993.08,52.50,-691.25,-385.0,1,96.364,
01/01/2000,01:24:55.48,19.40,-61.24,-993.08,236.25,-726.25,-376.25,1,96.429,
01/01/2000,01:24:55.49,19.40,-61.24,-993.08,148.75,-682.50,-280.0,1,96.491,
01/01/2000,01:24:55.50,19.28,-61.49,-992.84,280.0,-700.0,-385.0,1,96.552,
01/01/2000,01:24:55.51,19.28,-61.49,-992.59,245.0,-691.25,-297.50,1,96.610,
01/01/2000,01:24:55.52,19.28,-61.24,-992.59,87.50,-691.25,-323.75,1,96.667,
01/01/2000,01:24:55.53,19.52,-61.37,-992.71,341.25,-665.0,-297.50,1,96.721,
01/01/2000,01:24:55.54,19.28,-61.37,-992.84,113.75,-551.25,-350.0,1,96.774,
01/01/2000,01:24:55.55,19.28,-61.61,-992.71,297.50,-656.25,-411.25,1,96.825,
01/01/2000,01:24:55.56,19.28,-61.49,-992.71,131.25,-577.50,-411.25,1,96.875,
01/01/2000,01:24:55.57,19.28,-61.49,-992.84,245.0,-673.75,-350.0,1,96.923,
01/01/2000,01:24:55.58,19.40,-61.24,-992.84,140.0,-673.75,-315.0,1,96.970,
01/01/2000,01:24:55.59,19.28,-61.24,-992.84,157.50,-638.75,-262.50,1,97.015,
01/01/2000,01:24:55.60,19.28,-61.24,-992.96,131.25,-638.75,-446.25,1,97.059,
01/01/2000,01:24:55.61,19.28,-61.24,-993.08,210.0,-708.75,-393.75,1,97.101,
01/01/2000,01:24:55.62,19.40,-61.0,-992.96,52.50,-708.75,-350.0,1,95.775,
01/01/2000,01:24:55.63,19.40,-61.12,-992.84,262.50,-638.75,-245.0,1,95.833,
01/01/2000,01:24:55.64,19.28,-61.0,-992.84,192.50,-796.25,-350.0,1,95.890,
01/01/2000,01:24:55.65,19.03,-61.37,-992.84,157.50,-796.25,-358.75,1,95.946,
01/01/2000,01:24:55.66,19.40,-61.37,-992.96,131.25,-778.75,-402.50,1,96.0,
