rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:06:54.94,18.42,-49.29,-854.37,148.75,-638.75,-376.25,1,0.0,
01/01/2000,01:06:54.95,19.15,-51.12,-885.84,210.0,-647.50,-367.50,1,100.0,
01/01/2000,01:06:54.96,19.28,-51.97,-898.77,210.0,-638.75,-350.0,1,100.0,
01/01/2000,01:06:54.97,19.52,-52.58,-910.12,35.0,-717.50,-245.0,1,100.0,
01/01/2000,01:06:54.98,19.76,-53.56,-925.13,253.75,-717.50,-306.25,1,100.0,
01/01/2000,01:06:54.99,20.01,-54.05,-933.54,227.50,-708.75,-376.25,1,100.0,
01/01/2000,01:06:55.00,20.13,-54.53,-940.74,166.25,-787.50,-341.25,1,100.0,
01/01/2000,01:06:55.02,20.25,-55.02,-949.77,78.75,-630.0,-315.0,1,100.0,
01/01/2000,01:06:55.03,20.37,-55.39,-955.02,183.75,-822.50,-393.75,1,100.0,
01/01/2000,01:06:55.04,20.50,-55.51,-959.41,122.50,-778.75,-323.75,1,100.0,
01/01/2000,01:06:55.05,20.74,-55.75,-963.80,271.25,-630.0,-402.50,1,100.0,
01/01/2000,01:06:55.06,20.98,-56.00,-967.58,96.25,-778.75,-315.0,1,100.0,
01/01/2000,01:06:55.07,20.98,-56.24,-972.10,323.75,-770.0,-323.75,1,100.0,
01/01/2000,01:06:55.08,20.98,-56.36,-974.54,210.0,-638.75,-280.0,1,100.0,
01/01/2000,01:06:55.09,20.98,-56.36,-976.73,113.75,-700.0,-315.0,1,100.0,
01/01/2000,01:06:55.10,20.98,-56.61,-979.66,245.0,-796.25,-245.0,1,100.0,
01/01/2000,01:06:55.11,21.11,-56.61,-981.49,201.25,-726.25,-332.50,1,100.0,
01/01/2000,01:06:55.12,20.98,-56.85,-982.83,96.25,-752.50,-376.25,1,100.0,
01/01/2000,01:06:55.13,20.98,-56.97,-984.05,175.0,-752.50,-332.50,1,100.0,
01/01/2000,01:06:55.14,20.98,-56.97,-985.03,175.0,-743.75,-332.50,1,100.0,
01/01/2000,01:06:55.15,21.23,-56.85,-986.25,157.50,-735.0,-350.0,1,100.0,
01/01/2000,01:06:55.16,21.47,-56.97,-986.98,157.50,-708.75,-315.0,1,100.0,
01/01/2000,01:06:55.17,21.23,-57.10,-987.71,253.75,-682.50,-428.75,1,100.0,
01/01/2000,01:06:55.18,21.23,-57.10,-988.81,183.75,-603.75,-402.50,1,100.0,
01/01/2000,01:06:55.19,21.35,-57.10,-989.42,210.0,-691.25,-393.75,1,100.0,
01/01/2000,01:06:55.20,21.47,-57.22,-989.91,148.75,-708.75,-236.25,1,100.0,
01/01/2000,01:06:55.21,21.47,-57.10,-990.15,288.75,-787.50,-315.0,1,100.0,
01/01/2000,01:06:55.22,21.35,-57.34,-990.76,157.50,-726.25,-210.0,1,96.552,
01/01/2000,01:06:55.23,21.47,-57.34,-991.13,192.50,-700.0,-332.50,1,96.667,
01/01/2000,01:06:55.24,21.35,-57.34,-991.37,367.50,-630.0,-376.25,1,96.774,
01/01/2000,01:06:55.25,21.35,-56.85,-991.37,-35.0,-726.25,-332.50,1,96.875,
01/01/2000,01:06:55.26,21.47,-57.10,-991.25,105.0,-638.75,-227.50,1,96.970,
