rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,dataRdy,output_Hz,
01/01/2000,01:15:33.20,18.42,-50.51,-854.49,218.75,-682.50,-280.0,1,100.0,
01/01/2000,01:15:33.22,18.79,-52.70,-886.21,175.0,-595.0,-446.25,1,100.0,
01/01/2000,01:15:33.23,18.79,-53.44,-905.24,140.0,-612.50,-332.50,1,100.0,
01/01/2000,01:15:33.24,19.40,-54.41,-916.10,157.50,-665.0,-288.75,1,100.0,
01/01/2000,01:15:33.25,19.76,-54.90,-925.49,35.0,-743.75,-280.0,1,100.0,
01/01/2000,01:15:33.26,19.89,-55.51,-933.79,35.0,-708.75,-245.0,1,100.0,
01/01/2000,01:15:33.27,19.89,-55.88,-940.99,96.25,-752.50,-350.0,1,100.0,
01/01/2000,01:15:33.28,20.01,-56.36,-950.26,253.75,-682.50,-271.25,1,88.889,
01/01/2000,01:15:33.29,20.25,-56.61,-955.75,122.50,-630.0,-358.75,1,90.0,
01/01/2000,01:15:33.30,20.25,-56.85,-960.38,70.0,-665.0,-280.0,1,90.909,
01/01/2000,01:15:33.31,20.50,-57.10,-966.24,148.75,-743.75,-341.25,1,91.667,
01/01/2000,01:15:33.32,20.50,-57.58,-969.29,201.25,-682.50,-385.0,1,92.308,
01/01/2000,01:15:33.33,20.50,-57.71,-972.22,140.0,-621.25,-350.0,1,92.857,
01/01/2000,01:15:33.34,20.50,-57.83,-974.78,236.25,-586.25,-332.50,1,93.333,
01/01/2000,01:15:33.35,20.74,-57.95,-978.07,262.50,-630.0,-350.0,1,93.750,
01/01/2000,01:15:33.36,20.74,-58.07,-979.78,183.75,-743.75,-271.25,1,94.118,
01/01/2000,01:15:33.37,20.74,-58.32,-981.37,175.0,-673.75,-315.0,1,94.444,
01/01/2000,01:15:33.38,20.74,-58.44,-982.83,148.75,-691.25,-411.25,1,94.737,
01/01/2000,01:15:33.39,20.98,-58.56,-984.78,78.75,-682.50,-262.50,1,95.0,
01/01/2000,01:15:33.40,20.98,-58.56,-985.76,227.50,-691.25,-306.25,1,95.238,
01/01/2000,01:15:33.42,20.98,-58.68,-986.74,-26.25,-691.25,-367.50,1,95.455,
01/01/2000,01:15:33.43,20.98,-58.80,-987.47,131.25,-647.50,-358.75,1,95.652,
01/01/2000,01:15:33.44,20.98,-58.80,-988.44,157.50,-682.50,-323.75,1,95.833,
01/01/2000,01:15:33.45,21.11,-58.68,-989.05,157.50,-796.25,-306.25,1,96.0,
01/01/2000,01:15:33.46,21.11,-58.80,-989.66,52.50,-717.50,-271.25,1,96.154,
01/01/2000,01:15:33.47,21.11,-58.93,-990.03,210.0,-673.75,-271.25,1,96.296,
01/01/2000,01:15:33.48,20.98,-59.05,-990.64,131.25,-656.25,-358.75,1,96.429,
01/01/2000,01:15:33.49,20.98,-59.17,-991.13,166.25,-638.75,-446.25,1,96.552,
01/01/2000,01:15:33.50,20.98,-58.93,-991.37,236.25,-752.50,-271.25,1,96.667,
01/01/2000,01:15:33.51,20.98,-59.05,-991.62,78.75,-778.75,-350.0,1,96.774,
01/01/2000,01:15:33.52,20.98,-59.29,-991.74,96.25,-735.0,-297.50,1,96.875,
01/01/2000,01:15:33.53,20.86,-59.29,-991.86,192.50,-778.75,-358.75,1,96.970,
01/01/2000,01:15:33.54,20.74,-59.17,-992.10,210.0,-638.75,-315.0,1,97.059,
01/01/2000,01:15:33.55,20.74,-58.93,-992.35,122.50,-595.0,-393.75,1,94.444,
01/01/2000,01:15:33.56,20.74,-58.80,-992.35,113.75,-735.0,-341.25,1,94.595,
01/01/2000,01:15:33.57,20.74,-58.80,-992.35,52.50,-743.75,-297.50,1,94.737,
01/01/2000,01:15:33.58,20.74,-58.93,-992.35,105.0,-665.0,-350.0,1,94.872,
01/01/2000,01:15:33.59,20.74,-58.93,-992.47,245.0,-673.75,-350.0,1,95.0,
01/01/2000,01:15:33.60,20.74,-58.93,-992.47,148.75,-673.75,-236.25,1,95.122,
01/01/2000,01:15:33.61,20.74,-58.80,-992.47,166.25,-665.0,-306.25,1,95.238,
01/01/2000,01:15:33.63,20.74,-58.80,-992.47,157.50,-673.75,-341.25,1,95.349,
01/01/2000,01:15:33.64,20.86,-58.68,-992.71,96.25,-630.0,-367.50,1,95.455,
01/01/2000,01:15:33.65,20.86,-58.80,-992.84,122.50,-673.75,-332.50,1,95.556,
01/01/2000,01:15:33.66,20.86,-59.05,-992.84,96.25,-630.0,-245.0,1,95.652,
01/01/2000,01:15:33.67,20.98,-58.93,-992.84,236.25,-752.50,-350.0,1,95.745,
01/01/2000,01:15:33.68,20.98,-58.80,-992.84,122.50,-691.25,-218.75,1,95.833,
01/01/2000,01:15:33.69,20.86,-58.68,-992.96,105.0,-673.75,-367.50,1,95.918,
01/01/2000,01:15:33.70,20.74,-58.80,-993.08,245.0,-726.25,-323.75,1,96.0,
01/01/2000,01:15:33.71,20.86,-58.80,-993.20,183.75,-630.0,-402.50,1,96.078,
01/01/2000,01:15:33.73,20.74,-58.80,-993.08,166.25,-691.25,-341.25,1,94.340,
01/01/2000,01:15:33.74,20.86,-58.80,-993.08,227.50,-542.50,-367.50,1,94.444,
01/01/2000,01:15:33.75,20.86,-58.80,-993.08,236.25,-778.75,-306.25,1,94.545,
01/01/2000,01:15:33.76,20.98,-58.93,-993.08,157.50,-647.50,-350.0,1,94.643,
01/01/2000,01:15:33.77,20.74,-59.05,-993.08,131.25,-665.0,-306.25,1,94.737,
01/01/2000,01:15:33.78,20.74,-59.05,-993.08,262.50,-621.25,-385.0,1,94.828,
01/01/2000,01:15:33.79,20.74,-59.17,-993.08,245.0,-595.0,-420.0,1,94.915,
01/01/2000,01:15:33.80,20.74,-58.93,-993.20,140.0,-612.50,-332.50,1,95.0,
01/01/2000,01:15:33.81,20.74,-58.93,-993.20,70.0,-638.75,-358.75,1,95.082,
01/01/2000,01:15:33.82,20.74,-59.05,-993.32,192.50,-691.25,-271.25,1,95.161,
01/01/2000,01:15:33.83,20.62,-59.05,-993.32,183.75,-665.0,-297.50,1,95.238,
01/01/2000,01:15:33.84,20.74,-58.93,-993.08,183.75,-551.25,-393.75,1,95.313,
01/01/2000,01:15:33.85,20.62,-58.93,-993.08,35.0,-673.75,-376.25,1,95.385,
01/01/2000,01:15:33.86,20.62,-59.05,-993.08,236.25,-595.0,-315.0,1,95.455,
01/01/2000,01:15:33.87,20.62,-59.05,-993.08,166.25,-656.25,-455.0,1,95.522,
01/01/2000,01:15:33.88,20.62,-59.05,-993.08,78.75,-735.0,-201.25,1,95.588,
01/01/2000,01:15:33.89,20.74,-59.17,-992.96,262.50,-726.25,-420.0,1,95.652,
01/01/2000,01:15:33.90,20.74,-59.17,-992.84,262.50,-656.25,-262.50,1,95.714,
01/01/2000,01:15:33.91,20.74,-59.17,-992.84,201.25,-700.0,-385.0,1,94.444,
01/01/2000,01:15:33.92,20.74,-59.05,-992.84,175.0,-717.50,-280.0,1,94.521,
01/01/2000,01:15:33.93,20.86,-58.93,-992.84,87.50,-700.0,-297.50,1,94.595,
01/01/2000,01:15:33.94,20.98,-58.80,-992.96,122.50,-603.75,-218.75,1,94.667,
01/01/2000,01:15:33.95,20.86,-58.93,-992.96,43.75,-700.0,-350.0,1,94.737,
01/01/2000,01:15:33.96,20.98,-58.93,-992.84,236.25,-778.75,-350.0,1,94.805,
01/01/2000,01:15:33.98,20.98,-59.05,-992.84,61.25,-796.25,-315.0,1,94.872,
01/01/2000,01:15:33.99,20.98,-58.93,-992.96,166.25,-717.50,-358.75,1,94.937,
01/01/2000,01:15:34.00,20.98,-59.05,-993.08,271.25,-673.75,-411.25,1,95.0,
01/01/2000,01:15:34.01,20.98,-58.93,-993.32,148.75,-673.75,-358.75,1,95.062,
01/01/2000,01:15:34.02,20.86,-59.05,-993.08,96.25,-735.0,-411.25,1,95.122,
01/01/2000,01:15:34.03,20.74,-59.05,-993.08,140.0,-708.75,-376.25,1,95.181,
01/01/2000,01:15:34.04,20.62,-59.05,-993.08,192.50,-638.75,-350.0,1,95.238,
01/01/2000,01:15:34.05,20.74,-59.05,-992.96,148.75,-778.75,-463.75,1,94.186,
01/01/2000,01:15:34.06,20.62,-59.05,-992.96,96.25,-638.75,-367.50,1,94.253,
01/01/2000,01:15:34.07,20.62,-58.93,-992.96,122.50,-691.25,-271.25,1,94.318,
01/01/2000,01:15:34.08,20.74,-58.80,-992.84,148.75,-638.75,-358.75,1,94.382,
01/01/2000,01:15:34.09,20.74,-58.93,-992.84,70.0,-595.0,-306.25,1,94.444,
01/01/2000,01:15:34.10,19.89,-59.29,-993.45,210.0,-621.25,-131.25,1,94.505,
01/01/2000,01:15:34.11,20.74,-58.80,-993.20,341.25,-638.75,-673.75,1,94.565,
01/01/2000,01:15:34.13,22.08,-58.68,-991.98,17.50,-770.0,-341.25,1,94.624,
01/01/2000,01:15:34.14,21.35,-59.29,-991.86,70.0,-752.50,682.50,1,94.681,
01/01/2000,01:15:34.15,20.13,-60.02,-992.23,192.50,-708.75,-332.50,1,94.737,
01/01/2000,01:15:34.16,20.13,-59.54,-993.32,210.0,-682.50,-1627.50,1,94.792,
01/01/2000,01:15:34.17,21.35,-58.56,-993.32,122.50,-691.25,-1233.75,1,94.845,
01/01/2000,01:15:34.18,21.11,-58.44,-992.84,87.50,-638.75,717.50,1,94.898,
01/01/2000,01:15:34.19,20.74,-58.93,-991.62,131.25,-700.0,341.25,1,94.949,
01/01/2000,01:15:34.20,20.74,-59.54,-991.74,157.50,-822.50,-1050.0,1,95.0,
01/01/2000,01:15:34.21,20.86,-59.90,-992.59,131.25,-726.25,-857.50,1,95.050,
01/01/2000,01:15:34.22,20.98,-59.54,-993.57,43.75,-560.0,-43.75,1,95.098,
01/01/2000,01:15:34.23,21.35,-58.68,-992.59,201.25,-665.0,-332.50,1,94.231,
01/01/2000,01:15:34.25,20.98,-58.44,-991.62,113.75,-743.75,-70.0,1,94.286,
01/01/2000,01:15:34.26,20.74,-58.93,-991.62,175.0,-665.0,-332.50,1,94.340,
01/01/2000,01:15:34.27,21.11,-59.66,-992.71,210.0,-647.50,-595.0,1,94.393,
01/01/2000,01:15:34.28,21.35,-59.66,-993.08,210.0,-691.25,-463.75,1,94.444,
01/01/2000,01:15:34.29,21.23,-59.54,-992.84,122.50,-735.0,-288.75,1,94.495,
01/01/2000,01:15:34.30,20.86,-59.05,-991.49,201.25,-708.75,-402.50,1,94.545,
01/01/2000,01:15:34.31,20.98,-58.56,-991.37,148.75,-673.75,-315.0,1,94.595,
01/01/2000,01:15:34.32,20.98,-58.93,-991.86,253.75,-743.75,-245.0,1,94.643,
01/01/2000,01:15:34.33,20.98,-59.17,-992.84,122.50,-665.0,-227.50,1,94.690,
01/01/2000,01:15:34.34,20.98,-59.54,-993.08,157.50,-682.50,-490.0,1,94.737,
01/01/2000,01:15:34.35,20.74,-59.29,-992.47,201.25,-612.50,-420.0,1,94.783,
