frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,landmarks,keyframe_added,keyframes,tracked
804,26.8,1784217411.962,36.15650716104629,1.8250727047140458,4.599742936734401,0.7998120009642449,-1.8300653265525013,-0.012306944378534503,83,45,0.5421686746987951,66,0,0,2046,0,11,1
805,26.833333333333332,1784217411.9953332,34.47981684729237,2.0529919101184504,9.082910977857424,1.0696394189514387,-3.002716627781578,-0.6880916360867281,94,54,0.574468085106383,67,0,0,2046,0,11,1
806,26.866666666666667,1784217412.0286665,33.817718345618744,1.607473815221752,8.892181946067453,0.7173347696933833,-3.2359710201200484,-0.9199493909581896,94,54,0.574468085106383,71,0,0,2046,0,11,1
807,26.9,1784217412.062,28.612992619892207,1.7973090488132044,8.71145753790914,2.9292323400130442,-2.618242516079116,-0.7931435658506873,93,52,0.5591397849462365,64,0,0,2046,0,11,1
808,26.933333333333334,1784217412.0953333,29.138551044871313,1.8088636373832827,8.180142819519716,2.0145745956538703,-2.5986030751471576,-0.9143464798188942,88,56,0.6363636363636364,38,0,0,2046,0,11,1
809,26.966666666666665,1784217412.1286666,31.910990660999257,0.19528873873308328,8.938019318934863,0.18575985384235216,-3.677816128617156,-0.7681288084307689,97,52,0.5360824742268041,72,0,0,2046,0,11,1
810,27.0,1784217412.162,29.187962325489277,0.25224252436004235,9.118395370853193,0.9769531972621808,-3.44516186967057,-0.7621239681056222,92,50,0.5434782608695652,62,0,0,2046,0,11,1
811,27.033333333333335,1784217412.1953332,31.270593544483713,-0.2878734917268986,9.647213617981137,-0.4825671503318912,-4.048424030540416,-0.7173971090699997,102,44,0.43137254901960786,60,0,0,2046,0,11,1
812,27.066666666666666,1784217412.2286665,24.154913354178216,0.5957471349799732,6.342594043079615,2.4270285479570957,-2.317705852811241,-0.7719637766893607,87,48,0.5517241379310345,48,0,0,2046,0,11,1
813,27.1,1784217412.2619998,26.672528114612998,0.041313151862055975,8.974739634847637,1.0784714780999165,-3.3615822086823535,-0.18120766917317682,95,52,0.5473684210526316,69,0,0,2046,0,11,1
814,27.133333333333333,1784217412.2953334,22.92590143163904,0.9480689526115782,8.480346173176656,2.0026207424087543,-2.795128603605669,-0.9543613395818735,83,53,0.6385542168674698,46,0,0,2046,0,11,1
815,27.166666666666668,1784217412.3286667,18.605075405729515,0.9958238180755927,7.743358839550368,3.7690476992409425,-2.3276779370756255,-0.8573703229523276,85,53,0.6235294117647059,68,0,0,2046,0,11,1
816,27.2,1784217412.362,22.603652735105957,0.3747986294802246,8.2069826960997,0.8585907664551478,-3.0047867352810105,-1.1037733553628764,87,45,0.5172413793103449,57,0,0,2046,0,11,1
817,27.233333333333334,1784217412.3953333,20.571942086741466,0.2578064169659484,9.150807434670554,1.6685759394600779,-3.168684033433641,-0.843385302492432,99,58,0.5858585858585859,52,0,0,2046,0,11,1
818,27.266666666666666,1784217412.4286666,20.1464951314332,-0.1870145072848146,8.317198418845564,1.249182410764743,-3.1167332931293643,-0.927735189670921,96,56,0.5833333333333334,57,0,0,2046,0,11,1
819,27.3,1784217412.462,21.201469140774176,-1.251025187843723,9.808943061382351,0.38518465500101884,-3.956040743381897,-0.6602004896251724,95,53,0.5578947368421052,57,0,0,2046,0,11,1
820,27.333333333333332,1784217412.4953332,19.453358398168263,-1.3864597600241524,9.303526536008931,1.4489115642686032,-3.672069969084721,0.18102748933880466,80,45,0.5625,59,0,0,2046,0,11,1
821,27.366666666666667,1784217412.5286665,18.56910983553444,-0.13861730722518928,7.9071192969688155,0.5351986865116428,-2.967494313853836,-0.8495352602724059,85,48,0.5647058823529412,59,0,0,2046,0,11,1
822,27.4,1784217412.562,14.681853779136627,0.20111973031916364,7.854405341274287,1.885734840151946,-2.6084667803403954,-0.8612885393156502,94,54,0.574468085106383,60,0,0,2046,0,11,1
823,27.433333333333334,1784217412.5953333,14.057050169450338,-0.8590387520920189,8.547961429856642,1.736432760269458,-3.1517484405980527,-0.9737723238127788,86,47,0.5465116279069767,51,0,0,2046,0,11,1
824,27.466666666666665,1784217412.6286666,12.938159860148414,-0.2504362508898055,8.388664295732795,1.6064165026005688,-2.9003076791090745,-1.2303000371036015,85,44,0.5176470588235295,57,0,0,2046,0,11,1
825,27.5,1784217412.662,14.315717124783541,0.6372615026869255,6.260845328545017,0.33814926963970543,-2.1154271847830435,-0.950179368874747,79,38,0.4810126582278481,42,0,0,2046,0,11,1
826,27.533333333333335,1784217412.6953332,12.4067734895251,-0.7324419467221759,8.954280376674575,0.8558720784248799,-3.2016342943179352,-0.870399548076796,88,37,0.42045454545454547,42,0,0,2046,0,11,1
827,27.566666666666666,1784217412.7286665,11.541816872104846,-0.06882070150022912,6.8632564279565855,0.8734253599523489,-2.3945729153110724,-0.8892577184234962,80,43,0.5375,38,0,0,2046,0,11,1
828,27.6,1784217412.7619998,8.456485845068226,-1.0288793247694201,7.308631074542063,2.003001376365093,-2.677505073714424,-0.7886546799709552,81,46,0.5679012345679012,37,0,0,2046,0,11,1
829,27.633333333333333,1784217412.7953334,10.084095003791635,-0.676202474012527,7.160310791941839,0.4420350882482042,-2.6498566635681216,-1.0634439272719782,74,50,0.6756756756756757,38,0,0,2046,0,11,1
830,27.666666666666668,1784217412.8286667,8.71296162113331,-0.06439780317273858,6.139556003782843,0.7527375272937002,-2.0841346508642147,-0.7568872660937406,75,40,0.5333333333333333,34,0,0,2046,0,11,1
831,27.7,1784217412.862,7.4458580390109255,-0.3325362192290555,2.4941929863137204,1.354387139633584,-1.0996264627641337,-0.12280358260913914,80,40,0.5,40,0,0,2046,0,11,1
832,27.733333333333334,1784217412.8953333,12.57445967416093,-1.8475119273338834,1.6353184633638165,-1.8756963132913809,-1.5637002004613583,0.16338364567545954,81,43,0.5308641975308642,29,0,0,2046,0,11,1
833,27.766666666666666,1784217412.9286666,7.165099652909805,-1.5790471265558779,3.0905432314767722,0.26346266291845577,-1.6645668173324915,-0.2971611790776038,79,47,0.5949367088607594,33,0,0,2046,0,11,1
834,27.8,1784217412.962,4.234070461556552,-2.612334004717951,10.062598586756366,0.7575967590954376,-3.838048142779852,-1.0505770313767104,83,43,0.5180722891566265,33,0,0,2046,0,11,1
835,27.833333333333332,1784217412.9953332,2.43358807762114,-0.6284127547391734,7.4500652887286805,1.4137760209715775,-2.413777361240087,-0.7393105668099881,69,43,0.6231884057971014,39,0,0,2046,0,11,1
836,27.866666666666667,1784217413.0286665,2.83238612946338,-0.5251159358028303,2.562084211889683,0.9142082419825588,-1.0237739703287447,-0.23474655253210452,85,51,0.6,32,0,0,2046,0,11,1
837,27.9,1784217413.062,4.341246642687967,-2.4386220781291996,3.3747944827854894,-0.38744870546195187,-1.9712094043642483,-0.2684122617472917,79,36,0.45569620253164556,40,0,0,2046,0,11,1
838,27.933333333333334,1784217413.0953333,0.8505351727891846,-0.8208177975287612,4.496982418643626,0.8870349584725941,-1.6235928951738128,-0.2618216107335911,83,38,0.4578313253012048,37,0,0,2046,0,11,1
839,27.966666666666665,1784217413.1286666,2.520368205216503,-0.2159447831654404,2.0062840577651855,-0.24428379899387717,-0.725767774496245,0.14736222637879381,97,46,0.4742268041237113,42,0,0,2046,0,11,1
840,28.0,1784217413.162,1.0973067608541207,-1.1783913209383599,3.84977091767783,-0.18826993404364245,-1.5159470821716774,-0.5423607650300233,100,54,0.54,45,0,0,2046,0,11,1
841,28.033333333333335,1784217413.1953332,0.0988534146983131,-2.2153614909092454,9.517909393731657,-0.2950436120480519,-3.328374914146889,-0.9707636064599151,89,37,0.4157303370786517,36,0,0,2046,0,11,1
842,28.066666666666666,1784217413.2286665,-0.7767061318592994,-0.22661507947331927,0.036074906628101644,0.5327027608762838,-0.06403482591984262,-0.15124543668572402,108,68,0.6296296296296297,64,0,0,2046,0,11,1
843,28.1,1784217413.2619998,0.6408335122372524,-1.7038448797777193,2.7419254041733296,-0.19482629514182984,-1.385032544513419,-0.07557074577765163,107,48,0.4485981308411215,48,0,0,2046,0,11,1
844,28.133333333333333,1784217413.2953334,1.4839362038681934,-1.1378977637582892,2.2230313157748185,-0.7965505112710974,-1.0612097801797784,-0.3523250073456877,98,50,0.5102040816326531,51,0,0,2046,0,11,1
845,28.166666666666668,1784217413.3286667,-1.578977933546513,-2.9817005472607008,8.38477287733275,0.4363904349726491,-3.286421766209701,-0.6337669635870995,108,54,0.5,44,0,0,2046,0,11,1
846,28.2,1784217413.362,-1.2828547572218625,-0.5222934605382932,0.966669575894116,0.6370602054358242,-0.4339468963994693,-0.16358994560604678,111,68,0.6126126126126126,56,0,0,2046,0,11,1
847,28.233333333333334,1784217413.3953333,0.565471370121708,-1.2917428120614005,2.9818684850061175,-0.45260296011092205,-1.2988033960151586,-0.36231435551964264,105,49,0.4666666666666667,56,0,0,2046,0,11,1
848,28.266666666666666,1784217413.4286666,-1.1742638365060536,-0.7232662330482071,0.15381817634472839,0.8517068016394626,-0.2918610684237051,0.04337176801930042,109,55,0.5045871559633027,32,0,0,2046,0,11,1
849,28.3,1784217413.462,1.6745228539370114,-0.813386695820256,1.3317748232999094,-0.8966611820664174,-0.723066554420964,0.04080471630365809,103,55,0.5339805825242718,44,0,0,2046,0,11,1
850,28.333333333333332,1784217413.4953332,-0.4683076256472454,-0.5942634032542884,1.080068038197524,0.255167083687212,-0.5090541984770125,-0.08043505482700972,104,52,0.5,55,0,0,2046,0,11,1
851,28.366666666666667,1784217413.5286665,-2.8892153818249007,-1.7781799958325166,7.143001285493526,0.9564891010739374,-2.5379499287924245,-0.8334603791346912,109,49,0.44954128440366975,60,0,0,2046,0,11,1
852,28.4,1784217413.562,-1.2007074317502102,-0.8542186070273772,0.745204750030183,0.4470795360126085,-0.4705686208660318,-0.37306332543038256,104,56,0.5384615384615384,41,0,0,2046,0,11,1
853,28.433333333333334,1784217413.5953333,-2.000891515445172,-1.7213044664022021,5.400859171555595,0.5162151680272276,-2.0545135050463412,-0.7641314214024783,113,55,0.48672566371681414,53,0,0,2046,0,11,1
854,28.466666666666665,1784217413.6286666,4.973653809641675,-3.275200316999033,3.605114090079539,-2.7297317513895814,-2.3264101149234766,-0.23405926848810518,106,59,0.5566037735849056,52,0,0,2046,0,11,1
855,28.5,1784217413.662,0.3278615925173476,-0.5148623702263535,0.7551546637157855,-0.10442670609026605,-0.41968463958192315,-0.008295147587310286,110,63,0.5727272727272728,45,0,0,2046,0,11,1
856,28.533333333333335,1784217413.6953332,-1.2362911521695938,-0.3802008838218711,0.37703897664526664,0.5264509484982792,-0.21214228406861674,-0.24930380027424007,110,59,0.5363636363636364,54,0,0,2046,0,11,1
857,28.566666666666666,1784217413.7286665,1.0630779837011257,-0.7289176306066878,1.5494321515569425,-0.43615208685150264,-0.7360718396456257,0.08994579121803567,108,56,0.5185185185185185,45,0,0,2046,0,11,1
858,28.6,1784217413.7619998,-0.9635296161126501,-1.2070728876780947,1.4414194320501252,0.7428564587504828,-0.8415116994700728,0.11586155082002177,107,60,0.5607476635514018,35,0,0,2046,0,11,1
859,28.633333333333333,1784217413.7953334,-1.5043478194428328,-1.6804463485841694,6.179505607921868,0.42025155647497836,-2.2754700607475,-0.4891326852542968,107,60,0.5607476635514018,47,0,0,2046,0,11,1
860,28.666666666666668,1784217413.8286667,-0.7327310367710176,-0.5137846642304709,0.4947794046909735,0.3933414095795522,-0.3190040257438152,-0.16103619710742786,110,50,0.45454545454545453,44,0,0,2046,0,11,1
861,28.7,1784217413.862,-0.038053201346990306,-0.6373497318488432,1.1391220950437742,0.005299395776178496,-0.5430301202601321,-0.12705958826849492,105,63,0.6,52,0,0,2046,0,11,1
862,28.733333333333334,1784217413.8953333,-1.1309160258275046,-0.19058872577396357,0.4625530029081233,0.7053249872328042,-0.2227387039331973,0.05275069591842864,105,59,0.5619047619047619,54,0,0,2046,0,11,1
863,28.766666666666666,1784217413.9286666,-0.8895774328345762,-0.3907140865798624,-0.13269171840931904,0.20800341962412341,-0.05983379931848922,-0.49530693226409084,106,53,0.5,65,0,0,2046,0,11,1
864,28.8,1784217413.962,0.37178989225537684,-1.4238434649388552,1.1218236052717856,-0.218217979941589,-0.833413017071865,-0.1557271272137778,113,57,0.504424778761062,47,0,0,2046,0,11,1
865,28.833333333333332,1784217413.9953332,-1.045817973487507,-0.5879808344758004,0.24277431331755395,0.6574090718379803,-0.29009152848812675,-0.04121715144282469,106,54,0.5094339622641509,58,0,0,2046,0,11,1
866,28.866666666666667,1784217414.0286665,1.5063791710788497,0.3260521091741282,-0.02327512635616813,-0.7265667860005987,0.09606059193890916,0.1854657215990044,114,73,0.6403508771929824,51,0,0,2046,0,11,1
867,28.9,1784217414.062,-0.04566415260540424,-0.8738736936859937,1.3373480521660355,0.15692253040155868,-0.6823218462582759,-0.003835924854149277,103,54,0.5242718446601942,56,0,0,2046,0,11,1
868,28.933333333333334,1784217414.0953333,-0.7117540391747941,-0.8153264123372992,1.1407894023074476,0.318681872772037,-0.5823029572017809,-0.21083098275383622,104,56,0.5384615384615384,55,0,0,2046,0,11,1
869,28.966666666666665,1784217414.1286666,-1.1915366373861929,-0.6760372750414234,0.5747042962798048,0.5305619219373943,-0.37415180716978386,-0.30781065117350587,104,63,0.6057692307692307,69,0,0,2046,0,11,1
870,29.0,1784217414.162,-0.27229450012649004,-1.4417221671912301,2.4760118259132042,0.07521251239186338,-1.1766284941419447,-0.2577507344462562,101,56,0.5544554455445545,52,0,0,2046,0,11,1
871,29.033333333333335,1784217414.1953332,2.2770105610311955,-1.998862616261576,2.3045896203901464,-1.277575311047507,-1.4124160856495893,-0.24493793736321923,102,60,0.5882352941176471,57,0,0,2046,0,11,1
872,29.066666666666666,1784217414.2286665,0.41484159859471426,-1.078507779502317,2.410895973559704,-0.3653901474132098,-1.051903808760481,-0.2638025868339474,114,56,0.49122807017543857,55,0,0,2046,0,11,1
873,29.1,1784217414.2619998,-1.150633052306837,-0.3112509118102196,0.14720053484600726,0.7975669673184742,-0.16971924152481938,0.08617375615116231,105,55,0.5238095238095238,37,0,0,2046,0,11,1
874,29.133333333333333,1784217414.2953334,1.1014028873811252,-1.1266049040814607,2.494649511131115,-0.584605586978483,-1.1143204950796228,-0.1283376628917515,103,47,0.4563106796116505,47,0,0,2046,0,11,1
875,29.166666666666668,1784217414.3286667,-1.1075782078960472,0.3889169585342387,-0.9938014439632354,0.7076295450126613,0.4363664654754552,0.039944802463440454,104,57,0.5480769230769231,52,0,0,2046,0,11,1
876,29.2,1784217414.362,-0.3526108302437354,-0.2599864718464744,0.02331210619645674,0.3008439718255225,-0.11561678471162752,0.02702620081243092,106,58,0.5471698113207547,57,0,0,2046,0,11,1
877,29.233333333333334,1784217414.3953333,-0.8745155037820531,-0.9226099066023892,1.7046558948477042,0.41745503550981755,-0.8034372686028082,-0.18985453435454658,107,58,0.5420560747663551,44,0,0,2046,0,11,1
878,29.266666666666666,1784217414.4286666,1.0520132924347578,-1.7673257174721613,3.2527379427718444,-0.7358379691720017,-1.5245749051342883,-0.323897225293929,105,62,0.5904761904761905,45,0,0,2046,0,11,1
879,29.3,1784217414.462,-1.5160620582557538,-0.49908711362775193,0.7682279707378399,0.8451816859837852,-0.3824546189082426,-0.07553740743694569,102,51,0.5,42,0,0,2046,0,11,1
880,29.333333333333332,1784217414.4953332,-0.6827831745189279,-0.7947988689635963,0.7673758256056828,0.49446392446898146,-0.5011173908824698,-0.025418693805330534,109,46,0.42201834862385323,59,0,0,2046,0,11,1
881,29.366666666666667,1784217414.5286665,0.38941849260406336,-0.3538749476397669,0.4903523944103938,-0.2979556797358821,-0.2763477333376851,-0.18705594534395786,106,61,0.5754716981132075,42,0,0,2046,0,11,1
882,29.4,1784217414.562,0.6582649898441808,0.45249248086291516,-0.3182159720392832,-0.36998638669962397,0.23382790980744098,0.004351211466812571,115,54,0.46956521739130436,53,0,0,2046,0,11,1
883,29.433333333333334,1784217414.5953333,0.24216095558841566,-0.4062248461877118,0.8765887060990281,-0.26313156442236674,-0.3728602732637428,-0.24823378685126862,106,66,0.6226415094339622,52,0,0,2046,0,11,1
884,29.466666666666665,1784217414.6286666,0.30380544107334373,-2.8718614131251172,2.864748579709797,-0.21670504813615657,-1.8815049001510091,-0.33334083652472274,107,42,0.3925233644859813,53,0,0,2046,0,11,1
885,29.5,1784217414.662,1.8871723698268141,-0.5153498485639858,0.9870533177281402,-0.875068062018864,-0.49625973732095546,0.1740174644864273,115,63,0.5478260869565217,50,0,0,2046,0,11,1
886,29.533333333333335,1784217414.6953332,0.46805012539108404,-0.930462087348161,1.2936279398215333,-0.25444529330413307,-0.70788402939583,-0.12136830119307626,113,52,0.46017699115044247,67,0,0,2046,0,11,1
887,29.566666666666666,1784217414.7286665,-1.8367900473103518,-0.5361218805300467,1.7653025515507181,0.7944891124994395,-0.6650237163476912,-0.34979635833119177,112,65,0.5803571428571429,63,0,0,2046,0,11,1
888,29.6,1784217414.7619998,0.313753357587208,-0.016800466133574332,0.22205783967766024,-0.12535341676297818,-0.08695166974204448,-0.02254584108893115,113,64,0.5663716814159292,48,0,0,2046,0,11,1
889,29.633333333333333,1784217414.7953334,-1.9832970385909512,-1.3408577381973004,0.3048936659751007,0.8588250274754836,-0.4954657227849202,-0.5193814357260388,108,52,0.48148148148148145,39,0,0,2046,0,11,1
890,29.666666666666668,1784217414.8286667,-1.856198112046627,-1.053711833664451,1.6601911878309181,1.0189177241576475,-0.840029445859136,-0.14117537587448004,107,56,0.5233644859813084,54,0,0,2046,0,11,1
891,29.7,1784217414.862,-2.3278953421405397,-0.7696940085123742,3.5812995715296267,0.9454082977879255,-1.2495274937883518,-0.47083432776016165,107,54,0.5046728971962616,59,0,0,2046,0,11,1
892,29.733333333333334,1784217414.8953333,0.509091698950547,-1.516753013642841,2.049250370048483,-0.5673426505542173,-1.0820488851678358,-0.48161993586674595,108,55,0.5092592592592593,72,0,0,2046,0,11,1
893,29.766666666666666,1784217414.9286666,0.7220416439262607,-0.3090949351616814,1.1345636169322972,-0.528240506091787,-0.42824725708557165,-0.20909041835339395,110,62,0.5636363636363636,58,0,0,2046,0,11,1
894,29.8,1784217414.962,-1.8486835759943716,-1.079217300267544,0.23829555209240993,1.0749408795007878,-0.41622476536519754,-0.12484039264444192,102,48,0.47058823529411764,50,0,0,2046,0,11,1
895,29.833333333333332,1784217414.9953332,-0.7143028535215912,-0.22174797807132052,0.5171679889772918,0.3845341932154852,-0.2309225946224125,-0.04368367828314472,114,67,0.5877192982456141,57,0,0,2046,0,11,1
896,29.866666666666667,1784217415.0286665,1.1861622987966776,-0.38672837973196295,1.192550667924536,-0.5751605258985579,-0.5186348518986572,0.052366684295586906,108,45,0.4166666666666667,64,0,0,2046,0,11,1
897,29.9,1784217415.062,0.4992707788507964,-1.1806804223424905,1.4387183329486817,-0.3556330992175569,-0.8170910771240731,-0.1911620787647243,103,59,0.5728155339805825,60,0,0,2046,0,11,1
898,29.933333333333334,1784217415.0953333,0.4838411499151434,-0.3400470602431511,0.5269775338657468,-0.3309079663574811,-0.26661388370748773,-0.13911532814857253,109,54,0.4954128440366973,58,0,0,2046,0,11,1
899,29.966666666666665,1784217415.1286666,-0.00594464503259573,-1.0680417967213884,1.0032076347783487,-0.1675647713877353,-0.6542800456063556,-0.36982570585873115,108,63,0.5833333333333334,66,0,0,2046,0,11,1
900,30.0,1784217415.162,-0.7834469416751748,-1.7134641481725055,3.576821137241808,0.3296555414799281,-1.6148565352491653,-0.28664492260824187,106,54,0.5094339622641509,62,0,0,2046,0,11,1
901,30.033333333333335,1784217415.1953332,-1.4752304269852186,-1.9163470918321792,1.6440706703837549,0.8566206977257085,-1.079211407023324,-0.1588995481886642,102,41,0.4019607843137255,59,0,0,2046,0,11,1
902,30.066666666666666,1784217415.2286665,-1.3096161835355158,-1.4936877292822857,1.6968609266426853,0.7262105184083506,-1.0087796920782865,-0.16294692842963748,118,62,0.5254237288135594,57,0,0,2046,0,11,1
903,30.1,1784217415.2619998,-1.013809199646733,-0.8890012335334347,0.13477785771475226,0.7463379758177561,-0.36386646897853536,0.07965386304955836,106,50,0.4716981132075472,49,0,0,2046,0,11,1
904,30.133333333333333,1784217415.2953334,0.5675635622154527,-0.9343541102754074,2.4270141937665954,-0.4539793901812765,-1.0383795468796237,-0.21302568561324267,110,57,0.5181818181818182,51,0,0,2046,0,11,1
905,30.166666666666668,1784217415.3286667,0.9071763954936927,-0.2906681564629565,0.7283908207362657,-0.457576393681152,-0.35528823978190005,-0.007786688238681066,103,57,0.5533980582524272,41,0,0,2046,0,11,1
906,30.2,1784217415.362,-2.9207985457556553,-1.620655819019774,2.841308297594807,1.0556825553792484,-1.2734554696064508,-0.809767567045227,102,50,0.49019607843137253,27,0,0,2046,0,11,1
907,30.233333333333334,1784217415.3953333,-1.485739632998559,-0.9555191113542492,0.672050683486006,0.6498352877496484,-0.48978328223666134,-0.3423961546717192,102,58,0.5686274509803921,32,0,0,2046,0,11,1
908,30.266666666666666,1784217415.4286666,0.15431350866909987,0.10041746827316445,2.185685638365129,-0.19604238564373702,-0.5969717746978646,-0.18591276761995976,99,51,0.5151515151515151,33,0,0,2046,0,11,1
909,30.3,1784217415.462,-2.0080735944205266,-1.563479361648234,1.5381390872149865,1.2674000311888227,-0.9353932068943769,-0.2726611881688107,87,46,0.5287356321839081,27,0,0,2046,0,11,1
910,30.333333333333332,1784217415.4953332,0.011296662559825421,-1.9529154851763337,2.494852577919332,0.3618455079917348,-1.3555425807277701,-0.357188985233464,83,42,0.5060240963855421,31,0,0,2046,0,11,1
911,30.366666666666667,1784217415.5286665,0.2877825205583875,0.14680663263432336,1.5653517441673017,0.4581245429840756,-0.4282754397704331,-0.3935324601793789,89,53,0.5955056179775281,36,0,0,2046,0,11,1
912,30.4,1784217415.562,1.7411995615249243,-0.3989567339006186,1.6604094991851497,0.1235658157884338,-0.6680721726859584,-0.3588261710083574,76,46,0.6052631578947368,33,0,0,2046,0,11,1
913,30.433333333333334,1784217415.5953333,4.195839528737981,-2.5513072597435666,4.377639316545412,-0.4209683319401711,-2.237009633839161,-0.2723618794192726,74,50,0.6756756756756757,30,0,0,2046,0,11,1
914,30.466666666666665,1784217415.6286666,2.9629078552295915,-3.396099676721363,6.927474742543453,0.8569673512286021,-3.173422829046361,-0.3017206515448565,78,39,0.5,23,0,0,2046,0,11,1
915,30.5,1784217415.662,7.1942679731945836,0.8881537551382195,-0.7879008568288697,-0.8725635073064201,0.3201733848032274,0.28664659805695425,73,31,0.4246575342465753,31,0,0,2046,0,11,1
916,30.533333333333335,1784217415.6953332,7.545707912458365,1.3657257153572289,-1.3815873889247428,-0.3052018669615457,0.6142235689104659,0.45190453077886544,69,26,0.37681159420289856,29,0,0,2046,0,11,1
917,30.566666666666666,1784217415.7286665,6.422106610445501,0.4361452950246303,-0.35262414264137476,0.5942669464273289,0.0022265748732594585,-0.09410598066996852,75,49,0.6533333333333333,24,0,0,2046,0,11,1
918,30.6,1784217415.7619998,7.514115726105812,0.2581124347255894,0.6329016245742736,0.3711335752473444,-0.33266242442738575,-0.2922386499862611,80,50,0.625,20,0,0,2046,0,11,1
919,30.633333333333333,1784217415.7953334,8.579046868922124,1.4118541822136876,-0.22275534274726283,0.44554735754365665,0.24960452656322757,-0.018247459267023893,80,48,0.6,21,0,0,2046,0,11,1
920,30.666666666666668,1784217415.8286667,11.07696132443277,0.7074254408284162,1.5798663467683554,-0.14467113963883482,-0.6207158657333611,0.15568425162781105,72,38,0.5277777777777778,18,0,0,2046,0,11,1
921,30.7,1784217415.862,7.140000798027783,2.299149813406572,-0.03878290730692413,1.3724305485283919,0.568172407634545,-1.347069657441628,71,36,0.5070422535211268,32,0,0,2046,0,11,1
922,30.733333333333334,1784217415.8953333,9.41728150922867,0.9415316636314088,0.9519130783018568,1.0343746934524607,-0.2846911443729158,-0.8520649825458477,74,43,0.581081081081081,37,0,0,2046,0,11,1
923,30.766666666666666,1784217415.9286666,10.453192703096654,1.5408249841911044,-0.7848676171245188,1.545432964136087,0.4063819553433398,-0.1911741954829767,74,35,0.47297297297297297,23,0,0,2046,0,11,1
924,30.8,1784217415.962,11.352053744419287,0.8211482048371579,2.8314824478163843,1.5878009016530026,-0.9355295116464278,-0.34746896503785857,75,42,0.56,17,0,0,2046,0,11,1
925,30.833333333333332,1784217415.9953332,13.655201728026855,1.0059929796342857,2.327659592404075,0.6202497513157039,-0.8625226519307305,-0.6928072700704141,73,29,0.3972602739726027,32,0,0,2046,0,11,1
926,30.866666666666667,1784217416.0286665,13.495814908857138,0.985637481119511,-0.003114585048294316,0.9462073740692654,-0.14673517462575336,-0.9567188023426058,64,36,0.5625,32,0,0,2046,0,11,1
927,30.9,1784217416.062,8.054458516881041,6.196816442477839,-0.3712425221101796,3.937221538947955,1.9763727214199744,-1.5080514588866998,75,31,0.41333333333333333,33,0,0,2046,0,11,1
928,30.933333333333334,1784217416.0953333,14.107152388471073,2.2185324010791163,2.936312503497277,1.7781311141145046,-0.5933075672590508,-1.1785185777106824,80,45,0.5625,27,0,0,2046,0,11,1
929,30.966666666666665,1784217416.1286666,19.848890179370997,0.688367328835497,1.0956908585231986,-0.4270939824391442,-0.8506711877209732,-0.47155341424204655,72,27,0.375,23,0,0,2046,0,11,1
930,31.0,1784217416.162,16.56189973358087,2.351871632295328,4.659382660453559,1.660157748017152,-1.0860222318675294,-0.9234225215635927,79,41,0.5189873417721519,21,0,0,2046,0,11,1
931,31.033333333333335,1784217416.1953332,15.950568860155308,1.7886137546802274,3.1021485350904783,2.187518446213467,-0.8258087313552299,-1.4179858480694327,74,41,0.5540540540540541,28,0,0,2046,0,11,1
932,31.066666666666666,1784217416.2286665,15.260955018622479,2.7866114237660895,5.04278457574982,2.856011476986282,-1.0140099575424493,-1.8163484292932357,86,40,0.46511627906976744,31,0,0,2046,0,11,1
933,31.1,1784217416.2619998,22.76037414333898,3.0100902695614877,0.7230104709374814,0.4083566275097415,0.03936385812725092,-0.10873018990805905,74,44,0.5945945945945946,26,0,0,2046,0,11,1
934,31.133333333333333,1784217416.2953334,21.554512780743636,3.1671319538987603,-0.20922156697554328,0.9164845113469572,0.382176018265015,-0.9736540150139531,62,47,0.7580645161290323,28,0,0,2046,0,11,1
935,31.166666666666668,1784217416.3286667,19.36935785975852,3.303746940241865,4.095206173458024,2.780811100116445,-0.6673937236990292,-1.3040653176961792,75,41,0.5466666666666666,27,0,0,2046,0,11,1
936,31.2,1784217416.362,20.502240816588472,1.946479796410614,7.207451318859654,2.341865460338396,-2.092037876943286,-1.957623073192829,79,49,0.620253164556962,27,0,0,2046,0,11,1
937,31.233333333333334,1784217416.3953333,24.99424864817017,-0.7689046689975356,3.8294928480057706,1.7089462665829538,-2.0578556002412802,0.05633610037192685,72,26,0.3611111111111111,44,0,0,2046,0,11,1
938,31.266666666666666,1784217416.4286666,27.43035765671709,2.3209216924165617,0.9358471544289984,0.22608998486783163,-0.5210072270694476,-0.6568062285900186,68,35,0.5147058823529411,31,0,0,2046,0,11,1
939,31.3,1784217416.462,28.39462938497662,1.2875675955484809,2.693794086782276,0.8039431175749497,-1.2314649277068228,-0.21752989340388695,65,40,0.6153846153846154,27,0,0,2046,0,11,1
940,31.333333333333332,1784217416.4953332,25.784113871464978,3.833338144517583,-0.09476848098080382,1.9018912239378027,0.45406929816118036,-1.0463283524441955,72,37,0.5138888888888888,33,0,0,2046,0,11,1
941,31.366666666666667,1784217416.5286665,28.685167291715036,5.092471870429506,-2.0471933180900805,0.8938333582802251,1.3543930108045188,-0.7794689928587423,75,43,0.5733333333333334,28,0,0,2046,0,11,1
