timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784211391.9888184,01/01/2000,02:44:12.77,-872.07,-91.31,-468.75,-1.65,-0.69,-0.37,70.95,53.10,-16.80,28.37,1008.09,-20.98,13.66,402.50,-831.25,-315.0,1,52.991
1784211392.0093982,01/01/2000,02:44:12.79,-885.74,-77.15,-478.52,-1.09,0.54,-2.30,70.35,51.30,-15.90,28.32,1007.96,-20.98,13.66,358.75,-901.25,-341.25,1,52.966
1784211392.0195494,01/01/2000,02:44:12.80,-872.56,-73.73,-467.77,0.02,-2.10,-1.79,70.65,50.40,-16.65,28.41,1008.09,-20.98,13.54,253.75,-840.0,-341.25,1,52.941
1784211392.042345,01/01/2000,02:44:12.82,-879.39,-80.08,-470.70,1.27,-0.42,0.84,72.30,52.05,-17.40,28.37,1008.09,-20.98,13.66,253.75,-901.25,-253.75,1,52.917
1784211392.0786312,01/01/2000,02:44:12.86,-877.93,-89.36,-475.59,1.57,-0.44,0.85,69.75,51.0,-15.75,28.22,1007.96,-21.23,13.54,218.75,-778.75,-428.75,1,52.869
1784211392.0940626,01/01/2000,02:44:12.88,-875.49,-83.01,-478.52,1.70,-2.18,-0.65,70.50,52.20,-16.50,28.22,1007.96,-21.23,13.54,350.0,-892.50,-367.50,1,53.061
1784211392.1201565,01/01/2000,02:44:12.90,-885.74,-85.45,-470.70,0.95,0.15,-0.16,71.85,49.65,-15.15,28.17,1008.09,-21.23,13.30,341.25,-866.25,-306.25,1,52.823
1784211392.1377747,01/01/2000,02:44:12.92,-878.42,-90.82,-475.59,1.49,-0.21,-1.27,69.75,50.55,-15.75,28.32,1008.21,-21.11,13.30,288.75,-848.75,-306.25,1,53.012
1784211392.1543348,01/01/2000,02:44:12.94,-889.16,-89.84,-483.89,0.46,-0.18,0.26,70.50,52.65,-16.80,28.08,1007.96,-21.11,13.30,140.0,-822.50,-323.75,1,52.988
1784211392.1710134,01/01/2000,02:44:12.95,-891.11,-91.31,-487.30,0.98,-0.56,-2.17,71.25,51.90,-14.85,28.17,1008.09,-21.23,13.18,227.50,-866.25,-315.0,1,52.964
1784211392.1988585,01/01/2000,02:44:12.97,-874.51,-93.26,-475.10,0.44,-0.92,0.27,71.40,52.05,-16.20,28.17,1007.84,-21.11,13.30,411.25,-875.0,-402.50,1,52.941
1784211392.2072015,01/01/2000,02:44:12.99,-883.30,-95.21,-468.26,-1.42,-1.28,-1.33,70.65,52.50,-16.65,28.03,1007.96,-21.11,13.18,175.0,-761.25,-306.25,1,52.918
1784211392.2284188,01/01/2000,02:44:13.02,-880.86,-98.63,-488.77,-1.29,1.72,0.06,70.95,52.65,-18.0,28.08,1007.84,-20.98,13.30,236.25,-857.50,-288.75,1,52.896
1784211392.2584677,01/01/2000,02:44:13.04,-881.35,-83.98,-467.77,-1.68,0.77,0.47,70.05,51.45,-13.80,28.37,1008.09,-21.11,13.30,306.25,-901.25,-402.50,1,52.874
1784211392.268678,01/01/2000,02:44:13.06,-868.16,-91.80,-478.52,0.82,0.18,-0.02,71.10,52.05,-16.65,28.03,1008.21,-21.23,13.42,350.0,-918.75,-306.25,1,52.852
1784211392.2916007,01/01/2000,02:44:13.07,-873.54,-91.80,-470.70,1.18,-2.50,0.88,71.10,52.80,-16.95,28.22,1008.21,-21.11,13.54,218.75,-875.0,-306.25,1,52.830
1784211392.3311071,01/01/2000,02:44:13.11,-880.86,-85.45,-476.56,1.83,-1.58,-1.47,72.30,50.85,-17.40,28.32,1008.33,-21.23,13.54,113.75,-892.50,-280.0,1,52.788
1784211392.3538535,01/01/2000,02:44:13.13,-876.46,-83.98,-466.80,0.95,1.33,2.87,69.75,52.65,-17.55,28.37,1008.21,-21.11,13.66,315.0,-840.0,-315.0,1,52.768
1784211392.3682168,01/01/2000,02:44:13.15,-868.16,-94.73,-475.10,-0.18,-0.85,0.05,69.75,52.65,-17.55,28.17,1008.21,-21.23,13.91,236.25,-866.25,-341.25,1,52.941
1784211392.3888192,01/01/2000,02:44:13.17,-882.32,-83.01,-470.21,1.70,0.32,1.53,70.05,51.90,-16.05,28.37,1008.21,-21.23,13.79,227.50,-962.50,-271.25,1,52.920
1784211392.406262,01/01/2000,02:44:13.19,-883.30,-95.21,-470.21,-0.10,-0.20,0.47,71.70,51.0,-16.05,27.89,1008.21,-21.35,13.91,288.75,-945.0,-288.75,1,52.899
1784211392.441223,01/01/2000,02:44:13.22,-875.0,-88.87,-482.42,1.83,-0.60,1.08,72.30,52.50,-16.20,28.03,1008.45,-21.23,13.91,175.0,-726.25,-358.75,1,52.857
1784211392.461492,01/01/2000,02:44:13.24,-879.88,-92.77,-478.52,1.70,0.38,-1.33,71.85,52.80,-16.95,28.17,1008.33,-21.23,14.03,280.0,-910.0,-271.25,1,52.837
1784211392.4717684,01/01/2000,02:44:13.26,-874.02,-86.43,-476.56,0.25,-0.02,-2.20,71.10,52.80,-15.90,28.03,1008.33,-21.23,14.03,341.25,-875.0,-306.25,1,52.817
1784211392.4980662,01/01/2000,02:44:13.28,-878.42,-85.45,-482.91,1.01,1.68,0.29,71.10,51.30,-17.40,28.37,1008.09,-21.23,13.91,367.50,-883.75,-271.25,1,52.982
1784211392.5368197,01/01/2000,02:44:13.32,-883.30,-85.94,-476.07,1.0,-0.92,-0.27,71.85,52.05,-15.90,28.32,1008.21,-21.23,13.66,306.25,-796.25,-236.25,1,52.941
1784211392.5544991,01/01/2000,02:44:13.33,-885.25,-80.57,-469.24,2.0,-1.0,3.24,71.10,52.05,-16.95,28.41,1008.33,-21.11,13.66,288.75,-883.75,-358.75,1,52.921
1784211392.5693479,01/01/2000,02:44:13.35,-869.14,-84.47,-478.03,-0.36,0.75,0.31,71.40,52.05,-16.20,28.03,1008.09,-21.11,13.66,297.50,-875.0,-227.50,1,52.901
1784211392.5894985,01/01/2000,02:44:13.37,-893.55,-83.98,-464.84,1.33,-0.64,-1.09,71.10,52.05,-16.20,28.03,1008.21,-21.23,13.54,306.25,-857.50,-271.25,1,53.061
1784211392.6278384,01/01/2000,02:44:13.41,-868.16,-82.52,-478.52,0.86,-0.05,-0.90,70.05,52.20,-16.80,28.37,1008.21,-21.11,13.54,218.75,-761.25,-315.0,1,53.020
1784211392.6480997,01/01/2000,02:44:13.43,-891.11,-80.08,-478.52,2.60,1.47,1.53,69.60,52.05,-17.40,27.98,1008.21,-20.86,13.54,218.75,-848.75,-332.50,1,53.0
1784211392.6601284,01/01/2000,02:44:13.45,-884.77,-79.59,-478.52,0.68,0.0,1.52,70.05,51.90,-16.05,28.22,1008.09,-20.86,13.54,306.25,-770.0,-306.25,1,52.980
1784211392.679153,01/01/2000,02:44:13.46,-876.95,-91.31,-475.59,0.22,0.98,-1.56,68.70,52.50,-13.65,28.32,1007.96,-20.98,13.66,192.50,-778.75,-315.0,1,52.961
1784211392.7111998,01/01/2000,02:44:13.50,-889.65,-80.08,-484.38,0.56,-1.92,0.41,71.10,52.80,-16.20,28.32,1008.21,-21.11,13.54,192.50,-962.50,-288.75,1,53.094
1784211392.746447,01/01/2000,02:44:13.53,-872.07,-75.68,-476.07,0.59,-1.40,0.60,71.70,51.0,-15.75,27.89,1008.09,-21.23,13.66,236.25,-840.0,-306.25,1,52.903
1784211392.7673726,01/01/2000,02:44:13.55,-885.25,-88.87,-479.98,-1.60,0.51,1.36,71.85,52.05,-16.20,28.32,1007.84,-21.23,13.91,280.0,-805.0,-297.50,1,52.885
1784211392.783475,01/01/2000,02:44:13.57,-875.0,-83.01,-477.05,-0.59,0.98,0.34,70.50,51.90,-15.30,27.98,1007.96,-21.11,13.79,315.0,-875.0,-262.50,1,52.866
1784211392.8046792,01/01/2000,02:44:13.58,-868.65,-82.03,-481.93,0.86,-1.95,-0.73,70.65,51.60,-16.65,28.32,1008.09,-21.11,13.79,350.0,-840.0,-262.50,1,52.848
1784211392.8153126,01/01/2000,02:44:13.60,-881.35,-91.80,-481.93,-1.40,-1.24,-1.68,71.40,51.30,-16.95,27.98,1008.33,-21.23,13.91,122.50,-945.0,-306.25,1,52.830
1784211392.8361387,01/01/2000,02:44:13.62,-877.44,-68.36,-473.14,-0.36,-0.15,-0.21,71.40,51.60,-17.70,28.37,1008.21,-21.23,13.66,253.75,-892.50,-411.25,1,52.813
1784211392.8807623,01/01/2000,02:44:13.66,-875.49,-91.31,-475.10,0.49,-2.37,-1.38,72.45,51.45,-16.05,28.32,1008.09,-21.11,13.66,192.50,-813.75,-393.75,1,52.778
1784211392.9027889,01/01/2000,02:44:13.68,-880.86,-92.77,-464.36,-0.16,-0.03,0.98,72.45,51.45,-16.05,28.41,1008.09,-21.23,13.79,280.0,-770.0,-306.25,1,52.923
1784211392.9090846,01/01/2000,02:44:13.70,-881.84,-98.14,-474.61,0.05,3.54,2.65,72.0,52.20,-16.80,28.41,1008.09,-21.11,13.66,105.0,-971.25,-446.25,1,52.905
1784211392.9297304,01/01/2000,02:44:13.71,-881.84,-86.91,-472.66,-1.40,-0.56,0.82,72.0,51.45,-16.50,28.37,1007.96,-20.98,13.54,245.0,-883.75,-367.50,1,52.888
1784211392.9717615,01/01/2000,02:44:13.75,-872.56,-87.89,-486.33,0.23,-0.56,-0.33,71.85,51.30,-16.95,28.37,1008.09,-21.11,13.42,87.50,-866.25,-288.75,1,52.853
1784211392.992651,01/01/2000,02:44:13.77,-864.26,-85.45,-475.10,-0.08,1.31,-2.10,71.70,51.45,-16.80,28.37,1008.09,-20.98,13.42,227.50,-743.75,-271.25,1,52.994
1784211393.008173,01/01/2000,02:44:13.79,-882.32,-87.40,-470.21,3.10,0.34,-1.82,71.40,51.60,-16.20,28.37,1007.96,-21.11,13.42,341.25,-866.25,-350.0,1,52.819
1784211393.0245237,01/01/2000,02:44:13.81,-884.28,-78.61,-478.03,1.50,-0.07,-0.23,70.50,51.45,-14.10,28.37,1008.21,-21.23,13.42,218.75,-840.0,-385.0,1,52.959
1784211393.0452466,01/01/2000,02:44:13.83,-897.95,-83.50,-474.61,-0.24,1.33,1.39,70.65,52.80,-18.15,28.37,1008.21,-21.35,13.30,306.25,-883.75,-332.50,1,52.941
1784211393.080146,01/01/2000,02:44:13.86,-884.77,-83.50,-484.86,-0.30,0.07,0.74,70.65,52.05,-17.40,28.08,1007.96,-21.23,13.42,78.75,-743.75,-315.0,1,52.907
1784211393.0995493,01/01/2000,02:44:13.88,-890.14,-93.26,-479.49,1.24,-1.98,0.68,72.45,51.90,-14.85,28.17,1007.96,-21.23,13.42,297.50,-805.0,-332.50,1,52.890
1784211393.1187987,01/01/2000,02:44:13.90,-887.70,-86.91,-466.80,-0.46,0.59,1.01,72.0,53.40,-16.05,28.08,1007.84,-21.23,13.42,218.75,-840.0,-315.0,1,52.874
1784211393.1310382,01/01/2000,02:44:13.92,-870.12,-89.84,-470.21,1.34,1.40,0.84,70.50,52.65,-17.25,28.32,1007.96,-21.11,13.30,332.50,-918.75,-262.50,1,53.009
1784211393.1612506,01/01/2000,02:44:13.94,-894.53,-90.33,-475.10,0.68,3.21,-0.34,69.30,48.60,-14.10,28.37,1007.96,-20.86,13.30,148.75,-857.50,-280.0,1,52.841
1784211393.182177,01/01/2000,02:44:13.96,-882.32,-73.73,-468.75,4.60,-0.63,0.87,71.25,51.45,-15.75,28.37,1007.96,-20.98,13.30,192.50,-883.75,-271.25,1,52.975
1784211393.1907575,01/01/2000,02:44:13.98,-888.18,-89.36,-469.73,2.70,-0.46,-1.40,71.25,51.45,-15.75,28.22,1007.96,-21.11,13.18,271.25,-953.75,-358.75,1,52.958
