timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784216339.752538681,01/01/2000,04:06:40.93,-1025.39,-11.72,-51.76,1.66,0.31,1.95,60.30,29.55,53.85,32.82,14.15,986.00,-40.75,131.25,-805.0,-183.75,1,53.376
1784216339.786638260,01/01/2000,04:06:40.97,-1009.77,-41.02,76.66,-0.98,-3.49,1.08,59.70,29.85,53.25,32.77,14.76,982.59,-40.75,140.0,-953.75,-271.25,1,53.376
1784216339.808189392,01/01/2000,04:06:40.99,-1026.37,-44.43,36.62,0.96,0.98,1.48,60.60,29.25,53.40,32.82,18.18,981.61,-40.99,26.25,-1531.25,-428.75,1,53.376
1784216339.824893475,01/01/2000,04:06:41.01,-1014.65,-39.55,7.81,2.02,-0.22,-1.96,60.45,30.15,54.45,32.63,22.08,980.39,-40.50,350.0,-1365.0,446.25,1,53.376
1784216339.858550072,01/01/2000,04:06:41.04,-1014.16,1.95,28.81,0.15,0.60,0.66,60.45,28.95,53.25,32.82,17.69,978.81,-40.02,-140.0,-393.75,-525.0,1,53.376
1784216339.881048203,01/01/2000,04:06:41.06,-1025.88,-26.37,24.41,-0.34,1.03,-0.46,61.35,28.35,55.35,32.53,14.15,977.46,-41.24,323.75,-1522.50,-420.0,1,53.376
1784216339.897271156,01/01/2000,04:06:41.08,-974.61,-51.27,110.84,3.09,-1.22,-1.82,59.25,28.20,54.0,32.92,15.74,975.63,-40.99,-131.25,-2187.50,-621.25,1,53.376
1784216339.915468693,01/01/2000,04:06:41.10,-1012.21,-28.32,3.42,-0.33,-0.23,-0.92,60.60,29.25,53.40,32.73,20.74,972.34,-40.14,52.50,-2756.25,-166.25,1,53.376
1784216339.936398029,01/01/2000,04:06:41.12,-1051.76,-62.01,32.23,0.24,0.37,-2.20,60.45,30.15,54.0,32.63,25.38,972.34,-40.02,8.75,-1312.50,157.50,1,53.376
1784216339.970801830,01/01/2000,04:06:41.15,-974.61,28.81,25.39,-4.08,0.62,-0.79,60.60,28.35,54.60,32.82,22.94,979.66,-42.70,481.25,2642.50,-87.50,1,53.376
1784216339.996855736,01/01/2000,04:06:41.17,-1029.79,-25.88,-37.11,-5.11,-0.19,-0.43,60.90,29.85,52.95,32.73,17.45,981.25,-41.48,428.75,3675.0,-743.75,1,53.376
1784216340.009147882,01/01/2000,04:06:41.19,-1025.88,-42.48,10.74,-1.23,-0.53,-0.29,59.85,29.25,52.65,32.77,13.66,979.54,-39.53,-350.0,612.50,-472.50,1,53.376
1784216340.027794838,01/01/2000,04:06:41.21,-983.89,26.37,98.63,2.60,1.0,-2.56,59.55,29.55,53.10,32.82,13.42,978.81,-39.53,-420.0,-2432.50,-315.0,1,53.376
1784216340.043879509,01/01/2000,04:06:41.22,-1004.39,-31.25,-44.92,4.79,-1.11,-0.58,61.20,31.05,52.20,32.73,15.86,979.17,-41.60,245.0,-4541.25,140.0,1,53.376
1784216340.066582441,01/01/2000,04:06:41.24,-1085.94,-50.29,-65.92,1.45,-2.23,-0.59,61.95,30.60,52.50,32.58,18.06,981.86,-42.21,813.75,-3465.0,262.50,1,53.376
1784216340.082642317,01/01/2000,04:06:41.26,-981.93,4.39,146.48,3.67,0.16,2.22,61.35,30.45,53.40,32.73,16.84,983.69,-40.26,-26.25,-1540.0,-43.75,1,53.376
1784216340.113101482,01/01/2000,04:06:41.29,-968.26,15.14,124.51,-1.63,0.40,0.65,61.35,29.55,52.65,32.73,13.66,983.56,-39.04,-402.50,463.75,-332.50,1,53.376
1784216340.144177198,01/01/2000,04:06:41.32,-1041.50,-27.83,-101.56,-1.79,2.49,0.02,58.95,28.95,56.70,32.82,14.88,984.42,-42.58,463.75,1321.25,-367.50,1,53.376
1784216340.164451599,01/01/2000,04:06:41.35,-1021.97,-51.27,-65.43,1.53,-1.56,0.30,61.95,30.15,54.45,32.77,15.62,985.76,-41.97,551.25,-630.0,-70.0,1,53.376
1784216340.181734324,01/01/2000,04:06:41.36,-959.96,12.70,50.29,2.10,1.96,1.33,59.25,31.35,52.50,32.58,15.86,985.15,-40.14,26.25,-586.25,-35.0,1,53.376
1784216340.198577166,01/01/2000,04:06:41.38,-969.73,15.14,20.51,-1.63,1.82,-1.63,61.65,29.85,54.0,32.77,15.62,985.52,-39.04,-341.25,402.50,-122.50,1,53.376
1784216340.220129251,01/01/2000,04:06:41.40,-1033.20,-24.90,15.14,-0.76,0.50,-0.08,62.55,30.0,55.35,32.63,13.18,986.13,-40.63,-131.25,420.0,-245.0,1,53.376
1784216340.239952326,01/01/2000,04:06:41.42,-1032.23,-26.37,18.55,0.37,-0.86,-2.63,62.55,30.0,55.35,32.73,11.71,987.10,-41.85,385.0,-78.75,-148.75,1,53.376
1784216340.271706581,01/01/2000,04:06:41.45,-995.61,-29.79,-31.74,0.0,2.53,0.71,61.05,30.45,53.85,32.97,11.96,984.66,-40.38,17.50,-1111.25,-175.0,1,53.376
1784216340.297391176,01/01/2000,04:06:41.47,-1034.18,-39.06,-45.41,0.34,-1.12,-0.34,61.05,30.75,54.15,32.77,13.66,984.54,-39.77,-61.25,-1505.0,-157.50,1,53.376
1784216340.310025930,01/01/2000,04:06:41.49,-1021.00,-17.58,87.89,1.49,1.52,0.87,61.05,29.55,52.35,32.92,14.64,986.13,-40.75,122.50,-936.25,-245.0,1,53.376
1784216340.327076674,01/01/2000,04:06:41.51,-1000.49,16.60,24.90,1.63,1.80,0.40,61.05,29.55,52.35,32.58,15.13,986.86,-41.97,341.25,-35.0,-113.75,1,53.376
1784216340.345994949,01/01/2000,04:06:41.53,-1020.02,-37.11,-107.91,-0.47,0.61,-0.08,60.60,30.0,55.05,32.73,15.37,987.22,-41.48,385.0,472.50,-227.50,1,53.376
1784216340.383409500,01/01/2000,04:06:41.56,-970.70,-6.84,-29.79,-0.30,1.87,-1.19,60.60,29.55,53.40,32.82,14.27,986.37,-40.14,-183.75,1032.50,-96.25,1,53.376
1784216340.399967909,01/01/2000,04:06:41.58,-1017.09,10.74,29.79,-0.69,1.35,0.13,61.05,30.0,55.35,32.73,12.32,986.86,-40.99,280.0,612.50,-306.25,1,53.376
