timestamp,data
1784216465.3129988,"01/01/2000,04:08:46.39,-1007.32,-13.18,-0.49,-0.08,-0.56,-1.17,60.90,29.40,55.20,32.73,13.66,982.47,-41.36,52.50,-603.75,-210.0,1,53.395,"
1784216465.3302674,"01/01/2000,04:08:46.41,-1016.11,-30.27,-54.20,0.54,1.83,2.12,61.95,29.85,53.25,32.82,13.79,981.12,-41.48,78.75,-586.25,-218.75,1,53.395,"
1784216465.3686013,"01/01/2000,04:08:46.44,-1012.21,-44.92,2.44,0.13,-0.50,2.48,60.90,28.95,54.45,32.73,13.66,977.22,-39.89,-113.75,-595.0,-218.75,1,53.395,"
1784216465.3856215,"01/01/2000,04:08:46.46,-998.05,-30.76,70.31,-0.20,-0.25,0.05,60.60,29.55,53.40,32.73,13.66,976.73,-39.77,-280.0,-577.50,-218.75,1,53.395,"
1784216465.4130943,"01/01/2000,04:08:46.48,-986.82,-22.46,67.87,-1.05,0.18,0.56,60.30,29.55,55.05,32.82,13.54,975.39,-40.26,288.75,-586.25,-297.50,1,53.395,"
1784216465.4279642,"01/01/2000,04:08:46.50,-1013.67,-25.39,5.86,-0.58,0.87,0.22,59.70,29.40,54.0,32.77,13.91,973.32,-39.53,236.25,-350.0,-105.0,1,53.395,"
1784216465.4416878,"01/01/2000,04:08:46.52,-1004.39,-32.71,33.20,1.53,-0.60,-0.79,61.65,28.95,53.70,32.73,14.15,970.75,-38.43,-297.50,-166.25,-262.50,1,53.395,"
1784216465.4614546,"01/01/2000,04:08:46.53,-1018.55,-13.67,-0.98,-1.03,-0.51,1.08,60.90,29.40,53.70,32.73,13.91,970.27,-38.80,-183.75,52.50,-227.50,1,53.395,"
1784216465.4793167,"01/01/2000,04:08:46.56,-1023.44,-4.88,3.91,0.85,-1.92,-0.24,60.60,28.80,54.60,32.73,14.15,973.68,-40.50,367.50,87.50,-148.75,1,53.395,"
1784216465.4971595,"01/01/2000,04:08:46.57,-1035.16,-9.77,12.70,-2.06,1.85,0.37,60.60,28.80,53.40,32.63,13.91,976.98,-40.87,367.50,157.50,-245.0,1,53.395,"
1784216465.5135415,"01/01/2000,04:08:46.59,-1011.23,-8.30,13.67,0.64,-0.56,0.23,58.65,30.45,53.10,32.44,14.15,978.32,-39.41,166.25,-26.25,-245.0,1,53.395,"
1784216465.5313907,"01/01/2000,04:08:46.61,-1024.41,-25.39,-0.49,-1.89,2.01,0.95,60.45,29.40,54.0,32.39,14.15,978.56,-38.67,-253.75,-131.25,-236.25,1,53.395,"
1784216465.551918,"01/01/2000,04:08:46.63,-990.23,-33.20,41.50,-1.57,1.66,0.95,61.35,29.25,53.40,32.58,13.66,977.46,-39.28,-236.25,-341.25,-253.75,1,53.395,"
1784216465.5869856,"01/01/2000,04:08:46.66,-1035.64,-11.72,56.15,-0.42,1.21,1.09,60.45,30.15,52.50,32.58,13.30,978.93,-41.97,323.75,-350.0,-192.50,1,53.395,"
1784216465.6281226,"01/01/2000,04:08:46.70,-1024.41,-32.23,58.11,-1.92,0.82,-1.71,59.85,31.20,54.15,32.44,13.42,984.05,-40.38,-43.75,-770.0,-113.75,1,53.395,"
1784216465.6599488,"01/01/2000,04:08:46.74,-1009.77,-52.25,23.44,-0.44,0.53,0.0,61.65,30.60,52.50,32.73,13.42,984.30,-40.63,-166.25,-735.0,-262.50,1,53.395,"
1784216465.6982653,"01/01/2000,04:08:46.77,-1038.57,-24.90,6.84,-2.23,-2.23,-1.46,60.0,29.40,55.20,32.73,13.30,984.54,-42.82,621.25,-533.75,-262.50,1,53.395,"
1784216465.7205446,"01/01/2000,04:08:46.79,-1014.16,-19.53,37.60,0.40,-0.53,-0.18,59.10,29.25,54.15,32.73,13.42,985.15,-41.48,420.0,-568.75,-341.25,1,53.395,"
1784216465.7539778,"01/01/2000,04:08:46.83,-1035.16,-13.18,3.91,1.63,-0.35,-1.34,59.10,28.35,54.0,32.73,13.42,984.78,-40.26,-236.25,-813.75,-218.75,1,53.395,"
1784216465.7717206,"01/01/2000,04:08:46.85,-1007.32,-23.93,101.56,-1.19,0.72,0.29,60.60,29.55,55.05,32.73,13.54,985.27,-41.97,393.75,-621.25,-297.50,1,53.395,"
1784216465.7889404,"01/01/2000,04:08:46.86,-1031.74,-8.30,13.18,1.09,-0.04,0.70,60.45,29.40,52.95,32.77,13.66,985.76,-43.07,542.50,-682.50,-210.0,1,53.395,"
1784216465.8127804,"01/01/2000,04:08:46.89,-1017.09,-33.69,-6.84,0.05,1.21,0.02,59.85,29.55,55.05,32.73,13.66,987.22,-41.24,8.75,-796.25,-315.0,1,53.395,"
1784216465.8520079,"01/01/2000,04:08:46.93,-1012.70,-17.09,-37.11,0.11,0.12,1.13,61.05,30.0,53.40,32.77,14.03,986.13,-41.60,87.50,-945.0,-210.0,1,53.395,"
1784216465.869483,"01/01/2000,04:08:46.95,-1040.04,-43.95,-40.04,0.89,-0.97,-0.58,59.85,29.55,53.85,32.73,14.40,983.44,-42.46,481.25,-770.0,26.25,1,53.395,"
1784216465.8960414,"01/01/2000,04:08:46.97,-1032.23,-17.58,97.66,-0.18,-1.0,-0.36,60.90,28.95,52.20,32.58,13.91,984.17,-41.48,157.50,-682.50,-175.0,1,53.395,"
1784216465.9256508,"01/01/2000,04:08:47.00,-994.14,-30.76,-42.48,1.06,-0.07,-1.96,60.60,31.20,54.15,32.97,13.79,986.74,-40.99,52.50,-857.50,-280.0,1,53.395,"
1784216465.9460099,"01/01/2000,04:08:47.02,-1043.95,-53.22,37.11,-2.46,-1.79,0.62,59.55,29.55,54.60,32.73,14.27,986.98,-41.60,43.75,-945.0,-306.25,1,53.395,"
1784216465.9638844,"01/01/2000,04:08:47.04,-977.54,-24.41,175.29,1.25,-1.0,0.38,61.80,29.55,54.15,32.53,14.64,986.74,-41.72,-61.25,-411.25,-70.0,1,53.395,"
1784216465.9803593,"01/01/2000,04:08:47.06,-952.15,30.27,62.50,1.95,0.05,-1.27,59.85,27.60,56.10,32.73,14.27,986.00,-41.97,61.25,-638.75,-288.75,1,53.395,"
1784216466.0146859,"01/01/2000,04:08:47.09,-1052.25,-27.34,3.91,0.29,-1.26,-1.54,60.0,30.15,52.95,32.58,13.66,985.52,-41.48,8.75,-883.75,-166.25,1,53.395,"
1784216466.035195,"01/01/2000,04:08:47.11,-996.58,-4.88,188.48,1.47,0.08,0.04,60.45,28.65,54.45,32.82,14.03,986.49,-40.99,-61.25,-752.50,-148.75,1,53.395,"
1784216466.069744,"01/01/2000,04:08:47.15,-1058.11,-34.18,-120.61,1.37,-0.84,-1.15,61.35,29.55,53.10,32.97,14.27,985.88,-40.87,236.25,-761.25,-253.75,1,53.395,"
