timestamp,data
1784217605.279308,"01/01/2000,04:27:46.40,-986.82,-8.79,-0.49,-0.18,-0.63,0.79,62.40,31.80,52.95,33.11,17.69,986.25,-39.41,297.50,-691.25,-192.50,1,53.340,"
1784217605.2959313,"01/01/2000,04:27:46.42,-1063.96,-26.37,67.87,1.17,-3.95,0.35,60.90,31.35,51.75,33.30,17.57,985.52,-40.63,-35.0,-735.0,-253.75,1,53.340,"
1784217605.3155887,"01/01/2000,04:27:46.44,-1026.86,-35.16,-32.23,-0.14,-0.51,0.41,62.25,32.40,51.60,33.35,18.06,985.03,-41.97,218.75,-805.0,-78.75,1,53.340,"
1784217605.33561,"01/01/2000,04:27:46.45,-1061.04,-53.71,90.82,0.37,2.86,0.15,60.60,32.40,53.85,33.16,18.06,987.35,-43.55,61.25,-533.75,-253.75,1,53.340,"
1784217605.3498685,"01/01/2000,04:27:46.47,-996.58,-41.50,93.26,1.17,0.53,-0.61,64.05,32.85,51.60,33.44,18.06,987.96,-45.38,-411.25,-813.75,-26.25,1,53.340,"
1784217605.3667789,"01/01/2000,04:27:46.49,-1026.37,-20.51,37.11,-1.11,-0.92,-3.35,62.25,32.40,51.15,33.30,18.18,985.15,-47.58,105.0,-638.75,-61.25,1,53.340,"
1784217605.4032261,"01/01/2000,04:27:46.53,-1025.88,7.81,0.0,1.03,0.26,-0.34,61.65,32.55,53.70,33.35,17.93,986.49,-49.65,367.50,-481.25,-262.50,1,53.340,"
1784217605.4221237,"01/01/2000,04:27:46.54,-1016.60,-23.44,63.96,0.14,1.92,-0.64,61.65,32.25,51.75,33.16,17.93,987.35,-50.02,-490.0,-393.75,-507.50,1,53.340,"
1784217605.4355147,"01/01/2000,04:27:46.56,-1010.74,-11.72,-11.23,0.89,0.26,-0.23,61.80,31.95,52.35,33.25,17.93,985.52,-51.48,-507.50,-1032.50,-157.50,1,53.340,"
1784217605.4606743,"01/01/2000,04:27:46.58,-1019.53,-19.53,50.29,0.54,-2.32,1.51,63.0,33.15,52.65,33.44,18.06,983.56,-53.56,691.25,-280.0,-315.0,1,53.340,"
1784217605.4779255,"01/01/2000,04:27:46.60,-1004.88,3.42,21.48,-1.04,-1.18,0.39,62.55,31.65,50.85,33.30,18.42,983.93,-53.07,1653.75,-122.50,-131.25,1,53.340,"
1784217605.4956317,"01/01/2000,04:27:46.62,-1014.16,-53.22,57.62,-0.07,1.47,0.11,61.35,31.95,51.60,33.35,17.81,986.61,-49.04,1111.25,-262.50,-175.0,1,53.340,"
1784217605.5182889,"01/01/2000,04:27:46.63,-987.30,-13.18,25.88,-0.17,0.19,-0.37,62.40,31.05,51.75,33.11,17.81,988.81,-43.31,-866.25,-840.0,-140.0,1,53.340,"
1784217605.5347075,"01/01/2000,04:27:46.66,-1052.73,-51.27,50.78,-0.19,1.47,0.79,61.95,31.80,51.75,33.44,18.18,988.08,-41.85,-1522.50,-997.50,-113.75,1,53.340,"
1784217605.55183,"01/01/2000,04:27:46.67,-1031.25,-8.79,70.80,2.23,-0.05,1.62,62.55,31.95,53.85,33.35,18.30,985.64,-44.65,-682.50,-796.25,-201.25,1,53.340,"
1784217605.5690496,"01/01/2000,04:27:46.69,-1032.23,-18.07,65.92,-1.07,-2.08,0.44,61.80,31.95,51.60,33.49,18.06,984.17,-48.19,1207.50,-402.50,-148.75,1,53.340,"
1784217605.5944378,"01/01/2000,04:27:46.71,-1021.00,-8.79,-14.65,0.15,1.60,-3.36,63.90,33.0,52.50,33.25,17.69,985.03,-46.73,1925.0,-385.0,-411.25,1,53.340,"
1784217605.6123877,"01/01/2000,04:27:46.73,-995.12,-10.25,23.44,-0.84,0.37,-1.21,61.95,31.80,52.95,33.11,17.81,986.74,-41.24,192.50,-586.25,-227.50,1,53.340,"
1784217605.6311858,"01/01/2000,04:27:46.75,-1029.79,-27.83,59.57,0.92,0.76,0.75,61.65,28.95,54.0,33.35,17.81,987.47,-36.72,-971.25,-813.75,-280.0,1,53.340,"
1784217605.6537533,"01/01/2000,04:27:46.77,-1041.02,-34.67,74.22,-0.27,1.91,-0.63,62.40,31.05,52.95,33.44,18.06,987.35,-38.06,-411.25,-822.50,-96.25,1,53.340,"
1784217605.6751926,"01/01/2000,04:27:46.79,-1007.32,-27.83,29.30,1.62,-0.49,-0.94,62.25,31.20,52.65,33.25,17.81,986.86,-40.75,201.25,-507.50,-192.50,1,53.340,"
1784217605.6909158,"01/01/2000,04:27:46.81,-970.70,-11.23,66.41,-0.11,1.47,2.01,62.55,31.95,52.35,33.35,17.81,985.76,-42.58,665.0,-612.50,-227.50,1,53.340,"
1784217605.7075171,"01/01/2000,04:27:46.83,-980.96,0.49,-33.20,1.40,-0.27,1.77,63.15,32.25,52.20,33.44,18.06,984.54,-42.70,498.75,-717.50,-315.0,1,53.340,"
1784217605.7241566,"01/01/2000,04:27:46.85,-1039.55,15.63,-55.18,1.47,0.18,2.0,61.95,33.0,51.75,33.30,18.06,984.30,-41.36,638.75,-656.25,-288.75,1,53.340,"
1784217605.76363,"01/01/2000,04:27:46.88,-1024.90,8.30,-46.88,1.07,2.20,1.55,62.25,30.45,51.90,33.35,18.18,988.44,-35.26,131.25,-560.0,-271.25,1,53.340,"
1784217605.7808504,"01/01/2000,04:27:46.90,-1019.04,-18.07,55.18,-1.08,1.07,0.31,62.55,31.65,51.90,33.16,18.54,989.54,-32.82,-1041.25,-560.0,-78.75,1,53.340,"
1784217605.821561,"01/01/2000,04:27:46.94,-993.16,-21.97,90.33,0.40,0.08,1.31,61.65,33.75,51.75,33.16,17.81,984.91,-38.92,-78.75,-805.0,-122.50,1,53.340,"
1784217605.8537674,"01/01/2000,04:27:46.97,-1022.46,-9.77,3.91,0.60,-2.17,1.33,61.35,31.20,52.65,33.25,17.57,985.27,-41.85,1321.25,-542.50,-201.25,1,53.340,"
1784217605.8689933,"01/01/2000,04:27:47.00,-1009.77,-17.09,-38.09,2.54,-1.88,0.53,62.55,32.40,51.90,33.35,18.06,986.37,-37.33,8.75,-420.0,-280.0,1,53.340,"
