timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218873.384203911,01/01/2000,04:48:54.65,-1009.28,-4.39,61.52,-1.62,-4.77,0.67,63.15,33.0,50.25,33.49,14.64,982.71,-62.71,1120.0,-455.0,-306.25,1,53.334
1784218873.412894011,01/01/2000,04:48:54.68,-1024.90,-28.81,9.77,-2.84,-4.35,-0.43,61.80,33.15,50.10,33.16,14.64,983.08,-62.34,2082.50,52.50,-280.0,1,53.334
1784218873.418067217,01/01/2000,04:48:54.69,-1012.70,-35.64,70.31,-1.32,-1.03,0.44,62.40,32.55,53.25,33.11,14.40,984.66,-58.44,1111.25,-350.0,-315.0,1,53.334
1784218873.441276789,01/01/2000,04:48:54.71,-1030.27,-14.65,44.92,0.26,0.17,-4.02,63.15,32.55,49.80,33.06,14.40,986.61,-51.61,-332.50,-770.0,-166.25,1,53.334
1784218873.453486204,01/01/2000,04:48:54.73,-1027.34,-34.18,-9.77,-0.02,1.60,-4.02,63.15,31.05,51.0,33.25,14.64,987.35,-47.58,-1461.25,-743.75,-113.75,1,53.334
1784218873.480407715,01/01/2000,04:48:54.75,-1021.48,-48.34,-6.35,-1.97,-1.53,-0.36,62.55,32.40,50.10,33.35,14.64,986.49,-49.53,-455.0,-507.50,-218.75,1,53.334
1784218873.501699448,01/01/2000,04:48:54.77,-1032.71,-2.93,-11.23,-0.61,0.45,-0.11,62.70,32.55,51.0,33.44,14.40,985.39,-52.46,822.50,-612.50,-367.50,1,53.334
1784218873.517263174,01/01/2000,04:48:54.78,-998.54,-34.67,121.09,-2.09,-1.43,-1.47,61.95,33.45,51.75,33.06,14.64,985.03,-52.95,936.25,-551.25,-245.0,1,53.334
1784218873.535861015,01/01/2000,04:48:54.80,-1044.43,-19.53,27.34,1.05,0.60,-0.37,62.70,32.25,50.55,33.35,14.88,984.05,-50.75,770.0,-341.25,-253.75,1,53.334
1784218873.550678253,01/01/2000,04:48:54.82,-986.33,-16.11,4.88,1.56,-2.13,2.98,60.90,31.80,52.50,33.35,14.64,984.78,-47.58,175.0,-306.25,-148.75,1,53.334
1784218873.570549488,01/01/2000,04:48:54.84,-1023.44,-21.97,-3.42,1.53,-0.04,0.49,62.55,31.20,51.60,33.35,14.03,986.49,-44.90,227.50,-796.25,-183.75,1,53.334
1784218873.593835354,01/01/2000,04:48:54.86,-1037.11,-22.95,-19.04,-0.22,-0.08,2.24,62.25,33.15,51.60,33.16,14.15,987.71,-43.68,-568.75,-752.50,-262.50,1,53.334
1784218873.610040903,01/01/2000,04:48:54.88,-986.33,-3.42,83.50,0.60,2.10,-2.89,62.70,31.05,51.0,33.35,14.52,987.47,-44.29,-927.50,-516.25,-262.50,1,53.334
1784218873.626780033,01/01/2000,04:48:54.89,-1008.30,7.81,51.27,0.92,-0.69,-0.30,61.80,31.95,51.60,33.30,14.15,985.15,-47.34,-105.0,-743.75,-332.50,1,53.334
1784218873.644118786,01/01/2000,04:48:54.91,-1023.44,-9.28,14.16,-0.39,1.24,-1.38,63.30,33.60,53.10,33.44,14.15,983.08,-49.53,1286.25,-665.0,-236.25,1,53.334
1784218873.660553455,01/01/2000,04:48:54.93,-1033.69,-35.16,36.62,-3.63,-2.24,1.04,62.25,31.95,51.60,33.11,14.15,984.42,-48.68,1522.50,-350.0,-315.0,1,53.334
1784218873.699814081,01/01/2000,04:48:54.97,-982.91,-20.51,41.02,0.04,1.70,-4.35,62.40,32.55,51.30,33.30,14.52,987.47,-41.72,-1023.75,-735.0,-61.25,1,53.334
1784218873.726053715,01/01/2000,04:48:54.99,-991.70,-22.95,51.27,0.74,0.28,-0.97,61.95,32.25,50.55,33.11,14.52,985.76,-41.97,-1242.50,-918.75,-131.25,1,53.334
1784218873.751025677,01/01/2000,04:48:55.02,-1026.86,-4.39,17.09,-0.98,-0.61,0.95,61.20,30.60,53.25,33.25,14.40,984.66,-48.56,665.0,-525.0,-323.75,1,53.334
1784218873.767787218,01/01/2000,04:48:55.04,-1028.32,-36.13,17.09,-1.82,0.17,2.11,63.15,32.25,52.20,33.16,14.15,985.15,-49.78,1400.0,-507.50,-385.0,1,53.334
1784218873.783849239,01/01/2000,04:48:55.05,-993.16,-21.48,-0.98,2.76,-1.91,0.74,62.70,30.60,52.95,33.35,14.40,985.15,-46.85,1146.25,-726.25,-262.50,1,53.334
1784218873.802039862,01/01/2000,04:48:55.07,-977.05,-46.88,75.68,-1.61,0.17,1.11,62.40,33.0,50.55,33.30,14.88,985.03,-42.21,-183.75,-831.25,-245.0,1,53.334
1784218873.826422930,01/01/2000,04:48:55.09,-1037.11,-27.34,36.13,0.11,1.22,-0.03,63.30,32.85,51.90,33.25,15.13,986.25,-39.77,-1102.50,-577.50,-148.75,1,53.334
1784218873.842596292,01/01/2000,04:48:55.11,-1040.04,6.84,-32.71,2.69,-1.24,-0.81,62.40,34.20,51.30,33.11,14.40,987.96,-41.24,-630.0,-743.75,-280.0,1,53.334
1784218873.860810995,01/01/2000,04:48:55.13,-1044.92,-19.04,88.38,1.31,0.76,-0.43,63.0,32.85,52.35,33.44,14.15,988.93,-44.16,-8.75,-717.50,-227.50,1,53.334
1784218873.878785372,01/01/2000,04:48:55.14,-1022.95,-15.14,-20.02,1.21,1.97,3.29,63.75,32.85,50.85,33.06,14.64,986.98,-46.60,113.75,-726.25,-262.50,1,53.334
1784218873.894352674,01/01/2000,04:48:55.16,-962.89,-27.34,104.49,0.82,-1.14,-1.52,61.35,31.20,51.15,33.16,15.01,983.56,-47.95,481.25,-542.50,-175.0,1,53.334
1784218873.914402723,01/01/2000,04:48:55.18,-1025.88,-25.88,32.23,-0.94,-0.90,0.80,62.55,33.60,51.60,33.35,14.64,982.34,-47.58,927.50,-577.50,-297.50,1,53.334
1784218873.931823015,01/01/2000,04:48:55.20,-1052.25,-6.35,59.08,-0.21,0.32,-0.63,63.75,33.60,50.85,33.35,14.40,984.54,-46.12,665.0,-621.25,-210.0,1,53.334
1784218873.951497316,01/01/2000,04:48:55.22,-1032.71,-20.02,29.30,-0.47,-0.27,1.09,62.70,33.45,50.55,33.35,14.27,988.20,-43.68,-113.75,-691.25,-271.25,1,53.334
