timestamp,data
1784211414.3371758,"01/01/2000,02:44:35.12,-902.34,-92.77,-463.87,-0.65,-0.60,-0.73,86.55,63.60,-10.20,28.03,-1000.03,-20.50,6.10,262.50,-726.25,-358.75,1,52.510,"
1784211414.3682165,"01/01/2000,02:44:35.16,-894.53,-83.50,-454.10,-0.31,1.61,-1.51,86.40,64.20,-11.55,27.79,-1000.03,-20.62,5.98,227.50,-848.75,-280.0,1,52.527,"
1784211414.3990278,"01/01/2000,02:44:35.18,-898.93,-96.19,-451.17,0.97,-1.44,-0.31,84.75,64.65,-11.85,28.37,-1000.40,-20.62,5.98,210.0,-805.0,-315.0,1,52.525,"
1784211414.4092872,"01/01/2000,02:44:35.20,-893.07,-80.57,-453.61,-0.05,1.67,0.53,86.70,64.65,-11.55,28.37,-1000.28,-20.62,5.86,166.25,-848.75,-297.50,1,52.523,"
1784211414.4303112,"01/01/2000,02:44:35.22,-890.63,-86.43,-458.50,1.46,-1.59,-0.58,87.0,64.80,-12.15,28.08,-1000.16,-20.50,5.98,166.25,-778.75,-271.25,1,52.521,"
1784211414.4709108,"01/01/2000,02:44:35.26,-889.16,-98.63,-454.59,2.06,-0.42,3.37,84.60,62.40,-8.25,28.32,-1000.16,-20.74,5.98,253.75,-910.0,-332.50,1,52.517,"
1784211414.4916039,"01/01/2000,02:44:35.27,-902.83,-89.36,-449.22,0.48,-1.71,-2.30,84.60,62.40,-8.25,28.41,-1000.16,-20.62,5.98,201.25,-892.50,-288.75,1,52.515,"
1784211414.5017922,"01/01/2000,02:44:35.29,-895.51,-83.98,-458.98,-0.89,-1.40,-0.34,87.30,65.70,-13.20,28.08,-1000.03,-20.50,5.86,105.0,-945.0,-367.50,1,52.513,"
1784211414.522641,"01/01/2000,02:44:35.31,-898.44,-87.89,-444.82,0.30,-1.04,-1.85,87.15,64.65,-10.80,28.32,-999.91,-20.50,5.86,122.50,-778.75,-332.50,1,52.532,"
1784211414.5630996,"01/01/2000,02:44:35.35,-895.51,-96.68,-451.17,2.29,-0.36,0.91,85.80,63.30,-12.15,28.08,-1000.16,-20.50,5.73,148.75,-787.50,-332.50,1,52.528,"
1784211414.5835671,"01/01/2000,02:44:35.36,-891.60,-92.77,-454.59,0.40,0.69,0.02,85.80,63.30,-12.15,28.08,-1000.40,-20.50,5.86,236.25,-892.50,-306.25,1,52.526,"
1784211414.6042535,"01/01/2000,02:44:35.39,-892.09,-88.87,-452.64,0.90,-0.11,-1.78,85.95,62.70,-9.60,28.37,-1000.40,-20.25,5.98,306.25,-778.75,-350.0,1,52.524,"
1784211414.614484,"01/01/2000,02:44:35.40,-895.02,-81.54,-460.45,1.22,0.60,0.73,85.20,64.20,-13.35,28.03,-1000.16,-20.37,5.86,288.75,-796.25,-332.50,1,52.522,"
1784211414.6352415,"01/01/2000,02:44:35.42,-906.25,-93.75,-458.50,1.95,1.25,0.40,86.10,64.50,-11.70,28.41,-1000.16,-20.37,5.98,350.0,-822.50,-288.75,1,52.520,"
1784211414.6556594,"01/01/2000,02:44:35.44,-877.93,-90.82,-456.05,1.05,-0.88,0.65,86.10,64.05,-12.15,28.08,-1000.28,-20.25,6.10,227.50,-805.0,-341.25,1,52.539,"
1784211414.6760983,"01/01/2000,02:44:35.46,-896.00,-90.33,-455.08,0.48,-1.44,-0.76,85.80,64.50,-10.95,28.08,-1000.16,-20.25,5.98,288.75,-752.50,-420.0,1,52.516,"
1784211414.6967347,"01/01/2000,02:44:35.48,-893.55,-88.38,-452.15,1.37,-0.06,0.25,85.80,62.85,-10.20,28.22,-999.91,-20.25,5.86,175.0,-918.75,-332.50,1,52.535,"
1784211414.7070138,"01/01/2000,02:44:35.49,-902.83,-89.36,-445.31,1.34,0.29,0.11,86.40,65.10,-11.85,28.17,-1000.16,-20.25,5.98,306.25,-866.25,-367.50,1,52.533,"
1784211414.7280514,"01/01/2000,02:44:35.51,-887.70,-92.77,-469.73,1.10,-1.76,-0.40,85.80,65.25,-11.70,28.37,-1000.16,-20.37,6.22,306.25,-743.75,-358.75,1,52.531,"
1784211414.754692,"01/01/2000,02:44:35.53,-895.51,-88.38,-457.03,0.77,-0.94,2.35,87.0,65.25,-11.70,28.37,-1000.40,-20.50,6.34,367.50,-778.75,-428.75,1,52.529,"
1784211414.7670302,"01/01/2000,02:44:35.55,-903.32,-78.13,-457.52,0.08,1.68,-0.81,84.75,65.10,-8.85,28.37,-1000.28,-20.50,6.34,323.75,-936.25,-341.25,1,52.527,"
1784211414.8011587,"01/01/2000,02:44:35.58,-889.65,-96.19,-454.10,1.51,-1.55,-2.01,85.20,65.40,-8.85,28.22,-1000.16,-20.50,6.22,288.75,-936.25,-367.50,1,52.525,"
1784211414.8165905,"01/01/2000,02:44:35.60,-901.37,-94.73,-458.01,0.58,-1.65,0.20,85.05,63.30,-11.25,28.17,-1000.16,-20.74,6.10,183.75,-857.50,-306.25,1,52.502,"
1784211414.8373575,"01/01/2000,02:44:35.62,-887.21,-82.03,-443.85,2.02,0.70,-1.08,84.75,63.90,-11.55,27.98,-1000.16,-20.74,6.22,262.50,-848.75,-288.75,1,52.521,"
1784211414.8479307,"01/01/2000,02:44:35.64,-897.95,-92.29,-471.68,-0.15,2.21,-0.47,86.55,64.80,-11.70,28.32,-1000.16,-20.74,6.22,236.25,-848.75,-332.50,1,52.519,"
1784211414.868448,"01/01/2000,02:44:35.65,-899.90,-94.73,-440.92,-0.76,-1.68,1.86,87.15,63.0,-10.80,28.03,-999.91,-20.62,6.10,288.75,-840.0,-358.75,1,52.517,"
1784211414.8993225,"01/01/2000,02:44:35.69,-894.04,-99.12,-446.78,2.96,0.56,1.16,85.65,63.90,-10.80,28.41,-1000.16,-20.50,6.10,306.25,-883.75,-306.25,1,52.513,"
1784211414.9306836,"01/01/2000,02:44:35.71,-911.13,-96.19,-450.68,0.0,1.28,1.47,86.40,63.90,-12.60,27.98,-1000.03,-20.62,6.10,166.25,-840.0,-341.25,1,52.532,"
1784211414.941089,"01/01/2000,02:44:35.73,-898.93,-72.27,-449.71,3.24,-2.74,-1.99,85.05,63.30,-12.45,28.32,-1000.03,-20.50,5.98,332.50,-831.25,-306.25,1,52.530,"
