timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218906.465830326,01/01/2000,04:49:27.74,-980.47,18.07,32.23,0.68,1.14,-1.69,61.65,31.35,53.25,33.35,14.52,985.76,-46.60,-428.75,-691.25,-271.25,1,53.335
1784218906.500889778,01/01/2000,04:49:27.77,-1053.71,-9.28,11.23,0.24,-0.25,-1.31,62.70,34.20,52.50,33.06,14.27,987.47,-52.09,26.25,-866.25,-332.50,1,53.335
1784218906.518206120,01/01/2000,04:49:27.79,-996.58,-12.21,0.0,-0.40,0.38,-1.78,61.80,32.40,51.15,33.11,14.52,985.88,-55.39,262.50,-805.0,-262.50,1,53.335
1784218906.538062572,01/01/2000,04:49:27.81,-1016.11,-10.25,28.81,0.82,-2.94,-1.37,63.75,34.80,50.40,33.06,15.01,982.71,-56.36,796.25,-437.50,-183.75,1,53.335
1784218906.560758591,01/01/2000,04:49:27.83,-1038.09,-4.39,-29.30,-0.73,0.22,-3.03,61.65,33.75,52.20,33.11,14.64,983.56,-55.27,358.75,-367.50,-236.25,1,53.335
1784218906.577516317,01/01/2000,04:49:27.84,-1033.20,-4.88,36.13,-1.17,-0.52,-3.05,62.55,33.60,50.85,33.16,14.64,985.39,-54.66,-708.75,-560.0,-218.75,1,53.335
1784218906.595482349,01/01/2000,04:49:27.86,-1002.44,-16.11,96.68,0.53,2.33,-1.28,62.25,33.15,52.35,33.35,14.64,986.13,-55.63,-1085.0,-787.50,-183.75,1,53.335
1784218906.610829592,01/01/2000,04:49:27.88,-1012.21,-21.48,-6.35,-0.33,-0.42,-3.34,61.80,31.65,52.35,33.16,14.64,984.05,-60.02,-8.75,-866.25,-210.0,1,53.335
1784218906.630519629,01/01/2000,04:49:27.90,-1033.20,-40.53,20.02,0.51,-1.48,0.37,60.90,32.55,53.70,33.16,14.76,982.71,-62.71,1163.75,-280.0,-227.50,1,53.335
1784218906.645273685,01/01/2000,04:49:27.92,-985.35,0.49,63.48,-1.02,-3.95,1.34,60.60,32.85,50.85,33.16,14.88,983.44,-61.73,1618.75,0.0,-236.25,1,53.335
