frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
205,6.833333333333333,1784291930.046333,nan,nan,nan,nan,nan,nan,76,6,0.07894736842105263,120,0,0,0,0,0,0,149,0,1,0
206,6.866666666666666,1784291930.0796664,nan,nan,nan,nan,nan,nan,68,6,0.08823529411764706,121,0,0,0,0,0,0,149,0,1,0
207,6.9,1784291930.113,nan,nan,nan,nan,nan,nan,74,9,0.12162162162162163,129,0,0,0,0,0,0,149,0,1,0
208,6.933333333333334,1784291930.1463332,nan,nan,nan,nan,nan,nan,66,5,0.07575757575757576,127,0,0,0,0,0,0,149,0,1,0
209,6.966666666666667,1784291930.1796665,nan,nan,nan,nan,nan,nan,75,8,0.10666666666666667,128,0,0,0,0,0,0,149,0,1,0
210,7.0,1784291930.2129998,nan,nan,nan,nan,nan,nan,72,6,0.08333333333333333,119,0,0,0,0,0,0,149,0,1,0
211,7.033333333333333,1784291930.2463331,nan,nan,nan,nan,nan,nan,69,0,0.0,135,0,0,0,0,0,0,149,0,1,0
212,7.066666666666666,1784291930.2796664,nan,nan,nan,nan,nan,nan,71,6,0.08450704225352113,127,0,0,0,0,0,0,149,0,1,0
213,7.1,1784291930.3129997,nan,nan,nan,nan,nan,nan,74,6,0.08108108108108109,140,0,0,0,0,0,0,149,0,1,0
214,7.133333333333334,1784291930.3463333,nan,nan,nan,nan,nan,nan,69,5,0.07246376811594203,124,0,0,0,0,0,0,149,0,1,0
215,7.166666666666667,1784291930.3796666,nan,nan,nan,nan,nan,nan,74,0,0.0,118,0,0,0,0,0,0,149,0,1,0
216,7.2,1784291930.4129999,nan,nan,nan,nan,nan,nan,65,6,0.09230769230769231,114,0,0,0,0,0,0,149,0,1,0
217,7.233333333333333,1784291930.4463332,nan,nan,nan,nan,nan,nan,72,5,0.06944444444444445,119,0,0,0,0,0,0,149,0,1,0
218,7.266666666666667,1784291930.4796665,nan,nan,nan,nan,nan,nan,73,6,0.0821917808219178,135,0,0,0,0,0,0,149,0,1,0
219,7.3,1784291930.5129998,nan,nan,nan,nan,nan,nan,71,6,0.08450704225352113,124,0,0,0,0,0,0,149,0,1,0
220,7.333333333333333,1784291930.546333,nan,nan,nan,nan,nan,nan,71,5,0.07042253521126761,117,0,0,0,0,0,0,149,0,1,0
221,7.366666666666666,1784291930.5796664,nan,nan,nan,nan,nan,nan,75,9,0.12,144,0,0,0,0,0,0,149,0,1,0
222,7.4,1784291930.613,nan,nan,nan,nan,nan,nan,69,7,0.10144927536231885,120,0,0,0,0,0,0,149,0,1,0
223,7.433333333333334,1784291930.6463332,nan,nan,nan,nan,nan,nan,76,8,0.10526315789473684,120,0,0,0,0,0,0,149,0,1,0
224,7.466666666666667,1784291930.6796665,nan,nan,nan,nan,nan,nan,67,0,0.0,130,0,0,0,0,0,0,149,0,1,0
225,7.5,1784291930.7129998,nan,nan,nan,nan,nan,nan,65,5,0.07692307692307693,132,0,0,0,0,0,0,149,0,1,0
226,7.533333333333333,1784291930.7463331,nan,nan,nan,nan,nan,nan,76,7,0.09210526315789473,110,0,0,0,0,0,0,149,0,1,0
227,7.566666666666666,1784291930.7796664,nan,nan,nan,nan,nan,nan,70,6,0.08571428571428572,129,0,0,0,0,0,0,149,0,1,0
228,7.6,1784291930.8129997,nan,nan,nan,nan,nan,nan,75,7,0.09333333333333334,131,0,0,0,0,0,0,149,0,1,0
229,7.633333333333334,1784291930.8463333,nan,nan,nan,nan,nan,nan,73,6,0.0821917808219178,136,0,0,0,0,0,0,149,0,1,0
230,7.666666666666667,1784291930.8796666,nan,nan,nan,nan,nan,nan,67,6,0.08955223880597014,137,0,0,0,0,0,0,149,0,1,0
231,7.7,1784291930.9129999,nan,nan,nan,nan,nan,nan,62,5,0.08064516129032258,129,0,0,0,0,0,0,149,0,1,0
232,7.733333333333333,1784291930.9463332,nan,nan,nan,nan,nan,nan,65,0,0.0,126,0,0,0,0,0,0,149,0,1,0
233,7.766666666666667,1784291930.9796665,nan,nan,nan,nan,nan,nan,56,0,0.0,128,0,0,0,0,0,0,149,0,1,0
234,7.8,1784291931.0129998,nan,nan,nan,nan,nan,nan,53,0,0.0,139,0,0,0,0,0,0,149,0,1,0
235,7.833333333333333,1784291931.046333,nan,nan,nan,nan,nan,nan,47,0,0.0,111,0,0,0,0,0,0,149,0,1,0
236,7.866666666666666,1784291931.0796664,nan,nan,nan,nan,nan,nan,43,8,0.18604651162790697,130,0,0,0,0,0,0,149,0,1,0
237,7.9,1784291931.113,nan,nan,nan,nan,nan,nan,37,0,0.0,145,0,0,0,0,0,0,149,0,1,0
238,7.933333333333334,1784291931.1463332,nan,nan,nan,nan,nan,nan,38,0,0.0,120,0,0,0,0,0,0,149,0,1,0
239,7.966666666666667,1784291931.1796665,nan,nan,nan,nan,nan,nan,37,0,0.0,138,0,0,0,0,0,0,149,0,1,0
240,8.0,1784291931.2129998,nan,nan,nan,nan,nan,nan,29,0,nan,168,0,0,0,0,0,0,149,0,1,0
241,8.033333333333333,1784291931.2463331,nan,nan,nan,nan,nan,nan,24,0,nan,170,0,0,0,0,0,0,149,0,1,0
242,8.066666666666666,1784291931.2796664,nan,nan,nan,nan,nan,nan,32,0,0.0,173,0,0,0,0,0,0,149,0,1,0
243,8.1,1784291931.3129997,nan,nan,nan,nan,nan,nan,32,0,0.0,191,0,0,0,0,0,0,149,0,1,0
244,8.133333333333333,1784291931.3463333,nan,nan,nan,nan,nan,nan,29,0,nan,192,0,0,0,0,0,0,149,0,1,0
245,8.166666666666666,1784291931.3796666,nan,nan,nan,nan,nan,nan,32,0,0.0,202,0,0,0,0,0,0,149,0,1,0
246,8.2,1784291931.4129999,nan,nan,nan,nan,nan,nan,33,0,0.0,220,0,0,0,0,0,0,149,0,1,0
247,8.233333333333333,1784291931.4463332,nan,nan,nan,nan,nan,nan,27,0,nan,214,0,0,0,0,0,0,149,0,1,0
248,8.266666666666667,1784291931.4796665,nan,nan,nan,nan,nan,nan,28,0,nan,210,0,0,0,0,0,0,149,0,1,0
249,8.3,1784291931.5129998,nan,nan,nan,nan,nan,nan,26,0,nan,232,0,0,0,0,0,0,149,0,1,0
250,8.333333333333334,1784291931.546333,nan,nan,nan,nan,nan,nan,25,0,nan,243,0,0,0,0,0,0,149,0,1,0
251,8.366666666666667,1784291931.5796664,nan,nan,nan,nan,nan,nan,31,0,0.0,250,0,0,0,0,0,0,149,0,1,0
252,8.4,1784291931.613,nan,nan,nan,nan,nan,nan,21,0,nan,274,0,0,0,0,0,0,149,0,1,0
253,8.433333333333334,1784291931.6463332,nan,nan,nan,nan,nan,nan,21,0,nan,254,0,0,0,0,0,0,149,0,1,0
254,8.466666666666667,1784291931.6796665,nan,nan,nan,nan,nan,nan,20,0,nan,289,0,0,0,0,0,0,149,0,1,0
255,8.5,1784291931.7129998,nan,nan,nan,nan,nan,nan,28,0,nan,290,0,0,0,0,0,0,149,0,1,0
256,8.533333333333333,1784291931.7463331,nan,nan,nan,nan,nan,nan,24,0,nan,303,0,0,0,0,0,0,149,0,1,0
257,8.566666666666666,1784291931.7796664,nan,nan,nan,nan,nan,nan,17,0,nan,315,0,0,0,0,0,0,149,0,1,0
258,8.6,1784291931.8129997,nan,nan,nan,nan,nan,nan,26,0,nan,316,0,0,0,0,0,0,149,0,1,0
259,8.633333333333333,1784291931.8463333,nan,nan,nan,nan,nan,nan,20,0,nan,317,0,0,0,0,0,0,149,0,1,0
260,8.666666666666666,1784291931.8796666,nan,nan,nan,nan,nan,nan,16,0,nan,323,0,0,0,0,0,0,149,0,1,0
261,8.7,1784291931.9129999,nan,nan,nan,nan,nan,nan,17,0,nan,333,0,0,0,0,0,0,149,0,1,0
262,8.733333333333333,1784291931.9463332,nan,nan,nan,nan,nan,nan,10,0,nan,318,0,0,0,0,0,0,149,0,1,0
263,8.766666666666667,1784291931.9796665,nan,nan,nan,nan,nan,nan,23,0,nan,307,0,0,0,0,0,0,149,0,1,0
264,8.8,1784291932.0129998,nan,nan,nan,nan,nan,nan,16,0,nan,326,0,0,0,0,0,0,149,0,1,0
265,8.833333333333334,1784291932.046333,nan,nan,nan,nan,nan,nan,7,0,nan,337,0,0,0,0,0,0,149,0,1,0
266,8.866666666666667,1784291932.0796664,nan,nan,nan,nan,nan,nan,8,0,nan,353,0,0,0,0,0,0,149,0,1,0
267,8.9,1784291932.113,nan,nan,nan,nan,nan,nan,14,0,nan,325,0,0,0,0,0,0,149,0,1,0
268,8.933333333333334,1784291932.1463332,nan,nan,nan,nan,nan,nan,11,0,nan,334,0,0,0,0,0,0,149,0,1,0
269,8.966666666666667,1784291932.1796665,nan,nan,nan,nan,nan,nan,14,0,nan,312,0,0,0,0,0,0,149,0,1,0
270,9.0,1784291932.2129998,nan,nan,nan,nan,nan,nan,8,0,nan,307,0,0,0,0,0,0,149,0,1,0
271,9.033333333333333,1784291932.2463331,nan,nan,nan,nan,nan,nan,5,0,nan,330,0,0,0,0,0,0,149,0,1,0
272,9.066666666666666,1784291932.2796664,nan,nan,nan,nan,nan,nan,10,0,nan,291,0,0,0,0,0,0,149,0,1,0
273,9.1,1784291932.3129997,nan,nan,nan,nan,nan,nan,11,0,nan,298,0,0,0,0,0,0,149,0,1,0
274,9.133333333333333,1784291932.3463333,nan,nan,nan,nan,nan,nan,13,0,nan,303,0,0,0,0,0,0,149,0,1,0
275,9.166666666666666,1784291932.3796666,nan,nan,nan,nan,nan,nan,3,0,nan,328,0,0,0,0,0,0,149,0,1,0
276,9.2,1784291932.4129999,nan,nan,nan,nan,nan,nan,7,0,nan,311,0,0,0,0,0,0,149,0,1,0
277,9.233333333333333,1784291932.4463332,nan,nan,nan,nan,nan,nan,6,0,nan,297,0,0,0,0,0,0,149,0,1,0
278,9.266666666666667,1784291932.4796665,nan,nan,nan,nan,nan,nan,6,0,nan,297,0,0,0,0,0,0,149,0,1,0
279,9.3,1784291932.5129998,nan,nan,nan,nan,nan,nan,5,0,nan,324,0,0,0,0,0,0,149,0,1,0
280,9.333333333333334,1784291932.546333,nan,nan,nan,nan,nan,nan,8,0,nan,334,0,0,0,0,0,0,149,0,1,0
281,9.366666666666667,1784291932.5796664,nan,nan,nan,nan,nan,nan,5,0,nan,307,0,0,0,0,0,0,149,0,1,0
282,9.4,1784291932.613,nan,nan,nan,nan,nan,nan,2,0,nan,299,0,0,0,0,0,0,149,0,1,0
283,9.433333333333334,1784291932.6463332,nan,nan,nan,nan,nan,nan,3,0,nan,318,0,0,0,0,0,0,149,0,1,0
284,9.466666666666667,1784291932.6796665,nan,nan,nan,nan,nan,nan,2,0,nan,334,0,0,0,0,0,0,149,0,1,0
285,9.5,1784291932.7129998,nan,nan,nan,nan,nan,nan,5,0,nan,310,0,0,0,0,0,0,149,0,1,0
286,9.533333333333333,1784291932.7463331,nan,nan,nan,nan,nan,nan,5,0,nan,278,0,0,0,0,0,0,149,0,1,0
287,9.566666666666666,1784291932.7796664,nan,nan,nan,nan,nan,nan,5,0,nan,294,0,0,0,0,0,0,149,0,1,0
288,9.6,1784291932.8129997,nan,nan,nan,nan,nan,nan,2,0,nan,273,0,0,0,0,0,0,149,0,1,0
289,9.633333333333333,1784291932.8463333,nan,nan,nan,nan,nan,nan,3,0,nan,282,0,0,0,0,0,0,149,0,1,0
290,9.666666666666666,1784291932.8796666,nan,nan,nan,nan,nan,nan,3,0,nan,261,0,0,0,0,0,0,149,0,1,0
291,9.7,1784291932.9129999,nan,nan,nan,nan,nan,nan,0,0,nan,276,0,0,0,0,0,0,149,0,1,0
292,9.733333333333333,1784291932.9463332,nan,nan,nan,nan,nan,nan,7,0,nan,267,0,0,0,0,0,0,149,0,1,0
293,9.766666666666667,1784291932.9796665,nan,nan,nan,nan,nan,nan,5,0,nan,280,0,0,0,0,0,0,149,0,1,0
294,9.8,1784291933.0129998,nan,nan,nan,nan,nan,nan,3,0,nan,277,0,0,0,0,0,0,149,0,1,0
295,9.833333333333334,1784291933.046333,nan,nan,nan,nan,nan,nan,4,0,nan,281,0,0,0,0,0,0,149,0,1,0
296,9.866666666666667,1784291933.0796664,nan,nan,nan,nan,nan,nan,1,0,nan,282,0,0,0,0,0,0,149,0,1,0
297,9.9,1784291933.113,nan,nan,nan,nan,nan,nan,10,0,nan,270,0,0,0,0,0,0,149,0,1,0
298,9.933333333333334,1784291933.1463332,nan,nan,nan,nan,nan,nan,2,0,nan,281,0,0,0,0,0,0,149,0,1,0
299,9.966666666666667,1784291933.1796665,nan,nan,nan,nan,nan,nan,4,0,nan,270,0,0,0,0,0,0,149,0,1,0
300,10.0,1784291933.2129998,nan,nan,nan,nan,nan,nan,2,0,nan,297,0,0,0,0,0,0,149,0,1,0
301,10.033333333333333,1784291933.2463331,nan,nan,nan,nan,nan,nan,8,0,nan,268,0,0,0,0,0,0,149,0,1,0
302,10.066666666666666,1784291933.2796664,nan,nan,nan,nan,nan,nan,0,0,nan,269,0,0,0,0,0,0,149,0,1,0
303,10.1,1784291933.3129997,nan,nan,nan,nan,nan,nan,4,0,nan,281,0,0,0,0,0,0,149,0,1,0
304,10.133333333333333,1784291933.3463333,nan,nan,nan,nan,nan,nan,3,0,nan,296,0,0,0,0,0,0,149,0,1,0
305,10.166666666666666,1784291933.3796666,nan,nan,nan,nan,nan,nan,1,0,nan,269,0,0,0,0,0,0,149,0,1,0
306,10.2,1784291933.4129999,nan,nan,nan,nan,nan,nan,2,0,nan,275,0,0,0,0,0,0,149,0,1,0
307,10.233333333333333,1784291933.4463332,nan,nan,nan,nan,nan,nan,3,0,nan,290,0,0,0,0,0,0,149,0,1,0
308,10.266666666666667,1784291933.4796665,nan,nan,nan,nan,nan,nan,4,0,nan,276,0,0,0,0,0,0,149,0,1,0
309,10.3,1784291933.5129998,nan,nan,nan,nan,nan,nan,3,0,nan,263,0,0,0,0,0,0,149,0,1,0
310,10.333333333333334,1784291933.546333,nan,nan,nan,nan,nan,nan,0,0,nan,274,0,0,0,0,0,0,149,0,1,0
311,10.366666666666667,1784291933.5796664,nan,nan,nan,nan,nan,nan,5,0,nan,252,0,0,0,0,0,0,149,0,1,0
312,10.4,1784291933.613,nan,nan,nan,nan,nan,nan,0,0,nan,286,0,0,0,0,0,0,149,0,1,0
313,10.433333333333334,1784291933.6463332,nan,nan,nan,nan,nan,nan,2,0,nan,258,0,0,0,0,0,0,149,0,1,0
314,10.466666666666667,1784291933.6796665,nan,nan,nan,nan,nan,nan,6,0,nan,277,0,0,0,0,0,0,149,0,1,0
315,10.5,1784291933.7129998,nan,nan,nan,nan,nan,nan,5,0,nan,269,0,0,0,0,0,0,149,0,1,0
316,10.533333333333333,1784291933.7463331,nan,nan,nan,nan,nan,nan,7,0,nan,235,0,0,0,0,0,0,149,0,1,0
317,10.566666666666666,1784291933.7796664,nan,nan,nan,nan,nan,nan,4,0,nan,263,0,0,0,0,0,0,149,0,1,0
318,10.6,1784291933.8129997,nan,nan,nan,nan,nan,nan,2,0,nan,253,0,0,0,0,0,0,149,0,1,0
319,10.633333333333333,1784291933.8463333,nan,nan,nan,nan,nan,nan,9,0,nan,250,0,0,0,0,0,0,149,0,1,0
320,10.666666666666666,1784291933.8796666,nan,nan,nan,nan,nan,nan,4,0,nan,235,0,0,0,0,0,0,149,0,1,0
321,10.7,1784291933.9129999,nan,nan,nan,nan,nan,nan,7,0,nan,275,0,0,0,0,0,0,149,0,1,0
322,10.733333333333333,1784291933.9463332,nan,nan,nan,nan,nan,nan,3,0,nan,256,0,0,0,0,0,0,149,0,1,0
323,10.766666666666667,1784291933.9796665,nan,nan,nan,nan,nan,nan,10,0,nan,279,0,0,0,0,0,0,149,0,1,0
324,10.8,1784291934.0129998,nan,nan,nan,nan,nan,nan,0,0,nan,275,0,0,0,0,0,0,149,0,1,0
325,10.833333333333334,1784291934.046333,nan,nan,nan,nan,nan,nan,1,0,nan,256,0,0,0,0,0,0,149,0,1,0
326,10.866666666666667,1784291934.0796664,nan,nan,nan,nan,nan,nan,10,0,nan,267,0,0,0,0,0,0,149,0,1,0
327,10.9,1784291934.113,nan,nan,nan,nan,nan,nan,5,0,nan,244,0,0,0,0,0,0,149,0,1,0
328,10.933333333333334,1784291934.1463332,nan,nan,nan,nan,nan,nan,3,0,nan,278,0,0,0,0,0,0,149,0,1,0
329,10.966666666666667,1784291934.1796665,nan,nan,nan,nan,nan,nan,4,0,nan,258,0,0,0,0,0,0,149,0,1,0
330,11.0,1784291934.2129998,nan,nan,nan,nan,nan,nan,4,0,nan,274,0,0,0,0,0,0,149,0,1,0
331,11.033333333333333,1784291934.2463331,nan,nan,nan,nan,nan,nan,6,0,nan,240,0,0,0,0,0,0,149,0,1,0
332,11.066666666666666,1784291934.2796664,nan,nan,nan,nan,nan,nan,2,0,nan,244,0,0,0,0,0,0,149,0,1,0
333,11.1,1784291934.3129997,nan,nan,nan,nan,nan,nan,2,0,nan,257,0,0,0,0,0,0,149,0,1,0
334,11.133333333333333,1784291934.3463333,nan,nan,nan,nan,nan,nan,2,0,nan,242,0,0,0,0,0,0,149,0,1,0
335,11.166666666666666,1784291934.3796666,nan,nan,nan,nan,nan,nan,1,0,nan,246,0,0,0,0,0,0,149,0,1,0
336,11.2,1784291934.4129999,nan,nan,nan,nan,nan,nan,4,0,nan,257,0,0,0,0,0,0,149,0,1,0
337,11.233333333333333,1784291934.4463332,nan,nan,nan,nan,nan,nan,24,0,nan,236,0,0,0,0,0,0,149,0,1,0
338,11.266666666666667,1784291934.4796665,nan,nan,nan,nan,nan,nan,12,0,nan,237,0,0,0,0,0,0,149,0,1,0
339,11.3,1784291934.5129998,nan,nan,nan,nan,nan,nan,3,0,nan,264,0,0,0,0,0,0,149,0,1,0
340,11.333333333333334,1784291934.546333,nan,nan,nan,nan,nan,nan,0,0,nan,248,0,0,0,0,0,0,149,0,1,0
341,11.366666666666667,1784291934.5796664,nan,nan,nan,nan,nan,nan,6,0,nan,267,0,0,0,0,0,0,149,0,1,0
342,11.4,1784291934.613,nan,nan,nan,nan,nan,nan,6,0,nan,268,0,0,0,0,0,0,149,0,1,0
343,11.433333333333334,1784291934.6463332,nan,nan,nan,nan,nan,nan,12,0,nan,269,0,0,0,0,0,0,149,0,1,0
344,11.466666666666667,1784291934.6796665,nan,nan,nan,nan,nan,nan,3,0,nan,310,0,0,0,0,0,0,149,0,1,0
345,11.5,1784291934.7129998,nan,nan,nan,nan,nan,nan,3,0,nan,291,0,0,0,0,0,0,149,0,1,0
346,11.533333333333333,1784291934.7463331,nan,nan,nan,nan,nan,nan,4,0,nan,300,0,0,0,0,0,0,149,0,1,0
347,11.566666666666666,1784291934.7796664,nan,nan,nan,nan,nan,nan,7,0,nan,298,0,0,0,0,0,0,149,0,1,0
348,11.6,1784291934.8129997,nan,nan,nan,nan,nan,nan,9,0,nan,276,0,0,0,0,0,0,149,0,1,0
349,11.633333333333333,1784291934.8463333,nan,nan,nan,nan,nan,nan,4,0,nan,293,0,0,0,0,0,0,149,0,1,0
350,11.666666666666666,1784291934.8796666,nan,nan,nan,nan,nan,nan,12,0,nan,277,0,0,0,0,0,0,149,0,1,0
351,11.7,1784291934.9129999,nan,nan,nan,nan,nan,nan,5,0,nan,285,0,0,0,0,0,0,149,0,1,0
352,11.733333333333333,1784291934.9463332,nan,nan,nan,nan,nan,nan,8,0,nan,279,0,0,0,0,0,0,149,0,1,0
353,11.766666666666667,1784291934.9796665,nan,nan,nan,nan,nan,nan,5,0,nan,270,0,0,0,0,0,0,149,0,1,0
354,11.8,1784291935.0129998,nan,nan,nan,nan,nan,nan,5,0,nan,279,0,0,0,0,0,0,149,0,1,0
355,11.833333333333334,1784291935.046333,nan,nan,nan,nan,nan,nan,7,0,nan,289,0,0,0,0,0,0,149,0,1,0
356,11.866666666666667,1784291935.0796664,nan,nan,nan,nan,nan,nan,6,0,nan,288,0,0,0,0,0,0,149,0,1,0
357,11.9,1784291935.113,nan,nan,nan,nan,nan,nan,14,0,nan,291,0,0,0,0,0,0,149,0,1,0
358,11.933333333333334,1784291935.1463332,nan,nan,nan,nan,nan,nan,12,0,nan,296,0,0,0,0,0,0,149,0,1,0
359,11.966666666666667,1784291935.1796665,nan,nan,nan,nan,nan,nan,10,0,nan,299,0,0,0,0,0,0,149,0,1,0
360,12.0,1784291935.2129998,nan,nan,nan,nan,nan,nan,8,0,nan,317,0,0,0,0,0,0,149,0,1,0
361,12.033333333333333,1784291935.2463331,nan,nan,nan,nan,nan,nan,10,0,nan,312,0,0,0,0,0,0,149,0,1,0
362,12.066666666666666,1784291935.2796664,nan,nan,nan,nan,nan,nan,10,0,nan,319,0,0,0,0,0,0,149,0,1,0
363,12.1,1784291935.3129997,nan,nan,nan,nan,nan,nan,9,0,nan,317,0,0,0,0,0,0,149,0,1,0
364,12.133333333333333,1784291935.3463333,nan,nan,nan,nan,nan,nan,12,0,nan,311,0,0,0,0,0,0,149,0,1,0
365,12.166666666666666,1784291935.3796666,nan,nan,nan,nan,nan,nan,17,0,nan,286,0,0,0,0,0,0,149,0,1,0
366,12.2,1784291935.4129999,nan,nan,nan,nan,nan,nan,13,0,nan,273,0,0,0,0,0,0,149,0,1,0
367,12.233333333333333,1784291935.4463332,nan,nan,nan,nan,nan,nan,19,0,nan,297,0,0,0,0,0,0,149,0,1,0
368,12.266666666666667,1784291935.4796665,nan,nan,nan,nan,nan,nan,17,0,nan,278,0,0,0,0,0,0,149,0,1,0
369,12.3,1784291935.5129998,nan,nan,nan,nan,nan,nan,29,0,nan,292,0,0,0,0,0,0,149,0,1,0
370,12.333333333333334,1784291935.546333,nan,nan,nan,nan,nan,nan,19,0,nan,313,0,0,0,0,0,0,149,0,1,0
371,12.366666666666667,1784291935.5796664,nan,nan,nan,nan,nan,nan,27,0,nan,269,0,0,0,0,0,0,149,0,1,0
372,12.4,1784291935.613,nan,nan,nan,nan,nan,nan,20,0,nan,272,0,0,0,0,0,0,149,0,1,0
373,12.433333333333334,1784291935.6463332,nan,nan,nan,nan,nan,nan,26,0,nan,294,0,0,0,0,0,0,149,0,1,0
374,12.466666666666667,1784291935.6796665,nan,nan,nan,nan,nan,nan,24,0,nan,262,0,0,0,0,0,0,149,0,1,0
375,12.5,1784291935.7129998,nan,nan,nan,nan,nan,nan,20,0,nan,246,0,0,0,0,0,0,149,0,1,0
376,12.533333333333333,1784291935.7463331,nan,nan,nan,nan,nan,nan,17,0,nan,249,0,0,0,0,0,0,149,0,1,0
377,12.566666666666666,1784291935.7796664,nan,nan,nan,nan,nan,nan,22,0,nan,240,0,0,0,0,0,0,149,0,1,0
378,12.6,1784291935.8129997,nan,nan,nan,nan,nan,nan,23,0,nan,259,0,0,0,0,0,0,149,0,1,0
379,12.633333333333333,1784291935.8463333,nan,nan,nan,nan,nan,nan,17,0,nan,258,0,0,0,0,0,0,149,0,1,0
380,12.666666666666666,1784291935.8796666,nan,nan,nan,nan,nan,nan,27,0,nan,219,0,0,0,0,0,0,149,0,1,0
381,12.7,1784291935.9129999,nan,nan,nan,nan,nan,nan,22,0,nan,219,0,0,0,0,0,0,149,0,1,0
382,12.733333333333333,1784291935.9463332,nan,nan,nan,nan,nan,nan,27,0,nan,219,0,0,0,0,0,0,149,0,1,0
383,12.766666666666667,1784291935.9796665,nan,nan,nan,nan,nan,nan,27,0,nan,190,0,0,0,0,0,0,149,0,1,0
384,12.8,1784291936.0129998,nan,nan,nan,nan,nan,nan,26,0,nan,201,0,0,0,0,0,0,149,0,1,0
385,12.833333333333334,1784291936.046333,nan,nan,nan,nan,nan,nan,23,0,nan,173,0,0,0,0,0,0,149,0,1,0
386,12.866666666666667,1784291936.0796664,nan,nan,nan,nan,nan,nan,24,0,nan,163,0,0,0,0,0,0,149,0,1,0
387,12.9,1784291936.113,nan,nan,nan,nan,nan,nan,23,0,nan,152,0,0,0,0,0,0,149,0,1,0
388,12.933333333333334,1784291936.1463332,nan,nan,nan,nan,nan,nan,22,0,nan,150,0,0,0,0,0,0,149,0,1,0
389,12.966666666666667,1784291936.1796665,nan,nan,nan,nan,nan,nan,21,0,nan,157,0,0,0,0,0,0,149,0,1,0
390,13.0,1784291936.2129998,nan,nan,nan,nan,nan,nan,34,0,0.0,146,0,0,0,0,0,0,149,0,1,0
391,13.033333333333333,1784291936.2463331,nan,nan,nan,nan,nan,nan,28,0,nan,144,0,0,0,0,0,0,149,0,1,0
392,13.066666666666666,1784291936.2796664,nan,nan,nan,nan,nan,nan,39,0,0.0,125,0,0,0,0,0,0,149,0,1,0
393,13.1,1784291936.3129997,nan,nan,nan,nan,nan,nan,37,0,0.0,119,0,0,0,0,0,0,149,0,1,0
394,13.133333333333333,1784291936.3463333,nan,nan,nan,nan,nan,nan,49,0,0.0,132,0,0,0,0,0,0,149,0,1,0
395,13.166666666666666,1784291936.3796666,nan,nan,nan,nan,nan,nan,55,0,0.0,131,0,0,0,0,0,0,149,0,1,0
396,13.2,1784291936.4129999,nan,nan,nan,nan,nan,nan,55,5,0.09090909090909091,111,0,0,0,0,0,0,149,0,1,0
397,13.233333333333333,1784291936.4463332,nan,nan,nan,nan,nan,nan,58,5,0.08620689655172414,116,0,0,0,0,0,0,149,0,1,0
398,13.266666666666667,1784291936.4796665,nan,nan,nan,nan,nan,nan,67,6,0.08955223880597014,129,0,0,0,0,0,0,149,0,1,0
399,13.3,1784291936.5129998,nan,nan,nan,nan,nan,nan,62,6,0.0967741935483871,151,0,0,0,0,0,0,149,0,1,0
400,13.333333333333334,1784291936.546333,nan,nan,nan,nan,nan,nan,62,8,0.12903225806451613,130,0,0,0,0,0,0,149,0,1,0
401,13.366666666666667,1784291936.5796664,nan,nan,nan,nan,nan,nan,73,7,0.0958904109589041,128,0,0,0,0,0,0,149,0,1,0
402,13.4,1784291936.613,nan,nan,nan,nan,nan,nan,70,9,0.12857142857142856,113,0,0,0,0,0,0,149,0,1,0
403,13.433333333333334,1784291936.6463332,nan,nan,nan,nan,nan,nan,65,0,0.0,128,0,0,0,0,0,0,149,0,1,0
404,13.466666666666667,1784291936.6796665,nan,nan,nan,nan,nan,nan,67,5,0.07462686567164178,118,0,0,0,0,0,0,149,0,1,0
405,13.5,1784291936.7129998,nan,nan,nan,nan,nan,nan,66,6,0.09090909090909091,123,0,0,0,0,0,0,149,0,1,0
406,13.533333333333333,1784291936.7463331,nan,nan,nan,nan,nan,nan,74,6,0.08108108108108109,114,0,0,0,0,0,0,149,0,1,0
407,13.566666666666666,1784291936.7796664,nan,nan,nan,nan,nan,nan,66,6,0.09090909090909091,116,0,0,0,0,0,0,149,0,1,0
408,13.6,1784291936.8129997,nan,nan,nan,nan,nan,nan,67,6,0.08955223880597014,130,0,0,0,0,0,0,149,0,1,0
409,13.633333333333333,1784291936.8463333,nan,nan,nan,nan,nan,nan,60,5,0.08333333333333333,138,0,0,0,0,0,0,149,0,1,0
410,13.666666666666666,1784291936.8796666,nan,nan,nan,nan,nan,nan,73,10,0.136986301369863,109,0,0,0,0,0,0,149,0,1,0
411,13.7,1784291936.9129999,nan,nan,nan,nan,nan,nan,64,5,0.078125,111,0,0,0,0,0,0,149,0,1,0
412,13.733333333333333,1784291936.9463332,nan,nan,nan,nan,nan,nan,66,6,0.09090909090909091,104,0,0,0,0,0,0,149,0,1,0
413,13.766666666666667,1784291936.9796665,nan,nan,nan,nan,nan,nan,70,5,0.07142857142857142,123,0,0,0,0,0,0,149,0,1,0
414,13.8,1784291937.0129998,nan,nan,nan,nan,nan,nan,70,7,0.1,118,0,0,0,0,0,0,149,0,1,0
